word	freq	gloss
thatmang	11	kill-?
thatsak	11	kill-?
zif	11	wife-?
samkhia	11	call-?
ngiate	11	?-PL
abinadab	11	3SG-?
nusian	11	abandon-?
neulai	11	eat-?
mikmash	11	person-?
neihtheih	11	have.II-?
melhoihna	11	?-NMLZ
khensat	11	divide-?
khuaphialep	11	town-?
veipi	11	do-?
genzawh	11	speak-?
thudotna	11	word-?-NMLZ
arabia	11	3SG-?
laikhakte	11	?-PL
naungekte	11	2SG-?-PL
minliatna	11	name-?-NMLZ
pukna	11	?-NMLZ
khawk	11	spirit-?
mipi	11	person-?
hatsak	11	strong-?
thuthuk	11	word-?
ng	11	?
deihsak	11	want-?
ngaihsunsun	11	think-?
munkip	11	see.I-?
keutum	11	dig-?
zuazua	11	?~RED
lohnate	11	?-PL
pilvang	11	learn-?
maangmuhnate	11	?-PL
kangtumsak	11	1SG-?
sapi	11	flesh-?
zineipa	11	wife-?
iskariot	11	1PL.INCL-?
paipel	11	go-?
piathei	11	give-?
neuzaw	10	eat-?
vakvai	10	walk-?
khanglai	10	generation-?
tawlette	10	?-PL
peuhmahte	10	?-PL
maingat	10	face-?
tonu	10	sit-?
kinawh	10	?
lumlet	10	warm-?
kilatna	10	?-NMLZ
munin	10	see.I-?
paddanaram	10	father-?
lingin	10	hope-?
lumsuk	10	warm-?
bilhah	10	ear-?
hanciamna	10	?-NMLZ
almond	10	3SG-?
ngahsa	10	get-?
adullam	10	3SG-?
khiatsak	10	exit-?
keusak	10	dig-?
gilkialte	10	?-PL
mualpang	10	see.I-?
mushi	10	see.I-?
hihin	10	be-?
gammang	10	land-?
luahin	10	head-?
gamtasak	10	land-?
anpal	10	3SG-?
palsatin	10	father-?
kattum	10	1SG-?
samul	10	call-?
paipai	10	go-?
nit	10	day-?
siansuahna	10	?-NMLZ
buakhia	10	fight-?
puteekte	10	ancestors-?-PL
poina	10	?-NMLZ
khenkhat	10	divide-?
nilkhia	10	day-?
phate	10	?-PL
ammihud	10	3SG-?
sawmsagihte	10	flesh-?-PL
gensiat	10	speak-?
langpanna	10	?-NMLZ
zahtakhuai	10	honor-?
saupi	10	long-?
satkham	10	strike-?
kadeshbarnea	10	1SG-?
songte	10	?-PL
puanza	10	carry.on.back-?
nihun	10	day-?
ensuk	10	look-?
siatnate	10	spoil-?-PL
lampial	10	way-?
mante	10	?-PL
aijalon	10	3SG-?
kedesh	10	foot-?
mukha	10	see.I-?
guallel	10	?
nahash	10	2SG-?
khempeuha	10	restrain-?
naupangno	10	2SG-elder-?
kalhna	10	1SG-?-NMLZ
zineute	10	wife-?-PL
lungdampih	10	rejoice-?
zaza	10	hear.I-?
innliim	10	1PL.INCL-?
kingaknate	10	?-PL
kigente	10	?-PL
thumveina	10	word-?-NMLZ
sazian	10	flesh-?
puakkhiat	10	carry.on.back-?
neko	10	eat.II-?
malkhijah	10	be.dry-?
immer	10	1PL.INCL-?
inntualah	10	1PL.INCL-?
bawlpha	10	make-?
ziate	10	wife-?-PL
zahpih	10	fear-?
awgingte	10	3SG-?-PL
laibute	10	?-PL
thongkiatna	10	?-NMLZ
kiciang	10	?
cihmawh	10	say.NOM-?
lungzinna	10	feel-?-NMLZ
keugaw	10	dig-?
sikkol	10	repent-?
khauhin	10	spirit-?
kineite	10	?-PL
siahna	10	?-NMLZ
hilhnate	10	teach-?-PL
khanlawh	10	spirit-?
kisialhna	10	?-NMLZ
sikkawi	10	repent-?
semkhia	10	serve-?
innkiu	10	1PL.INCL-?
piathuah	10	give-?
lapa	10	?
lokho	10	?
mawhnopna	10	?-NMLZ
thatnuam	10	kill-?
neriah	10	eat-?
naupangnote	10	2SG-elder-?-PL
bangteng	10	owe-?
amos	10	3SG-?
vokte	10	?-PL
kineihkhemte	10	?-PL
pupite	10	?-PL
kawtsak	9	1SG-?
khukte	9	?-PL
laksa	9	take-?
hoihnono	9	be.good-?
hehnepna	9	?-NMLZ
sanin	9	flesh-?
eng	9	look-?
luz	9	head-?
bilbahte	9	ear-?-PL
thongkiate	9	?-PL
zungbuh	9	?-PL
antang	9	3SG-?
giahna	9	?-NMLZ
karmi	9	1SG-?-NMLZ.AG
piazaw	9	give-?
tuihual	9	water-?
sawlpang	9	send-?
netniamna	9	eat-?-NMLZ
milip	9	person-?
zuautat	9	?
vatgawpin	9	go.and-?
lohte	9	?-PL
minthangin	9	bless-?
hehlua	9	?
khuttum	9	hand-?
cinatna	9	say-?-NMLZ
keelmul	9	heel-?
taitehte	9	?-PL
nawlnung	9	2SG-?
kibulh	9	?
khim	9	?
iik	9	1PL.INCL-?
ala	9	3SG-?
puankhai	9	carry.on.back-?
kisilna	9	?-NMLZ
balnenin	9	owe-?
bukkong	9	ambush-?
miphak	9	person-?
kihhuaina	9	?-NMLZ
kisehte	9	?-PL
hamsiatna	9	?-NMLZ
pataukohna	9	father-?-NMLZ
kawmah	9	1SG-?
zakkur	9	hear.II-?
zuikha	9	follow-?
puanmongteep	9	carry.on.back-?
taneute	9	?-PL
tuahkhak	9	?
pammaih	9	father-?
tatsat	9	strike-?
hehluatna	9	?-NMLZ
tecite	9	?-PL
sawtpi	9	flesh-?
phuh	9	?-PL
vah	9	go.and-?
sihsak	9	die-?
sukgawp	9	make.become-?
paipihsuk	9	accompany-?
kitangsapna	9	?-NMLZ
omkhak	9	exist-?
lakkhia	9	take-?
taangkhia	9	?
nawt	9	2SG-?
delhte	9	?-PL
genkhiat	9	speak-?
lungmang	9	feel-?
suaksakin	9	become-?
thun	9	word-?
lutsak	9	enter-?
kiimnai	9	?
vatin	9	go.and-?
arab	9	3SG-?
abiezer	9	3SG-?
diktat	9	straight-?
munmuanhuaite	9	see.I-?-PL
hihzo	9	be-?
omlaiteng	9	exist-?
naunu	9	2SG-?
sukkhak	9	make.become-?
kongzingah	9	1SG→3-wife-?
cinten	9	say-?
thalte	9	?-PL
sangsak	9	high-?
sungtumin	9	?
patna	9	father-?-NMLZ
koilai	9	?
lokhawhna	9	?-NMLZ
galvilte	9	?-PL
kisimmawh	9	?
cithuah	9	say-?
baanah	9	owe-?
kongcing	9	1SG→3-say-?
sattan	9	strike-?
innlam	9	1PL.INCL-?
paizia	9	go-?
tawmvei	9	?
satpuk	9	strike-?
lunggulhna	9	feel-?-NMLZ
araunah	9	3SG-?
gamlum	9	land-?
zangsak	9	use-?
phuahtawm	9	?
semsemin	9	serve-?
sunkim	9	?
zonna	9	?-NMLZ
thudot	9	word-?
adaiah	9	3SG-?
tofeth	9	sit-?
pannate	9	father-?-PL
liailiai	9	?~RED
upadi	9	elder-?
omsakkik	9	exist-?
nehemiah	9	eat-?
adar	9	3SG-?
sanballat	9	flesh-?
zahkona	9	fear-?-NMLZ
lawp	9	?
kikholhpihte	9	?-PL
paupau	9	speak-?
paihkhiatsak	9	go-?
pianma	9	give-?
mialsak	9	person-?
puksi	9	?
kihisakte	9	?-PL
lawpna	9	?-NMLZ
lingkung	9	hope-?
zahhuai	9	fear-?
thutangte	9	word-?-PL
kitamzan	9	?
kampi	9	1SG-?
piakkhong	9	give.to-?
ngente	9	?-PL
ututin	9	?
thadahpa	9	forgive-?
huzo	9	?
itluat	9	1PL.INCL-?
liammate	9	?-PL
dialkaih	9	call-?
ngahzawh	9	get-?
vawhpa	9	go.and-?
zinei	9	wife-?
zattheih	9	hear.I-?
kihamsiatna	9	?-NMLZ
omngei	9	exist-?
khutlekhezaw	9	hand-?
baihzaw	9	owe-?
mopawi	9	?
lungdamhuai	9	rejoice-?
innteek	9	1PL.INCL-?
gilopa	9	?
kaiafas	9	1SG-?
septheih	9	work-?
nitawp	9	day-?
bikbek	8	?
nungtate	8	live-?-PL
bucip	8	?
adah	8	3SG-?
tumte	8	?-PL
enosh	8	look-?
khentat	8	divide-?
tuikhukte	8	water-?-PL
gimnam	8	?
put	8	?
lud	8	head-?
khualzinin	8	town-?
hori	8	?
meek	8	?
ngamna	8	endure-?-NMLZ
vawhin	8	go.and-?
tem	8	?
giah	8	?
ciahsakkik	8	return-?
cingnu	8	say-?
innluahza	8	1PL.INCL-?
hah	8	?
suh	8	?-PL
puang	8	carry.on.back-?
kikholh	8	?
mangpha	8	?
khakna	8	spirit-?-NMLZ
zawt	8	hear.I-?
mundang	8	see.I-?
hawmguakin	8	join-?
letsongin	8	return-?
suksak	8	make.become-?
kilawi	8	?
kilai	8	?
bai	8	owe-?
efrath	8	?
zibeon	8	wife-?
buhlom	8	?
dawh	8	?
hoihlamin	8	be.good-?
milipun	8	person-?
penna	8	?-NMLZ
sulzuih	8	?
haksapi	8	?
vutte	8	?-PL
hemkhia	8	?
hitaseleh	8	be-?
khamkhop	8	forbid-?
tuisuak	8	water-?
lutangin	8	enter-?
khialkha	8	err-?
anpalte	8	3SG-?-PL
sapfaia	8	flesh-?
vunte	8	?-PL
meengkhia	8	?
siklen	8	repent-?
zepna	8	?-NMLZ
tuibuah	8	water-?
khutsiam	8	hand-?
sutkhia	8	?
thutakna	8	word-?-NMLZ
sintuamte	8	?-PL
hel	8	?
maingatin	8	face-?
phe	8	?
kihhuaite	8	?-PL
musane	8	see.I-?
kidiah	8	?
kinitsak	8	?
kisiansuahna	8	?-NMLZ
baan	8	owe-?
kikoihna	8	cry.out-?-NMLZ
khakcip	8	spirit-?
innlak	8	1PL.INCL-?
laipi	8	?
tawisuang	8	?
koihsa	8	put-?
khangkhangin	8	generation-?
atkhia	8	3SG-?
zuakna	8	?-NMLZ
kantel	8	1SG-?
gamaliel	8	land-?
kikhin	8	?
innkuankuanin	8	1PL.INCL-?
kinuh	8	?-PL
kilaktoh	8	?
khemosh	8	restrain-?
kiphah	8	?
liat	8	?
galbawl	8	?
golpi	8	?
thuthei	8	word-?
angvan	8	3SG-?
papi	8	father-?
hinglai	8	be-?
sausak	8	long-?
luangsuk	8	corpse-?
vuite	8	?-PL
luahte	8	head-?-PL
gilvah	8	?
nawhsa	8	2SG-?
nungakna	8	live-?-NMLZ
daupai	8	?
genpih	8	speak-?
ngong	8	?
tunglam	8	arrive-?
hihnate	8	be-?-PL
kisut	8	?
luzang	8	head-?
gilkialna	8	?-NMLZ
lunghimawhin	8	feel-?
hilote	8	be-?-PL
khikhe	8	?
lamdung	8	?
akhan	8	3SG-spirit-?
buksim	8	ambush-?
kuankhiat	8	?
bawh	8	owe-?
afek	8	3SG-?
abdon	8	3SG-?
kicihna	8	?-NMLZ
koihcing	8	put-?
kalh	8	1SG-?
pangsak	8	father-?
kamah	8	1SG-?
kawmun	8	1SG-?
thangling	8	?
khinkhia	8	?
paulap	8	speak-?
lawmnu	8	?
ngia	8	?
khaguh	8	spirit-?-PL
domto	8	?
anlate	8	3SG-?-PL
kumkumin	8	year-?
paikawmun	8	go-?
ute	8	?-PL
omdan	8	exist-?
phalvak	8	?
khakin	8	spirit-?
horonaim	8	?
ittai	8	1PL.INCL-?
tuakkha	8	?
lasa	8	?
tangtungsak	8	arrive-?
omcip	8	exist-?
pom	8	?
deihnate	8	want-?-PL
dimdiam	8	?
kingakna	8	?-NMLZ
meiphual	8	?
pholak	8	?
guahpi	8	?
zinling	8	wife-?
damkikzo	8	be.well-?
deihluatna	8	want-?-NMLZ
teipite	8	?-PL
luhin	8	head-?
asaiah	8	3SG-flesh-?
zabad	8	hear.I-?
akkub	8	3SG-?
mattithiah	8	grasp-?
kihuh	8	?-PL
kadmiel	8	1SG-?
sala	8	flesh-?
siasa	8	?
pelmawh	8	?
singhiang	8	?
kinusiacip	8	?
zuakte	8	?-PL
innsungmang	8	1PL.INCL-?
innsungmangte	8	1PL.INCL-?-PL
sumkholna	8	money-?-NMLZ
dip	8	?
laigelhna	8	?-NMLZ
ngim	8	?
lingsak	8	hope-?
vangliante	8	go.and-?-PL
limtak	8	?
thante	8	?-PL
kiak	8	?
nawkgawp	8	2SG-?
genteh	8	speak-?
gamtatzia	8	land-?
mittangte	8	eye-?-PL
kiphatsak	8	?
khuaphia	8	town-?
kiniamkhiatte	8	?-PL
mahun	8	?
thuciamte	8	word-?-PL
kiliatsakna	8	?-NMLZ
kithatlum	8	?
suaktazo	8	become-?
ngaklah	8	endure-?
kisaktheihna	8	?-NMLZ
dimtakin	8	?
mimawh	8	person-?
dahhuai	8	?
neihzah	8	have.II-?
henhan	8	?
alte	8	3SG-?-PL
siamnate	8	be.skilled-?-PL
gennate	8	speak-?-PL
santheih	8	flesh-?
mualsang	8	see.I-?
bawm	8	owe-?
sunteng	8	?
lutpih	8	enter-?
theihpih	8	know.II-?
lipkhaphuai	8	?
ututun	8	?
cingtakin	8	say-?
liveina	8	?-NMLZ
neihsateng	8	have.II-?
khihna	8	?-NMLZ
kisaktheih	8	?
ciangpi	8	announce-?
meivakna	8	?-NMLZ
dampah	8	be.well-?
ankam	8	3SG-?
piancil	8	give-?
kithokiksak	8	?
tunma	8	?
pianpih	8	give-?
krete	8	?-PL
aquila	8	3SG-?
kuumpi	7	?
gimpi	7	?
kenan	7	only-?
kop	7	?
manthan	7	?
sangto	7	high-?
omteng	7	exist-?
kaisak	7	1SG-?
seba	7	?
gancingte	7	?-PL
ariok	7	3SG-?
nui	7	mother-?
sawmngate	7	flesh-?-PL
phukham	7	?
mak	7	?
kaat	7	1SG-?
kuamte	7	?-PL
kikhat	7	?
naubu	7	2SG-?
tuitawi	7	water-?
hithiatin	7	be-?
basemath	7	owe-?
keelhon	7	heel-?
kapkhia	7	1SG-?
zilpah	7	wife-?
phakna	7	?-NMLZ
gialte	7	?-PL
ganhonte	7	?-PL
kangte	7	1SG-?-PL
zawte	7	hear.I-?-PL
kihona	7	?-NMLZ
nausuah	7	2SG-?
akbor	7	3SG-?
haza	7	?
cilesa	7	say-?
anhuan	7	3SG-?
tengkhia	7	dwell-?
khawmsak	7	spirit-?
ton	7	sit-?
puteek	7	ancestors-?
kiphel	7	?
ipzo	7	1PL.INCL-?
tola	7	sit-?
kivuina	7	?-NMLZ
gega	7	?
keivom	7	foot-?
thupalsatna	7	word-?-NMLZ
phazaw	7	?
meisuang	7	?
mishael	7	person-?
neel	7	eat-?
tutungin	7	sleep-?
nawh	7	2SG-?
kithawisa	7	?
taikhiat	7	?
than	7	?
deihgawh	7	want-?
lahtel	7	?
toh	7	sit-?
palsatna	7	father-?-NMLZ
gelhsa	7	write-?
panga	7	father-?
pakante	7	father-?-PL
kitang	7	?
kawbiate	7	1SG-?-PL
gaknate	7	?-PL
liangkaih	7	shine-?
kihual	7	?
kikeek	7	?
nilhin	7	day-?
khutpi	7	hand-?
langnih	7	?
takah	7	truly-?
pangte	7	father-?-PL
siangthopen	7	holy-?
kalte	7	1SG-?-PL
balgawp	7	owe-?
ngaknate	7	endure-?-PL
pano	7	father-?
tuampian	7	promise-?
kilawh	7	?
pawn	7	father-?
banna	7	owe-?-NMLZ
balkhia	7	owe-?
zawngin	7	hear.I-?
bilngongte	7	ear-?-PL
lawnna	7	?-NMLZ
anlom	7	3SG-?
simto	7	?
upmawhna	7	?-NMLZ
upmawh	7	?
nawkkha	7	2SG-?
nawksak	7	2SG-?
ar	7	3SG-?
zippor	7	wife-?
kikhihna	7	?-NMLZ
thahlup	7	?
mualzang	7	see.I-?
hawlkhiatsak	7	seek-?
hetlohna	7	?-NMLZ
sukhamin	7	make.become-?
anteh	7	3SG-?
cinna	7	say-?-NMLZ
luat	7	head-?
khawhsa	7	spirit-?
khanglui	7	generation-?
meidawi	7	?
paithei	7	go-?
cilphih	7	say-?
kiphawkna	7	?-NMLZ
ansal	7	3SG-?
kituh	7	?-PL
thukkikna	7	word-?-NMLZ
nangzo	7	2SG-?
minthangsak	7	bless-?
koimahah	7	?
azekah	7	3SG-?
dawk	7	?
niam	7	day-?
lehdona	7	?-NMLZ
ciangduai	7	announce-?
nengniamte	7	eat-?-PL
theikha	7	know.I-?
kikalh	7	?
khanglam	7	generation-?
phet	7	?
oreb	7	?
themno	7	?
gelhsak	7	write-?
khansih	7	spirit-?
theihzawh	7	know.II-?
samzang	7	call-?
innkuansung	7	1PL.INCL-?
dau	7	?
thungenin	7	word-?
phongto	7	reveal-?
tuma	7	?
leenglate	7	chariot-?-PL
satlum	7	strike-?
ahinoam	7	3SG-be-?
kitheihna	7	?-NMLZ
minsiasak	7	name-?
hawkkhia	7	?
bahurim	7	owe-?
lahtheih	7	?
ciahsuk	7	return-?
hihgawp	7	be-?
puakna	7	carry.on.back-?-NMLZ
paukhia	7	speak-?
kibehlap	7	?
tomkha	7	sit-?
mithagolte	7	eye-?-PL
nungkiksak	7	live-?
satvui	7	strike-?
kolte	7	?-PL
thunuam	7	word-?
sahna	7	flesh-?-NMLZ
khawkte	7	spirit-?-PL
kidop	7	?
theithek	7	know.I-?
keucip	7	dig-?
sawmnihna	7	flesh-?-NMLZ
kangtumin	7	1SG-?
nenniamna	7	eat-?-NMLZ
kimuanna	7	?-NMLZ
siahuaizaw	7	?
manmanin	7	?
ukpipa	7	rule-?
azel	7	3SG-?
huhte	7	?-PL
vangliatnate	7	go.and-?-PL
hauhnate	7	?-PL
vangtaang	7	go.and-?
gitlohnate	7	?-PL
kiphuh	7	?-PL
khengakna	7	divide-?-NMLZ
libya	7	?
keen	7	foot-?
lokhote	7	?-PL
hawmkhia	7	join-?
naptui	7	2SG-?
tenpihna	7	?-NMLZ
zahpihna	7	fear-?-NMLZ
hananel	7	?
hawmsuak	7	join-?
leengla	7	chariot-?
hoihnate	7	be.good-?-PL
khuan	7	town-?
mineu	7	name-?
antanna	7	3SG-?-NMLZ
pakin	7	father-?
kamte	7	1SG-?-PL
zanthapai	7	hear.I-?
nuamzaw	7	want-?
zungte	7	?-PL
omom	7	exist-?
seelcip	7	?
mutkhiat	7	see.I-?
meigongte	7	?-PL
tagahte	7	?-PL
nuihsat	7	mother-?
tawikhaina	7	?-NMLZ
zawhthawh	7	be.able-?
zalzal	7	hear.I-?
bengte	7	?-PL
hihnop	7	be-?
sawnsawn	7	flesh-?
damdam	7	be.well-?
awm	7	3SG-?
muangte	7	see.I-?-PL
maitai	7	face-?
etlawm	7	?
ngaihsunkha	7	think-?
kiselna	7	?-NMLZ
mawhsakte	7	?-PL
kihotkhiat	7	?
ansi	7	3SG-?
lusu	7	head-?
nilkhiat	7	day-?
teltheih	7	?
nuntakzia	7	live-?
thuakpih	7	suffer-?
taktakte	7	?-PL
susiazo	7	?
muthei	7	see.I-?
hamphazaw	7	?
vuina	7	?-NMLZ
nawite	7	2SG-?-PL
kitun	7	?
kamkei	7	1SG-?
angsung	7	3SG-?
suaktalai	7	become-?
deda	7	?
khuakulhpi	7	town-?
mulkimhuai	7	see.I-?
kilamdang	7	?
thuvanpi	7	word-?
cingsak	7	say-?
thuakkhawm	7	suffer-?
sumlei	7	money-?
genkholhna	7	speak-?-NMLZ
pauthei	7	speak-?
ashpenaz	7	3SG-?
theinuam	7	know.I-?
paunam	7	speak-?
paipah	7	go-?
hosea	7	?
tonkhawm	7	sit-?
deidan	7	say-?
kithawhkiksak	7	?
tuazawh	7	?
sairin	7	flesh-?
berea	7	?
athen	7	3SG-?
menzipa	7	?
nekkhawmna	7	eat.II-?-NMLZ
kidawk	6	?
kungnote	6	?-PL
ankungte	6	3SG-?-PL
meiilum	6	?
singgahte	6	?-PL
pualama	6	carry.on.back-?
zukhamna	6	?-NMLZ
kaftor	6	1SG-?
omnasa	6	exist-?
goiim	6	?
phelnih	6	?
atsak	6	3SG-?
atin	6	3SG-?
hut	6	?
nungngatin	6	live-?
tawhna	6	?-NMLZ
makpelah	6	?
shuah	6	?
bengin	6	?
cimtak	6	pierce-?
ompihin	6	exist-?
lupkhawm	6	bow.down-?
thuneu	6	word-?
thalawhsa	6	?
ciangkang	6	announce-?
huk	6	?
samsakin	6	call-?
kihing	6	?
damdamin	6	be.well-?
timna	6	?-NMLZ
kawikawina	6	1SG-?-NMLZ
hawkkhiatsak	6	?
kawngah	6	1SG-?
piapi	6	give-?
thaneemna	6	?-NMLZ
ginat	6	?
paipihsak	6	accompany-?
lamdangsakna	6	?-NMLZ
ciahto	6	return-?
pallu	6	father-?
shimron	6	?
bekher	6	?
niamsak	6	day-?
buluhte	6	?-PL
zaam	6	hear.I-?
koihpa	6	put-?
buhcilna	6	?-NMLZ
naudomte	6	2SG-?-PL
khedapte	6	?-PL
kikhenthang	6	separate-?
lopipi	6	?
khing	6	?
abib	6	3SG-?
migdol	6	person-?
nawtin	6	2SG-?
nawmvalh	6	2SG-?
leisa	6	?
natnate	6	2SG-?-PL
elim	6	?
puksisak	6	?
khiatpih	6	exit-?
phunna	6	?-NMLZ
dikdek	6	straight-?
limna	6	?-NMLZ
paisuaksak	6	go-?
kahtoh	6	1SG-?
balzan	6	owe-?
kilaak	6	?
gamgite	6	land-?-PL
khutpeek	6	hand-?
bilvangte	6	ear-?-PL
kiute	6	?-PL
vutluahna	6	?-NMLZ
simsiam	6	?
thuap	6	word-?
sardis	6	flesh-?
thummim	6	word-?
nilhsak	6	day-?
geelnate	6	?-PL
beka	6	?
mongte	6	?-PL
semnen	6	serve-?
daii	6	?
kigawh	6	?
peuhpeuhte	6	?-PL
sitset	6	cut.off-?
vallai	6	go.and-?
khatpeuhah	6	spirit-?
kipiasa	6	?
vatawt	6	go.and-?
tuibeem	6	water-?
velin	6	do-?
thukzaw	6	word-?
piakzawh	6	give.to-?
nitsak	6	day-?
kima	6	?
tawmte	6	?-PL
hihloh	6	be-?
neksak	6	eat.II-?
innkuankuan	6	1PL.INCL-?
ahiezer	6	3SG-be-?
abihail	6	3SG-?
hinna	6	be-?-NMLZ
tuisia	6	water-?
velval	6	do-?
tuithuk	6	water-?
mulkiatna	6	see.I-?-NMLZ
piakhawm	6	give.to-?
sutan	6	?
kibangsak	6	be.alike-?
tuahsiatna	6	?-NMLZ
nawine	6	2SG-?
suahkhiat	6	?
ammiel	6	3SG-?
ciamin	6	say-?
dingkhawm	6	stand-?
kihalna	6	?-NMLZ
kamsiatna	6	1SG-?-NMLZ
kansim	6	1SG-?
hawlkhiazo	6	seek-?
kawcik	6	1SG-?
tuanna	6	?-NMLZ
dunga	6	?
simzo	6	?
simte	6	?-PL
kamciam	6	1SG-?
kiguan	6	?
lungkiasak	6	feel-?
kihut	6	?
kiriathaim	6	?
zinte	6	wife-?-PL
ahihlohna	6	3SG-be-?-NMLZ
hehsakna	6	?-NMLZ
ciamtehin	6	say-?
kisuksiat	6	?
kisatna	6	?-NMLZ
khengvalin	6	divide-?
them	6	?
sikha	6	repent-?
ciahpihin	6	return-?
zawlta	6	hear.I-?
makna	6	?-NMLZ
thehthangna	6	?-NMLZ
ngimnate	6	?-PL
pet	6	?
kihuhna	6	?-NMLZ
saklam	6	cause-?
muhsak	6	see.II-?
zabdi	6	hear.I-?
ensim	6	look-?
khawlcip	6	spirit-?
cidamin	6	say-?
betharabah	6	?
engedi	6	look-?
arkhi	6	3SG-?
sawmkhat	6	flesh-?
kishon	6	?
vanvan	6	go.and-?
vankinusiate	6	go.and-?-PL
kiphuk	6	?
zeeb	6	?
khuadakin	6	town-?
mainawt	6	face-?
zawn	6	hear.I-?
hilhsak	6	teach-?
khumzaw	6	cover-?
hehsa	6	?
etam	6	?
khuapisung	6	city-?
sangkil	6	high-?
pelem	6	?
elimelek	6	?
cici	6	say-?
lohbuang	6	?
ansang	6	3SG-?
mitsuan	6	eye-?
khamval	6	forbid-?
satkhia	6	strike-?
kibawlsia	6	be.done-?
salmon	6	flesh-?
mukte	6	see.I-?-PL
innkhumzangah	6	1PL.INCL-?
lungkhamnate	6	feel-?-PL
bawngnote	6	owe-?-PL
tungtham	6	arrive-?
omkim	6	exist-?
sawmin	6	flesh-?
naioth	6	2SG-?
nawhtai	6	2SG-?
leenggahkeu	6	chariot-?
pamah	6	father-?
millo	6	person-?
ahio	6	3SG-be-?
khangkhawm	6	generation-?
theikhol	6	know.I-?
cinat	6	say-?
veh	6	do-?
kizuih	6	?
kithuah	6	?
ira	6	1PL.INCL-?
langtuakah	6	?
khuakulh	6	town-?
dote	6	?-PL
ziazua	6	wife-?
azmaveth	6	3SG-?
zozaw	6	?
galdaihna	6	?-NMLZ
geivial	6	?
ninbulomtang	6	day-?
eh	6	?
sepkhiat	6	work-?
milkom	6	person-?
kiphelkhamin	6	?
abijam	6	3SG-?
kangcip	6	1SG-?
kaito	6	1SG-love-?
awngkhia	6	3SG-?
zial	6	wife-?
mapai	6	?
taktakna	6	?-NMLZ
kawt	6	1SG-?
kahin	6	1SG-be-?
kamkaih	6	1SG-?
arpad	6	3SG-?
ngeekte	6	?-PL
kholhnate	6	labor-?-PL
khialhsak	6	err-?
leikang	6	?
shammai	6	?
azrikam	6	3SG-?
hagri	6	?
isshiah	6	1PL.INCL-?
kipakta	6	?
azarel	6	3SG-hear.I-?
gualnopna	6	?-NMLZ
omzaw	6	exist-?
suangkang	6	?
silsiang	6	?
guallelin	6	?
suangphah	6	?
phatnate	6	?-PL
vanmanphate	6	go.and-?-PL
taangkona	6	?-NMLZ
laitaite	6	?-PL
manlah	6	?
parosh	6	father-?
pahathmoab	6	father-?
lianpipite	6	?-PL
kisuksiatna	6	?-NMLZ
kigensa	6	?
phawkkhia	6	?
kihisakin	6	?
sawmlinih	6	flesh-?
golna	6	?-NMLZ
kigin	6	?
buai	6	?
simang	6	?
kiphat	6	?
nawnkei	6	2SG-?
lelte	6	?-PL
themthum	6	?
maimom	6	face-?
nuihna	6	mother-?-NMLZ
thuahthuah	6	word-?
kisumit	6	?
gakcip	6	?
kikaikhia	6	?
thuakkha	6	suffer-?
kisuksiatsak	6	?
venvan	6	protect-?
manphatna	6	?-NMLZ
tehtheih	6	measure-?
papite	6	father-?-PL
puanpi	6	carry.on.back-?
husia	6	?
tuamtuamin	6	promise-?
hetkei	6	?
hawmpi	6	join-?
khollo	6	labor-?
omthei	6	exist-?
vantunga	6	go.and-?
kiliah	6	?
cihsan	6	say.NOM-?
tumtheih	6	?
thukhual	6	word-?
mialin	6	person-?
pialkhia	6	give-?
dimletin	6	?
thangsiah	6	?
peka	6	?
kigengen	6	?
palh	6	father-?
sibup	6	?
sumbawl	6	money-?
kapkap	6	1SG-?
maban	6	?
khutmete	6	hand-?-PL
meimate	6	?-PL
thungaihsut	6	word-?
lumlum	6	warm-?
sumlepai	6	money-?
zumna	6	?-NMLZ
thuaklawh	6	suffer-?
nuamtak	6	want-?
leengmang	6	chariot-?
guktakna	6	?-NMLZ
zawkna	6	hear.I-?-NMLZ
kikai	6	?
khangkhia	6	generation-?
mualtungte	6	see.I-?-PL
khaukhai	6	spirit-?
tawitehna	6	?-NMLZ
leteh	6	return-?
zen	6	?
leihoih	6	?
siacip	6	?
mineute	6	name-?-PL
taisim	6	?
pampaih	6	father-?
thebes	6	?
anla	6	3SG-?
kineihin	6	?
kangtummang	6	1SG-?
hauhlawh	6	?
sumzuakna	6	money-?-NMLZ
hot	6	?
simun	6	?
kongvang	6	1SG→3-go.and-?
khongkhai	6	labor-?
kimte	6	?-PL
bawlbawl	6	make-?
lawkite	6	?-PL
khawngah	6	spirit-?
ninthem	6	day-?
matthai	6	grasp-?
lingbulsum	6	hope-?
innsungah	6	1PL.INCL-?
tunuam	6	?
uploh	6	?
bangzia	6	owe-?
lungsimtawng	6	feel-?
nuamtaksa	6	want-?
alexander	6	3SG-?
cinuam	6	say-?
bulkip	6	?
gennuam	6	speak-?
biakinncing	6	temple-?
nekkhit	6	eat.II-?
khongin	6	labor-?
ikonium	6	1PL.INCL-?
thongcing	6	?
khristiante	6	?-PL
bulphuh	6	?-PL
hinkikna	6	be-?-NMLZ
ciamtehna	6	say-?-NMLZ
pilsak	5	learn-?
khetul	5	?
ngitngetna	5	?-NMLZ
thukte	5	word-?-PL
sakhituihup	5	cause-?
raamah	5	?
admah	5	3SG-?
neilai	5	have-?
ganhon	5	?
sasialne	5	flesh-?
kinengniam	5	?
