line	word	segmentation	gloss
10637	mei-ek	mei-ek	fire-sneeze
10638	ek	ek	sneeze
10639	vutlevai	vut-levai	dust-spread
10640	levai	levai	spread
10641	kipaaksak	ki-paak-sak	REFL-glad-CAUS
10642	paak	paak	glad
10643	kituancil	ki-tuan-cil	REFL-cut-piece
10644	tuan	tuan	cut
10645	cil	cil	piece
10646	themkha	them-kha	dawn-NEG
10647	domto	dom-to	go-UP
10648	taksing	tak-sing	truly-shake
10649	kibulhin	ki-bul-hin	REFL-root-sit
10650	telzaw	tel-zaw	know-more
10651	tel	tel	know
10652	kisui	ki-sui	REFL-polish
10653	pukkha	puk-kha	fall-NEG
10654	mapekin	ma-pek-in	EMPH-settle-ERG
10657	kikhinin	ki-khin-in	REFL-behind-ERG
10658	khin	khin	behind
10659	haknaw	hak-naw	heavy-lead
10660	naw	naw	lead
10661	lawnkhak	lawn-khak	throw-lock
10662	seelsim	seel-sim	cover-count
10663	phih	phih	bowl
10664	tuucin	tuucin	shepherd
10665	tuucing	tuucing	shepherd
10666	cin	cin	tend
10667	pelhthei	pelh-thei	escape-able
10668	pelh	pelh	escape
10669	kikup	ki-kup	REFL-hide
10670	kup	kup	hide
10671	kinamin	ki-nam-in	REFL-kiss-ERG
10672	nam	nam	kiss
10673	taangkhiasak	taang-khia-sak	time-out-CAUS
10674	leikang	lei-kang	earth-burn
10675	mawhmaisak	mawh-mai-sak	sin-face-CAUS
10676	mawh	mawh	sin
10677	gina-in	gin-a-in	firm-3SG-ERG
10678	gin	gin	firm
10679	kitheikim	ki-thei-kim	REFL-know-complete
10682	phop	phop	sew
10683	piikpeek	piik-peek	gather-spread
10684	piik	piik	gather
10685	leltak	lel-tak	change-truly
10686	ngun-ek	ngun-ek	silver-dross
10687	kihanthawn	ki-han-thawn	REFL-begin-encourage
10688	kiphiat	ki-phiat	REFL-destroy
10689	thonginn	thong-inn	prison-house
10690	thong	thong	prison
10691	kinawtngil	ki-nawt-ngil	REFL-smooth-arrow
10692	nawt	nawt	smooth
10693	ngil	ngil	arrow
10694	kizep	ki-zep	REFL-clothe
10695	zep	zep	clothe
10696	tuacih	tua-cih	that-say
10697	leihoih	lei-hoih	earth-good
10698	hoih	hoih	good
10699	taanlawh	taan-lawh	withhold-PERF
10700	taan	taan	withhold
10701	kullo	kul-lo	hope-NEG
10702	kisuah	ki-suah	REFL-escape
10703	pempam	pem-pam	fire-fold
10704	pem	pem	fire
10705	pam	pam	fold
10706	maangmu	maang-mu	vision-see
10707	maang	maang	vision
10708	tuahsiat	tuah-siat	do-destroy
10709	lohteng	loh-teng	NEG-remain
10710	phazaw	pha-zaw	good-more
10711	deuhin	deuh-in	clothed-ERG
10712	deuh	deuh	clothed
10713	leipi	lei-pi	earth-great
10714	tunsaknop	tun-sak-nop	arrive-CAUS-want
10715	nop	nop	want
10716	kitawphah	ki-taw-phah	REFL-receive-place
10717	kikhamval	ki-kham-val	REFL-gather-basket
10718	kham	kham	gather
10719	val	val	basket
10720	mannop	man-nop	price-want
10721	thongkiat	thong-kiat	prison-extract
10722	kitheithang	ki-thei-thang	REFL-know-spread
10723	mapaisak	ma-pai-sak	EMPH-go-CAUS
10724	tamveipi	tam-vei-pi	many-time-great
10725	vei	vei	time
10726	thahkhit	thah-khit	kill-finish
10727	thongcing	thong-cing	prison-throw
10728	cing	cing	throw
10729	dongtangsak	dong-tang-sak	stumble-on-CAUS
10730	dong	dong	stumble
10731	kilehngatin	ki-leh-ngat-in	REFL-return-time-ERG
10732	ngat	ngat	time
10733	zokhin	zok-hin	finish-sit
10734	zok	zok	finish
10737	eimah	ei-mah	1PL.EXCL-EMPH
10738	ei	ei	1PL.EXCL
10739	petpetin	pet-pet-in	bone-bone-ERG
10740	hup	hup	mouth
10741	kisamsiat	ki-sam-siat	REFL-open-destroy
10742	sam	sam	open
10743	kithuk	ki-thuk	REFL-revenge
10744	tuzawh	tu-zawh	sit-able
10745	zawh	zawh	able
10746	tuununo	tuu-nu-no	ewe-female-small
10747	makeng	ma-keng	EMPH-tree
10748	keng	keng	tree
10749	temta	tem-ta	fire-hold
10750	tem	tem	fire
10751	butsak	but-sak	face-CAUS
10752	but	but	face
10753	kihehnem	ki-heh-nem	REFL-angry-comfort
10754	nem	nem	comfort
10755	galmat	gal-mat	enemy-steal
10756	mat	mat	steal
10757	khelkom	khel-kom	hollow-touch
10758	kom	kom	touch
10759	khel	khel	hollow
10760	dawksak	dawk-sak	bind-CAUS
10761	dawk	dawk	bind
10762	pipa	pi-pa	great-man
10763	phai	phai	meadow
10764	kikhailum	ki-khai-lum	REFL-hang-round
10765	lum	lum	round
10766	gaih	gaih	little
10767	kipulak	ki-pul-ak	REFL-expose-COMPL
10768	ak	ak	COMPL
10769	gulgu	gul-gu	coil-bite
10770	phazaw-in	pha-zaw-in	good-more-ERG
10771	kilangzo	ki-lang-zo	REFL-clear-able
10772	lang	lang	clear
10773	vik	vik	rod
10774	lomkhat	lom-khat	bundle-one
10775	phialgawp	phial-gawp	morning-watch
10776	phial	phial	morning
10777	vukkhal	vuk-khal	frost-dew
10778	vuk	vuk	frost
10779	khal	khal	dew
10782	beka	beka	bekah
10783	daii	daii	pan
10784	dunga	dung-a	border-LOC
10785	phuala	phual-a	field-LOC
10786	beryl	beryl	beryl
10789	palh	palh	palm
10790	khangkhia	khang-khia	generation-out
10791	phattheih	phat-theih	praise-able
10792	mimawh	mi-mawh	person-sin
10793	sumlei	sum-lei	money-buy
10794	pauthei	pau-thei	speak-able
10795	pau	pau	speak
10796	simun	sim-un	count-time
10797	muthei	mu-thei	see-able
10798	mu	mu	see
10799	uploh	up-loh	look-NEG
10800	up	up	look
10803	leteh	let-eh	return-EXCL
10804	ninthem	nin-them	day-dawn
10805	bawlbawl	bawl-bawl	make-REDUP
10808	kiimnai	ki-im-nai	REFL-around-near
10809	tunma	tun-ma	arrive-before
10810	lopipi	lo-pipi	NEG-really
10812	kiphelkhamin	ki-phel-kham-in	REFL-split-break-ERG
10813	peka	pek-a	edge-LOC
10814	kisukha	ki-suk-ha	REFL-pollute-CAUS
10816	buppi	bup-pi	all-great
10818	kiguan	ki-guan	REFL-deliver
10819	suntangpi	sun-tang-pi	sun-before-great
10820	phukha	phu-kha	emerge-go
10821	gimpi	gim-pi	labor-great
10822	dahlua	dah-lua	weep-exceed
10824	uhcin	uh-cin	PL-COND
10825	le-uhcin	le-uh-cin	and-PL-COND
10826	leuhcin	le-uh-cin	and-PL-COND
10829	baihsa	baih-sa	prepare-CAUS
10830	khenuai	khe-nuai	foot-beneath
10831	khemsa	khem-sa	restrain-CAUS
10832	dingkhia	ding-khia	stand-out
10833	kohna	koh-na	thank-NMLZ
10834	sangpi	sang-pi	high-great
10835	siahna	siah-na	snare-NMLZ
10836	kihamsiatna	ki-hamsiat-na	REFL-reproach-NMLZ
10837	sutkhia	sut-khia	break-out
10838	atkhia	at-khia	cut-out
10839	nawhsa	nawh-sa	hurry-CAUS
10840	khaguh	kha-guh	jaw-bone
10841	zaza	za-za	hundred-hundred
10842	zonna	zon-na	seek-NMLZ
10843	siasa	sia-sa	waste-CAUS
10844	nui	nui	laugh
10845	ipzo	ip-zo	restrain-COMPL
10846	balkhia	bal-khia	tear-out
10847	ansal	an-sal	grain-store
10848	phongto	phong-to	reveal-DIR
10849	kitheihna	ki-theih-na	REFL-know-NMLZ
10850	lunggulhna	lung-gulh-na	heart-long-NMLZ
10851	khengakna	khen-gak-na	divide-step-NMLZ
10852	hawmkhia	hawm-khia	join-out
10853	khuaphia	khua-phia	cloud-bright
10854	lusu	lu-su	head-shake
10855	vuina	vui-na	bury-NMLZ
10856	deda	de-da	love-INTNS
10857	deidan	dei-dan	say-manner
10858	atsak	at-sak	cut-CAUS
10859	tuitawi	tui-tawi	water-draw
10862	thozo	tho-zo	arise-COMPL
10863	tawmzaw	tawm-zaw	little-COMP
10864	kigalsai	ki-gal-sai	REFL-opposite-face
10865	kitanh	ki-tanh	REFL-estimate
10866	op	op	egg
10867	lompi	lom-pi	gate-great
10868	khungin	khung-in	beam-ERG
10869	lampha	lam-pha	path-good
10870	zumhuaipi	zum-huai-pi	filth-bad-great
10871	beba	be-ba	open-wide
10872	gingpha	ging-pha	skill-good
10873	deudau	deu-dau	gather-together
10874	kitawito	ki-tawi-to	REFL-lift-DIR
10875	khuisa	khui-sa	breath-emit
10876	thai	thai	embrace
10877	guaktanga	guak-tang-a	bare-body-LOC
10878	kitukalhsak	ki-tukalh-sak	REFL-confuse-CAUS
10879	thongmial	thong-mial	prison-dark
10880	eh!	eh	EXCL
10885	awi	awi	warm
10886	iik	iik	breast
10887	sawnsawn	sawn-sawn	talk-REDUP
10888	kawikawina	kawi-kawi-na	wander-REDUP-NMLZ
10889	ciahto	ciah-to	return-DIR
10890	zaam	zaam	run.over
10891	buhcilna	buh-cil-na	grain-thresh-NMLZ
10892	nawtin	nawt-in	forward-ERG
10893	nawmvalh	nawm-valh	soft-swallow
10894	kahtoh	kah-toh	step-ascend
10895	nilhsak	nilh-sak	put.on-CAUS
10896	mongte	mong-te	end-PL
10897	khatpeuhah	khat-peuh-ah	one-any-LOC
10898	thukzaw	thuk-zaw	deep-COMP
10899	kamsiatna	kam-siat-na	word-bad-NMLZ
10900	kansim	kan-sim	spy-out
10901	kawcik	kaw-cik	hollow-narrow
10902	kamciam	kam-ciam	word-promise
10903	ahihlohna	a-hi-loh-na	3SG-be-NEG-NMLZ
10904	lehdona	leh-do-na	turn-against-NMLZ
10905	mainawt	mai-nawt	face-forward
10906	hilhsak	hilh-sak	teach-CAUS
10907	khumzaw	khum-zaw	sweet-COMP
10908	khuapisung	khuapi-sung	city-inside
10909	sangkil	sang-kil	step-threshold
10913	pawlkhatte	pawl-khatte	group-fifty
10914	cici	ci-ci	say-REDUP
10915	ansang	an-sang	grain-gather
10916	mitsuan	mit-suan	eye-direct
10917	khamval	kham-val	forbid-remain
10918	satkhia	sat-khia	strike-out
10919	kibawlsia	ki-bawl-sia	REFL-make-bad
10920	thungenin	thu-ngen-in	word-request-ERG
10921	innkhumzangah	inn-khum-zang-ah	house-roof-top-LOC
10922	lokhawhna	lo-khawh-na	field-work-NMLZ
10923	omkim	om-kim	exist-complete
10924	sawmin	sawm-in	ten.thousand-ERG
10925	nawhtai	nawh-tai	hurry-flee
10926	leenggahkeu	leeng-gah-keu	grape-dry-cluster
10927	theikhol	thei-khol	know-certain
10928	cinat	ci-nat	become-sick
10929	cinatna	ci-nat-na	become-sick-NMLZ
10930	veh	veh	see
10931	tomkha	tom-kha	cover-go
10932	langtuakah	lang-tuak-ah	side-each-LOC
10933	khuakulh	khua-kulh	town-wall
10934	ziazua	zia-zua	clear-?
10935	ninbulomtang	nin-bulom-tang	day-ruin-place
10936	kangcip	kang-cip	dry-lick
10937	kaito	kai-to	rise-DIR
10938	awngkhia	awng-khia	call-out
10953	zial	zi-al	shadow-defense
10954	taktakna	tak-tak-na	true-REDUP-NMLZ
10955	kawt	kawt	head
10956	kamkaih	kam-kaih	word-betray
10957	silsiang	sil-siang	wash-clean
10958	nawnkei	nawn-kei	again-NEG
10959	thuahthuah	thuah-thuah	break-REDUP
10960	puanpi	puan-pi	cloth-great
10961	tuamtuamin	tuam-tuam-in	various-REDUP-ERG
10962	hawmpi	hawm-pi	arrange-great
10963	omthei	om-thei	exist-can
10964	kapkap	kap-kap	weep-REDUP
10965	tawitehna	tawi-teh-na	hand-measure-NMLZ
10966	angsung	ang-sung	breast-from
10967	pampaih	pam-paih	restore-heal
10968	cingsak	cing-sak	stand-CAUS
10969	siahdongpa	siah-dong-pa	tax-collect-AGT
10970	ankam	an-kam	food-seed
10971	lungsimtawng	lung-sim-tawng	heart-mind-false
10972	nuamtaksa	nuam-tak-sa	want-true-CAUS
10973	cinuam	ci-nuam	say-pleasant
10974	gennuam	gen-nuam	speak-want
10975	biakinncing	biak-inn-cing	worship-house-betray
10976	nekkhit	nek-khit	eat-after
10977	khongin	khong-in	obey-ERG
10978	bulphuh	bul-phuh	pride-emerge
10979	hinkikna	hin-kik-na	life-return-NMLZ
10980	pilsak	pil-sak	learn-CAUS
10981	tuithawl	tui-thawl	water-bottle
10982	humcip	hum-cip	fear-grip
10983	tuibeel	tui-beel	water-pitcher
10990	tuanu	tua-nu	that-female
10991	liau	li-au	separate-go
10992	heikhiatsak	hei-khiat-sak	turn-twist-CAUS
10993	khep	khep	couple
10994	kigak	ki-gak	REFL-hook
10995	diamond	diamond	DIAMOND
10996	jakinth	jakinth	JACINTH
10997	tuazah	tua-zah	that-fragrant
10998	gawivui	gawi-vui	grind-dust
10999	phukpai	phuk-pai	cut-go
11000	pheituam	phei-tuam	wear-cover
11001	manzah	man-zah	value-measure
11002	kikuangsak	ki-kuang-sak	REFL-burn-CAUS
11003	kisukham	ki-suk-ham	REFL-cook-boil
11004	kitheh	ki-theh	REFL-pour
11005	kisawhkha	ki-sawh-kha	REFL-touch-go
11006	phiahsak	phiah-sak	bare-CAUS
11007	lozaw	lo-zaw	enter-COMP
11008	phuisam	phui-sam	trip-cause.fall
11009	kidaisak	ki-dai-sak	REFL-pollute-CAUS
11010	leipa	lei-pa	buy-back
11011	kitanhkik	ki-tanh-kik	REFL-count-return
11012	tuat	tuat	sell
11013	diik	diik	waste
11014	pheipi	phei-pi	bitter-great
11018	ngitngetna	ngit-nget-na	think-REDUP-NMLZ
11019	sakhituihup	sak-hi-tuihup	set-be-cloud
11020	neilai	nei-lai	have-still
11021	atin	at-in	grow-ERG
11022	ciamnuih	ciam-nuih	promise-mock
11023	tuikhukah	tui-khuk-ah	water-well-LOC
11024	nene	ne-ne	eat-REDUP
11025	thallawng	thal-lawng	bow-quiver
11026	keelhon	keel-hon	call-flock
11027	thalawh	thal-awh	bow-?
11028	lupkhawm	lup-khawm	lie.down-together
11029	thuneu	thu-neu	word-small
11030	ngahmun	ngah-mun	get-place
11031	khuapih	khua-pih	town-gate
11032	kemsak	kem-sak	guard-CAUS
11033	vulgawp	vul-gawp	faint-strike
11034	khekna	khek-na	fail-NMLZ
11035	luahna	luah-na	beget-NMLZ
11036	zagui	za-gui	hear-secret
11037	sawn	sawn	beat
11038	vilna	vil-na	observe-NMLZ
11039	khamzah	kham-zah	forbid-measure
11040	omzah	om-zah	exist-measure
11041	haksate	haksa-te	difficult-PL
11042	neisa	nei-sa	have-CAUS
11043	honsa	hon-sa	flock-CAUS
11046	ziazua	zia-zua	sun-clear
11047	nawite	nawi-te	twin-PL
11048	khawngah	khawng-ah	wall-LOC
11049	kangtummang	kang-tum-mang	burn-end-destroy
11050	kamkei	kam-kei	word-with
11051	kahin	ka-hi-n	1SG-be-PST
11052	zumna	zum-na	foolish-NMLZ
11053	zumhuaina	zum-huai-na	filth-bad-NMLZ
11054	zuipah	zui-pah	follow-toward
11055	zuihtheih	zuih-theih	follow-can
11056	zintunna	zin-tun-na	journey-arrive-NMLZ
11057	zinling	zin-ling	journey-pass
11058	zawlta	zawl-ta	valley-?
11059	zawhgawp	zawh-gawp	able-strike
11060	zanuam	za-nuam	hear-desire
11061	zanthapai	zan-tha-pai	night-new-go
11062	zam	zam	fear
11063	veivei	vei-vei	time-REDUP
11064	vatawt	va-tawt	go.and-?
11065	vankah	van-kah	spirit-?
11066	vangikpi	vangik-pi	yoke-great
11067	vailam	vai-lam	side-direction
11068	umgui	um-gui	shade-?
11069	tunsakna	tun-sak-na	arrive-CAUS-NMLZ
11070	tungtham	tung-tham	top-height
11071	tungnungah	tung-nung-ah	above-back-LOC
11072	tuamsak	tuam-sak	cover-CAUS
11073	tuahsiatna	tuah-siat-na	do-bad-NMLZ
11074	tuahna	tuah-na	do-NMLZ
11075	top	top	generation
11076	tokhia	to-khia	sit-out
11079	thuzuau	thu-zuau	word-froward
11080	thuthukpi	thu-thuk-pi	word-deep-great
11081	thuthei	thu-thei	word-know
11082	thutelna	thu-tel-na	word-fulfill-NMLZ
11083	thutanna	thu-tan-na	word-judge-NMLZ
11084	thumong	thu-mong	word-end
11085	thuktum	thuk-tum	deep-end
11086	thukhual	thu-khual	word-strange
11087	thudong	thu-dong	word-inquire
11088	thuciamteh	thu-ciam-teh	word-promise-measure
11089	theihsak	theih-sak	know-CAUS
11090	tektek	tek-tek	bend-REDUP
11091	teello	teel-lo	choose-NEG
11092	teelkhiat	teel-khiat	choose-away
11093	tawldamna	tawl-dam-na	rest-well-NMLZ
11094	tawikhaina	tawi-khai-na	weigh-balance-NMLZ
11095	tangtunsak	tang-tun-sak	arrive-reach-CAUS
11096	taiina	tai-na	correct-NMLZ
11097	sutpi	sut-pi	spoil-great
11100	thalawh	thal-awh	bow-young
11101	nawizu	nawi-zu	firstfruit-bring
11102	sikli	sik-li	robe-?
11103	kiliahna	ki-liah-na	REFL-veil-NMLZ
11104	khutdim	khut-dim	hand-full
11105	beelpei	beel-pei	pan-flat
11106	kawnga	kawng-a	way-LOC
11107	attan	at-tan	cut-down
11108	hihkhak	hih-khak	be-may
11109	pawn	pawn	scar
11110	koihcip	koih-cip	put-lock
11111	kizatna	ki-zat-na	REFL-use-NMLZ
11112	luakhia	lua-khia	exceed-out
11113	cisa	ci-sa	say-CAUS
11114	kisehna	ki-seh-na	REFL-value-NMLZ
11115	painasa	pai-na-sa	go-NMLZ-CAUS
11116	seppih	sep-pih	work-with
11117	samsiatsak	sam-siat-sak	call-curse-CAUS
11118	sawlteng	sawl-teng	send-all
11119	galmuh	gal-muh	enemy-see
11120	kalun	ka-lun	1SG-self
11121	nungakin	nung-ak-in	live-dwell-ERG
11122	laitakah	lai-tak-ah	midst-true-LOC
11123	khapa	kha-pa	spirit-father
11124	ciamtehin	ciam-teh-in	promise-measure-ERG
11125	aituam	ai-tuam	self-cover
11126	nangawnun	nangawn-un	not.even-PL
11127	satsak	sat-sak	strike-CAUS
11128	matsak	mat-sak	grasp-CAUS
11129	simthamah	sim-tham-ah	count-be.able-LOC
11130	nawtkhia	nawt-khia	thrust-out
11131	kiphumna	ki-phum-na	REFL-bury-NMLZ
11132	gamtakha	gam-tak-ha	land-send-go
11133	cidamin	ci-dam-in	say-well-ERG
11134	paupih	pau-pih	speak-with
11135	nungkikin	nung-kik-in	live-return-ERG
11136	sepnop	sep-nop	work-desire
11137	damtakin	dam-tak-in	well-true-ERG
11138	ginna	gin-na	believe-NMLZ
11139	pawm	pawm	belly
11140	khanglam	khang-lam	generation-way
11141	ngetnop	nget-nop	request-desire
11142	lungnuamsak	lung-nuam-sak	heart-pleasant-CAUS
11143	khuadakin	khua-dak-in	town-division-ERG
11146	selkeu	sel-keu	cut-bundle
11147	zawlta	zawl-ta	valley-from
11148	pawipuan	pawi-puan	feast-cloth
11149	luai	lua-i	exceed-?
11150	naina	nai-na	near-NMLZ
11151	kumsim	kum-sim	year-count
11152	sihsan	sih-san	die-leave
11153	maipuk	mai-puk	face-fall
11154	puato	pua-to	carry-up
11155	limcipen	lim-ci-pen	beauty-say-SUPRL
11156	bawngnote	bawng-no-te	cattle-young-PL
11157	lingsa	ling-sa	fear-CAUS
11158	puaksak	puak-sak	send-CAUS
11159	sihtheih	sih-theih	die-can
11160	kengin	keng-in	only-ERG
11161	genthang	gen-thang	speak-hear
11162	pamah	pa-mah	father-self
11163	khangkhawm	khang-khawm	grow-together
11164	khutmeno	khut-me-no	hand-self-little
11165	khentel	khen-tel	divide-distinguish
11166	neizaw	nei-zaw	have-COMP
11167	hatlua	hat-lua	strong-exceed
11168	kawkbaang	kawk-baang	call-upright
11169	dotna	dot-na	ask-NMLZ
11172	pilzaw	pil-zaw	wise-COMP
11173	cingsing	cing-sing	know-wood
11174	lingnei	ling-nei	hope-have
11175	kiheina	ki-hei-na	REFL-turn-NMLZ
11176	akte	ak-te	rooster-PL
11177	pailai	pai-lai	go-midst
11178	sampa	sam-pa	call-AGT
11179	sawnkhia	sawn-khia	catch-out
11180	mattheih	mat-theih	grasp-can
11181	kibatna	ki-bat-na	REFL-trust-NMLZ
11182	nul	nul	beast
11183	sinna	sin-na	sin-NMLZ
11184	kilamkikna	ki-lam-kik-na	REFL-build-ITER-NMLZ
11185	keen	keen	alive
11186	sumkem	sum-kem	money-guard
11187	kisuksiatna	ki-suk-siat-na	REFL-pollute-destroy-NMLZ
11188	mualbo	mual-bo	see-round
11189	mui	mui	shoot
11190	kikna	kik-na	return-NMLZ
11191	minthuhna	min-thuh-na	name-sign-NMLZ
11192	phatuam	pha-tuam	good-exceed
11193	singteh	sing-teh	tree-break
11194	ciangtan	ciang-tan	weave-swift
11195	nuamtuam	nuam-tuam	want-cover
11196	nektum	nek-tum	eat-end
11197	letkhiat	let-khiat	return-away
11198	paubaan	pau-baan	speak-?
11199	suakkha	suak-kha	become-hard
11200	henna	hen-na	cast-NMLZ
11201	linglawng	ling-lawng	hope-vex
11202	lungngai	lung-ngai	heart-meditate
11203	hingkhia	hing-khia	be-out
11204	kiphatna	ki-phat-na	REFL-praise-NMLZ
11205	pialkhia	pial-khia	show-out
11206	laikung	lai-kung	midst-matter
11207	kisikcip	ki-sik-cip	REFL-turn-grip
11208	luangkhiasak	luang-khia-sak	flow-out-CAUS
11209	ansi	an-si	grain-chaff
11210	silesa	si-lesa	skin-faint
11211	kankan	kan-kan	seek-REDUP
11212	sakpa	sak-pa	cause-AGT
11213	sumlepai	sum-le-pai	money-and-go
11216	muantheih	muan-theih	trust-can
11217	nuamtak	nuam-tak	peace-true
11218	ngaihsutpi	ngaih-sut-pi	think-measure-great
11219	luhgawp	luh-gawp	enter-strike
11220	nuammawh	nuam-mawh	envy-wrong
11221	al	al	cubit
11222	leengto	leeng-to	chariot-fly
11223	luak	luak	vomit
11224	lungdamzaw	lung-dam-zaw	heart-well-COMP
11225	hilel	hi-lel	be-hold
11226	nik	nik	forget
11227	kelkel	kel-kel	doves-REDUP
11228	sawtpekin	sawt-pek-in	long-ago-ERG
11229	kisaktheihna	ki-sak-theih-na	REFL-make-can-NMLZ
11230	masakna	ma-sak-na	self-cause-NMLZ
11231	hilhtel	hilh-tel	teach-understand
11232	paulamin	pau-lam-in	speak-toward-ERG
11233	kaihkhiat	kaih-khiat	lead-away
11234	nungtalai	nung-ta-lai	live-PFV-midst
11235	anla	an-la	grain-harvest
11236	galdalna	gal-dal-na	war-equip-NMLZ
11237	pangpi	pang-pi	side-great
11238	hilhkholh	hilh-kholh	teach-INTENS
11239	silhpa	silh-pa	clothe-AGT
11240	huanna	huan-na	build-NMLZ
11241	lungkimzo	lung-kim-zo	heart-full-COMPL
11242	kongvang	kong-vang	way-empty
11243	ngahzah	ngah-zah	get-measure
11244	piaknop	piak-nop	give-desire
11245	khongkhai	khong-khai	obey-?
11246	minambup	min-am-bup	name-all-turn
11247	muhnop	muh-nop	see-desire
11248	ngahthei	ngah-thei	get-can
11249	sihkhawm	sih-khawm	die-together
11250	nehcip	neh-cip	press-throng
11251	neutung	neu-tung	little-since
11252	cihkhit	cih-khit	say-after
11253	dingzia	ding-zia	stand-how
11254	nitawp	ni-tawp	day-end
11255	paitheih	pai-theih	go-can
11256	nekkhawmna	nek-khawm-na	eat-together-NMLZ
11259	pawlkhatte	pawl-khat-te	group-one-PL
11260	cian	cian	light
11261	thukhente	thu-khen-te	word-judge-PL
11262	khatpeuh	khat-peuh	one-whosoever
11263	nengniamte	neng-niam-te	oppress-low-PL
11264	kumpinu	kumpi-nu	king-female
11265	bawlsiate	bawl-sia-te	do-evil-PL
11266	numeino	numei-no	woman-DIM
11267	sikli	sikli	cubit
11268	luai	luai	pillar
11269	paubaan	pau-baan	speak-true
11270	khongkhai	khong-khai	magic-open
11271	umgui	um-gui	be-gourd
11272	khuan	khuan	dance
11273	ngahzaw	ngah-zaw	get-more
11274	khopa	khopa	tiller
11275	omden	om-den	be-always
11276	omto	om-to	be-over
11277	vaihawmte	vaihawm-te	imagine-PL
11278	kimatna	ki-mat-na	REFL-train-NMLZ
11279	honpite	hon-pi-te	many-big-PL
11280	nisat	ni-sat	day-heat
11281	minsa	min-sa	raw-meat
11282	nunghei	nung-hei	behind-look
11283	paikhiatsak	pai-khia-sak	go-out-CAUS
11284	hoihkhop	hoih-khop	good-sufficient
11285	sumbukte	sum-buk-te	money-merchant-PL
11286	vangsak	vang-sak	prosper-CAUS
11287	nakbah	nak-bah	ear-ring
11288	ciahkhiasak	ciah-khia-sak	go-out-CAUS
11289	kikhuhna	ki-khuh-na	REFL-cover-NMLZ
11290	tungtangah	tung-tang-ah	well-another-LOC
11291	tuto	tu-to	sit-up
11292	kikokhia	ki-ko-khia	REFL-cry-out
11293	nikhat	ni-khat	day-one
11294	ihmutna	ih-mut-na	sleep-wake-NMLZ
11295	hiangpa	hiang-pa	green-tree
11296	sawmvei	sawm-vei	ten-times
11297	kitenna	ki-ten-na	REFL-marry-NMLZ
11300	nausuah	nau-suah	child-give.birth
11301	bansau	ban-sau	coat-long
11302	thugente	thu-gen-te	word-tell-PL
11303	zasakkik	za-sak-kik	word-CAUS-return
11304	puaksuk	puak-suk	carry-down
11305	meetna	meet-na	profit-NMLZ
11306	lungkimhuai	lung-kim-huai	heart-full-almost
11307	siatloh	siat-loh	destroy-NEG
11308	zuisuk	zui-suk	follow-down
11309	ciahpihkik	ciah-pih-kik	go-with-return
11310	puakik	puak-ik	carry-return
11311	maimawk	mai-mawk	face-fail
11312	leenggahtui	leeng-gah-tui	grape-juice-water
11313	suakkhiasak	suak-khia-sak	become-out-CAUS
11314	keivom	kei-vom	wolf-?
11315	thuum	thuum	mourning
11316	naudomte	nau-dom-te	child-care-PL
11317	hihkha	hih-kha	this-EMPH
11318	mekna	mek-na	knead-NMLZ
11319	kaikhawmte	kai-khawm-te	gather-together-PL
11320	sansak	san-sak	prevail-CAUS
11321	puakpih	puak-pih	carry-with
11322	tatkhiat	tat-khiat	redeem-?
11323	hawmguak	hawm-guak	empty-?
11324	kikihtakna	ki-kih-tak-na	REFL-fear-true-NMLZ
11325	kaisuk	kai-suk	hang-down
11326	gakna	gak-na	hook-NMLZ
11327	topaz	topaz	topaz
11328	sianthosak	sian-tho-sak	holy-rise-CAUS
11329	iikte	iik-te	breast-PL
11330	sai	sai	ashes
11331	supna	sup-na	bless-NMLZ
11332	kizutna	ki-zut-na	REFL-hook-NMLZ
11333	kisimna	ki-sim-na	REFL-count-NMLZ
11334	sikbeel	sik-beel	fry-pan
11357	vatawt	vatawt	owl
11358	apin	a-pin	3SG-adversary
11359	mithagol	mitha-gol	giant-?
11360	vankah	van-kah	sky-wizard
11361	peuhpeuhte	peuh~peuh-te	any~REDUP-PL
11362	gawhna	gawh-na	kill-NMLZ
11363	khamvalte	kham-val-te	remain-fragment-PL
11364	noptuam	nop-tuam	stay-?
11365	bilteep	bil-teep	ear-tip
11366	kimkhatte	kim-khat-te	side-one-PL
11367	maisiat	mai-siat	face-set.against
11368	vaksuk	vak-suk	go-down
11369	namdang	nam-dang	kind-different
11370	siantho	sian-tho	holy-glory
11371	saan	saan	lot
11372	siik	siik	silk
11373	silin	silin	cymbal
11384	siangthosakpa	siangtho-sak-pa	holy-CAUS-NMLZ
11385	kikhopnate	ki-khop-na-te	REFL-gather-NMLZ-PL
11386	nekha	nek-ha	eat-together
11387	khamtakun	kham-takun	dwell-safely
11388	pawmsak	pawm-sak	swell-CAUS
