word	freq	segmented	gloss
phiatmangsak	1	phiatmangsak	?
kicizaw	1	kicizaw	?
sidar	1	sidar	?
talin	1	talin	?
kiciamzaw	1	kiciamzaw	?
lamnal	1	lamnal	?
geeltawm	1	geeltawm	?
buhtang	1	buhtang	?
kidongzaw	1	kidongzaw	?
dongzaw	1	dongzaw	?
dangdangin	1	dangdangin	?
kithawn	1	kithawn	?
khelkikzaw	1	khelkikzaw	?
lehneih	1	lehneih	?
mangsan	1	mangsan	?
kuaitanzo	1	kuaitanzo	?
kipuakkhia	1	kipuakkhia	?
beisakkik	1	beisakkik	?
tangkik	1	tangkik	?
gimhun	1	gimhun	?
tawmkha	1	tawmkha	?
kinem	1	kinem	?
zongkik	1	zongkik	?
honzo	1	honzo	?
thazawm	1	thazawm	?
lawnkhiamang	1	lawnkhiamang	?
shullam	1	shullam	?
leikikta	1	leikikta	?
thangpaisak	1	thangpaisak	?
kileikik	1	kileikik	?
kisusiagawp	1	kisusiagawp	?
khelkikin	1	khelkikin	?
habazziniah	1	habazziniah	?
simkhiat	1	simkhiat	?
tusawn	1	tusawn	?
vukngo	1	vukngo	?
kikhemin	1	kikhemin	?
kizangsa	1	kizangsa	?
lenuai	1	lenuai	?
hopihlam	1	hopihlam	?
efai	1	efai	?
jezaniah	1	jezaniah	?
hopihsim	1	hopihsim	?
kisuam	1	kisuam	?
kikui	1	kikui	?
gawpsa	1	gawpsa	?
tensuak	1	tensuak	?
kibua	1	kibua	?
teltakpi	1	teltakpi	?
heliopolis	1	heliopolis	?
hallam	1	hallam	?
hofra	1	hofra	?
phelkik	1	phelkik	?
kilehhawl	1	kilehhawl	?
taikekmang	1	taikekmang	?
kinungleh	1	kinungleh	?
taber	1	taber	?
dawktoh	1	dawktoh	?
zutkhat	1	zutkhat	?
phukmaisak	1	phukmaisak	?
donzo	1	donzo	?
kisuliam	1	kisuliam	?
madmen	1	madmen	?
tuahsuk	1	tuahsuk	?
leenkhiat	1	leenkhiat	?
kitei	1	kitei	?
bethdiblathaim	1	bethdiblathaim	?
bethgamul	1	bethgamul	?
bethmeon	1	bethmeon	?
kiatsiang	1	kiatsiang	?
sutam	1	sutam	?
simnuam	1	simnuam	?
kisiatgawp	1	kisiatgawp	?
kilaksakmang	1	kilaksakmang	?
thahsiang	1	thahsiang	?
gawpta	1	gawpta	?
lamkhialin	1	lamkhialin	?
taikik	1	taikik	?
merathaim	1	merathaim	?
kitamta	1	kitamta	?
thalkap	1	thalkap	?
liamgawp	1	liamgawp	?
kitomin	1	kitomin	?
kicilgawp	1	kicilgawp	?
limnono	1	limnono	?
losia	1	losia	?
henkhawm	1	henkhawm	?
dawkkikto	1	dawkkikto	?
kiphulet	1	kiphulet	?
kinusialai	1	kinusialai	?
zumlai	1	zumlai	?
tailahpi	1	tailahpi	?
kisiazo	1	kisiazo	?
gawizansak	1	gawizansak	?
ngelhngalh	1	ngelhngalh	?
husamin	1	husamin	?
betsan	1	betsan	?
tanghial	1	tanghial	?
taikhiatzawh	1	taikhiatzawh	?
delhkhia	1	delhkhia	?
tahtansak	1	tahtansak	?
giugiau	1	giugiau	?
lehdokha	1	lehdokha	?
delhkek	1	delhkek	?
dup	1	dup	?
guhguakin	1	guhguakin	?
silenai	1	silenai	?
ngenngenkha	1	ngenngenkha	?
vilsim	1	vilsim	?
delhsuk	1	delhsuk	?
guaktangun	1	guaktangun	?
kikhailupsak	1	kikhailupsak	?
kithusimsak	1	kithusimsak	?
kigawisak	1	kigawisak	?
kitomsakin	1	kitomsakin	?
thaksuaksakkik	1	thaksuaksakkik	?
buzi	1	buzi	?
mam	1	mam	?
kiukiau	1	kiukiau	?
dahlekah	1	dahlekah	?
duai	1	duai	?
telabib	1	telabib	?
belawi	1	belawi	?
mangbuhman	1	mangbuhman	?
ekkeu	1	ekkeu	?
tawmcikkhat	1	tawmcikkhat	?
phitsanin	1	phitsanin	?
lawnthang	1	lawnthang	?
kisatvui	1	kisatvui	?
mawkpau	1	mawkpau	?
dawnzangteng	1	dawnzangteng	?
dakdakin	1	dakdakin	?
pumlingawp	1	pumlingawp	?
kimettolsak	1	kimettolsak	?
tumpihzaw	1	tumpihzaw	?
sutsakin	1	sutsakin	?
lenpihto	1	lenpihto	?
biaibuai	1	biaibuai	?
tammuz	1	tammuz	?
tualtengah	1	tualtengah	?
sungnungteng	1	sungnungteng	?
kikantanin	1	kikantanin	?
dinsih	1	dinsih	?
leenpihin	1	leenpihin	?
kisuanto	1	kisuanto	?
tunsa	1	tunsa	?
beisakta	1	beisakta	?
kicip	1	kicip	?
phuaktawm	1	phuaktawm	?
khip	1	khip	?
lehhanthot	1	lehhanthot	?
kitunsak	1	kitunsak	?
siaksiang	1	siaksiang	?
pulpi	1	pulpi	?
hutzawh	1	hutzawh	?
singzum	1	singzum	?
khet	1	khet	?
zulkatteng	1	zulkatteng	?
seelsakin	1	seelsakin	?
bulhsakin	1	bulhsakin	?
butsakin	1	butsakin	?
kithang	1	kithang	?
beelmang	1	beelmang	?
kizutnelh	1	kizutnelh	?
nopsaknateng	1	nopsaknateng	?
kiguai	1	kiguai	?
guaizaw	1	guaizaw	?
etkak	1	etkak	?
kisuannasa	1	kisuannasa	?
zungbawhin	1	zungbawhin	?
zutkhia	1	zutkhia	?
lehdokik	1	lehdokik	?
dawnngek	1	dawnngek	?
kisisak	1	kisisak	?
kizungbawh	1	kizungbawh	?
kikuaitan	1	kikuaitan	?
liankik	1	liankik	?
zonkhiatsak	1	zonkhiatsak	?
daikhak	1	daikhak	?
kipuahsiang	1	kipuahsiang	?
seuhseuhin	1	seuhseuhin	?
siacimitsak	1	siacimitsak	?
kikhemgawp	1	kikhemgawp	?
kimlaipi	1	kimlaipi	?
likngam	1	likngam	?
ngunteng	1	ngunteng	?
kituisak	1	kituisak	?
mawhsa	1	mawhsa	?
kihzah	1	kihzah	?
kinuaigawp	1	kinuaigawp	?
shoa	1	shoa	?
koa	1	koa	?
ulianpipi	1	ulianpipi	?
kidalin	1	kidalin	?
etsat	1	etsat	?
khekhapteng	1	khekhapteng	?
petkham	1	petkham	?
kuikham	1	kuikham	?
ngingeisa	1	ngingeisa	?
tah	1	tah	?
kinawtkhia	1	kinawtkhia	?
taubeel	1	taubeel	?
bun	1	bun	?
taukhawm	1	taukhawm	?
kihokhawm	1	kihokhawm	?
gaihsakmang	1	gaihsakmang	?
kihongkek	1	kihongkek	?
kiatkhia	1	kiatkhia	?
phukgawp	1	phukgawp	?
kisusiasa	1	kisusiasa	?
kut	1	kut	?
labanon	1	labanon	?
lem	1	lem	?
ruby	1	ruby	?
helbon	1	helbon	?
singnamtui	1	singnamtui	?
khilmad	1	khilmad	?
geiteng	1	geiteng	?
daicipsuak	1	daicipsuak	?
danel	1	danel	?
haitatsak	1	haitatsak	?
kingap	1	kingap	?
pulhmangin	1	pulhmangin	?
pibeseth	1	pibeseth	?
taisanta	1	taisanta	?
gunsung	1	gunsung	?
doksakin	1	doksakin	?
galvanteng	1	galvanteng	?
kilukham	1	kilukham	?
kizawn	1	kizawn	?
kivakin	1	kivakin	?
tuatcilsa	1	tuatcilsa	?
siasakmang	1	siasakmang	?
kituhkik	1	kituhkik	?
daisaksa	1	daisaksa	?
guipi	1	guipi	?
tawikhawm	1	tawikhawm	?
kihutawm	1	kihutawm	?
kihanthawntawm	1	kihanthawntawm	?
masuanin	1	masuanin	?
kicimmang	1	kicimmang	?
betkhiatsakin	1	betkhiatsakin	?
betkhiatsak	1	betkhiatsak	?
kikhom	1	kikhom	?
kimangngilhkha	1	kimangngilhkha	?
pikhau	1	pikhau	?
kulhkong	1	kulhkong	?
kizomto	1	kizomto	?
kihelhto	1	kihelhto	?
tuala	1	tuala	?
dawnzang	1	dawnzang	?
lawhkha	1	lawhkha	?
kipiazah	1	kipiazah	?
kisamzah	1	kisamzah	?
kuanlamin	1	kuanlamin	?
lawhsakkhak	1	lawhsakkhak	?
siakmit	1	siakmit	?
siangsakkikin	1	siangsakkikin	?
phokeu	1	phokeu	?
dimdiamin	1	dimdiamin	?
berothah	1	berothah	?
sibraim	1	sibraim	?
hazerhattikon	1	hazerhattikon	?
laitaak	1	laitaak	?
ngentang	1	ngentang	?
laitheih	1	laitheih	?
tuanlam	1	tuanlam	?
dengtanin	1	dengtanin	?
kitamnen	1	kitamnen	?
maan	1	maan	?
tuksuk	1	tuksuk	?
denpaih	1	denpaih	?
dura	1	dura	?
heksim	1	heksim	?
bianuam	1	bianuam	?
gawsem	1	gawsem	?
hullum	1	hullum	?
kibalnengawp	1	kibalnengawp	?
heuhsiang	1	heuhsiang	?
daangsak	1	daangsak	?
oksakin	1	oksakin	?
simsakin	1	simsakin	?
thahnop	1	thahnop	?
lek	1	lek	?
hekteng	1	hekteng	?
seemgawp	1	seemgawp	?
pusuakto	1	pusuakto	?
kidomkaang	1	kidomkaang	?
kiphen	1	kiphen	?
laigawp	1	laigawp	?
poto	1	poto	?
sibupin	1	sibupin	?
daplan	1	daplan	?
thehthangzo	1	thehthangzo	?
kisehzo	1	kisehzo	?
gangawh	1	gangawh	?
tigris	1	tigris	?
ettoh	1	ettoh	?
zutsiang	1	zutsiang	?
khuplamin	1	khuplamin	?
kipawlkhawm	1	kipawlkhawm	?
kuankikin	1	kuankikin	?
dosuakzo	1	dosuakzo	?
tawlno	1	tawlno	?
lehbawlin	1	lehbawlin	?
manphateng	1	manphateng	?
taangkhawm	1	taangkhawm	?
khupcip	1	khupcip	?
diblaim	1	diblaim	?
gaikikin	1	gaikikin	?
sungzah	1	sungzah	?
kilokha	1	kilokha	?
phawknuam	1	phawknuam	?
singthem	1	singthem	?
terebinth	1	terebinth	?
kizualsak	1	kizualsak	?
uuklua	1	uuklua	?
phiatkhiamang	1	phiatkhiamang	?
beitumsak	1	beitumsak	?
talkaihgawp	1	talkaihgawp	?
zonkik	1	zonkik	?
thengpak	1	thengpak	?
mangthangpak	1	mangthangpak	?
zuaupiteng	1	zuaupiteng	?
mohbawl	1	mohbawl	?
seem	1	seem	?
sbawl	1	sbawl	?
thahatnateng	1	thahatnateng	?
kiteeptumlam	1	kiteeptumlam	?
lehgen	1	lehgen	?
lehsawm	1	lehsawm	?
kinawmvalhin	1	kinawmvalhin	?
lamthuah	1	lamthuah	?
suzanin	1	suzanin	?
dengcip	1	dengcip	?
singka	1	singka	?
shalman	1	shalman	?
betharbel	1	betharbel	?
limsap	1	limsap	?
phualphualin	1	phualphualin	?
phualnek	1	phualnek	?
hailuat	1	hailuat	?
kikuikham	1	kikuikham	?
biakha	1	biakha	?
pethuel	1	pethuel	?
sengsang	1	sengsang	?
vuai	1	vuai	?
heempai	1	heempai	?
phugawp	1	phugawp	?
nota	1	nota	?
gahta	1	gahta	?
phelhawm	1	phelhawm	?
thenin	1	thenin	?
zokik	1	zokik	?
shitthim	1	shitthim	?
gawigawp	1	gawigawp	?
betheden	1	betheden	?
biaksa	1	biaksa	?
kimawksai	1	kimawksai	?
kulhvang	1	kulhvang	?
zensak	1	zensak	?
tuakpa	1	tuakpa	?
lawhkhak	1	lawhkhak	?
kisatzanin	1	kisatzanin	?
kisatnen	1	kisatnen	?
kipaithangin	1	kipaithangin	?
zumkhak	1	zumkhak	?
zuaktheih	1	zuaktheih	?
mankhia	1	mankhia	?
khuhsuk	1	khuhsuk	?
kihaih	1	kihaih	?
kipaihkhiat	1	kipaihkhiat	?
laitei	1	laitei	?
daihtheih	1	daihtheih	?
sheol	1	sheol	?
hehhak	1	hehhak	?
sileng	1	sileng	?
bethleafrah	1	bethleafrah	?
shafir	1	shafir	?
bethezel	1	bethezel	?
maroth	1	maroth	?
moresethgath	1	moresethgath	?
tuubuk	1	tuubuk	?
gankhawk	1	gankhawk	?
kidimkik	1	kidimkik	?
tumsan	1	tumsan	?
heu	1	heu	?
haibawl	1	haibawl	?
kikhan	1	kikhan	?
elkosh	1	elkosh	?
kipei	1	kipei	?
zulesa	1	zulesa	?
gimsakkik	1	gimsakkik	?
koplen	1	koplen	?
kilehsuk	1	kilehsuk	?
kilehto	1	kilehto	?
kiciangin	1	kiciangin	?
huatbawlin	1	huatbawlin	?
gaihin	1	gaihin	?
kulhpua	1	kulhpua	?
sungvumin	1	sungvumin	?
ngenpi	1	ngenpi	?
simnop	1	simnop	?
kimetcip	1	kimetcip	?
suthang	1	suthang	?
pumlin	1	pumlin	?
pukcipsuk	1	pukcipsuk	?
sinkham	1	sinkham	?
kizapkhiat	1	kizapkhiat	?
pozo	1	pozo	?
gunva	1	gunva	?
kinusiacipsak	1	kinusiacipsak	?
siapi	1	siapi	?
sheatiel	1	sheatiel	?
upmawhzah	1	upmawhzah	?
shebat	1	shebat	?
kiciangkik	1	kiciangkik	?
kulhhuam	1	kulhhuam	?
meikulh	1	meikulh	?
manphapen	1	manphapen	?
khipsak	1	khipsak	?
meivaktui	1	meivaktui	?
meivakkhau	1	meivakkhau	?
tunzo	1	tunzo	?
kisiakmang	1	kisiakmang	?
kisiakkhia	1	kisiakkhia	?
kidomto	1	kidomto	?
hensuk	1	hensuk	?
siinkik	1	siinkik	?
leenpihto	1	leenpihto	?
huihleeng	1	huihleeng	?
tangtanglai	1	tangtanglai	?
regemmelek	1	regemmelek	?
teeklua	1	teeklua	?
khunin	1	khunin	?
kimawlin	1	kimawlin	?
phezaizai	1	phezaizai	?
singpua	1	singpua	?
kigizawng	1	kigizawng	?
zulim	1	zulim	?
tupi	1	tupi	?
singteng	1	singteng	?
kiphukmang	1	kiphukmang	?
tuulak	1	tuulak	?
tuusa	1	tuusa	?
hauta	1	hauta	?
kisanek	1	kisanek	?
tawcip	1	tawcip	?
liamlawh	1	liamlawh	?
buhphual	1	buhphual	?
sutlup	1	sutlup	?
hadadrimmon	1	hadadrimmon	?
kineihlai	1	kineihlai	?
sulin	1	sulin	?
sehthum	1	sehthum	?
sehnih	1	sehnih	?
vukkiat	1	vukkiat	?
kilaithang	1	kilaithang	?
kizawhgawp	1	kizawhgawp	?
kisangthei	1	kisangthei	?
siacimit	1	siacimit	?
kiphasakteng	1	kiphasakteng	?
lemtuahin	1	lemtuahin	?
maksim	1	maksim	?
kihilkik	1	kihilkik	?
tuatcilgawp	1	tuatcilgawp	?
mawkmai	1	mawkmai	?
kheek	1	kheek	?
guatzaw	1	guatzaw	?
dawimang	1	dawimang	?
tawmbek	1	tawmbek	?
kozaw	1	kozaw	?
kihtazaw	1	kihtazaw	?
mawkkiat	1	mawkkiat	?
thahatthu	1	thahatthu	?
upnop	1	upnop	?
kigenkhol	1	kigenkhol	?
dopbawl	1	dopbawl	?
lathei	1	lathei	?
gahtheih	1	gahtheih	?
mawl	1	mawl	?
bingsak	1	bingsak	?
botkhawm	1	botkhawm	?
lomhen	1	lomhen	?
seelpha	1	seelpha	?
mansakin	1	mansakin	?
khihsakin	1	khihsakin	?
tawmkik	1	tawmkik	?
magadan	1	magadan	?
suangneu	1	suangneu	?
phawkkhial	1	phawkkhial	?
meiingo	1	meiingo	?
simmawhkhak	1	simmawhkhak	?
dongtak	1	dongtak	?
lohzo	1	lohzo	?
dahhuaisa	1	dahhuaisa	?
maktheih	1	maktheih	?
gehsa	1	gehsa	?
kigettawm	1	kigettawm	?
khingin	1	khingin	?
sipah	1	sipah	?
mansa	1	mansa	?
kuansanin	1	kuansanin	?
silhlopi	1	silhlopi	?
phamawhsa	1	phamawhsa	?
tenpihkim	1	tenpihkim	?
dongkhakin	1	dongkhakin	?
masapen	1	masapen	?
dawnkhop	1	dawnkhop	?
thovai	1	thovai	?
kilawnkeek	1	kilawnkeek	?
kimudahin	1	kimudahin	?
taanzaihsak	1	taanzaihsak	?
meengin	1	meengin	?
tupcip	1	tupcip	?
leitawm	1	leitawm	?
tawithuahin	1	tawithuahin	?
zongpah	1	zongpah	?
kivaikhak	1	kivaikhak	?
lammatin	1	lammatin	?
hotnop	1	hotnop	?
diahkhit	1	diahkhit	?
husiazaw	1	husiazaw	?
daihawh	1	daihawh	?
kihtalua	1	kihtalua	?
taipah	1	taipah	?
zelpak	1	zelpak	?
tunphetin	1	tunphetin	?
mangbuhvui	1	mangbuhvui	?
lawntheih	1	lawntheih	?
boanerges	1	boanerges	?
gahzo	1	gahzo	?
pukpah	1	pukpah	?
tuannasa	1	tuannasa	?
khipkhep	1	khipkhep	?
botsatin	1	botsatin	?
kikuiliam	1	kikuiliam	?
noptuamzaw	1	noptuamzaw	?
lawnkhit	1	lawnkhit	?
phawkpah	1	phawkpah	?
khephungah	1	khephungah	?
talitha	1	talitha	?
silhthuah	1	silhthuah	?
tankhiat	1	tankhiat	?
gualtut	1	gualtut	?
daipah	1	daipah	?
laipek	1	laipek	?
kilangkhem	1	kilangkhem	?
korban	1	korban	?
kithakhia	1	kithakhia	?
effatha	1	effatha	?
tuangpahin	1	tuangpahin	?
telthei	1	telthei	?
etkawmin	1	etkawmin	?
phottoh	1	phottoh	?
dahsa	1	dahsa	?
timias	1	timias	?
sutpah	1	sutpah	?
gahkhak	1	gahkhak	?
liamsakgawp	1	liamsakgawp	?
lamval	1	lamval	?
liansa	1	liansa	?
huhnop	1	huhnop	?
peuhpeuhun	1	peuhpeuhun	?
dawnkim	1	dawnkim	?
lammat	1	lammat	?
laitah	1	laitah	?
likkhiatsak	1	likkhiatsak	?
taisuak	1	taisuak	?
theofilas	1	theofilas	?
kizomzomin	1	kizomzomin	?
ngeizel	1	ngeizel	?
gaizawh	1	gaizawh	?
kuirinias	1	kuirinias	?
giahpih	1	giahpih	?
sunkham	1	sunkham	?
fanuel	1	fanuel	?
honlak	1	honlak	?
tiberius	1	tiberius	?
trakhonitis	1	trakhonitis	?
lysanias	1	lysanias	?
kivukdim	1	kivukdim	?
kinelsak	1	kinelsak	?
mawkcih	1	mawkcih	?
kingimzo	1	kingimzo	?
lawhpi	1	lawhpi	?
takteng	1	takteng	?
lemin	1	lemin	?
sehkhin	1	sehkhin	?
simkhit	1	simkhit	?
phatkawmin	1	phatkawmin	?
eukhia	1	eukhia	?
eukhiat	1	eukhiat	?
kikumpah	1	kikumpah	?
dawhlai	1	dawhlai	?
kileitawi	1	kileitawi	?
hawkguamah	1	hawkguamah	?
suangsung	1	suangsung	?
siagawppah	1	siagawppah	?
madiakin	1	madiakin	?
kihingsakkik	1	kihingsakkik	?
khuza	1	khuza	?
deplum	1	deplum	?
kikepcip	1	kikepcip	?
thopah	1	thopah	?
tuksakin	1	tuksakin	?
lenkawmin	1	lenkawmin	?
dektaksa	1	dektaksa	?
kisuampa	1	kisuampa	?
taangkim	1	taangkim	?
donkha	1	donkha	?
kinehcipin	1	kinehcipin	?
guanzaw	1	guanzaw	?
leikha	1	leikha	?
honpah	1	honpah	?
kidamsat	1	kidamsat	?
zuma	1	zuma	?
siantheih	1	siantheih	?
liausum	1	liausum	?
phatpah	1	phatpah	?
ulianzaw	1	ulianzaw	?
tusakzaw	1	tusakzaw	?
phuhkhit	1	phuhkhit	?
mansuahsa	1	mansuahsa	?
vokcing	1	vokcing	?
begap	1	begap	?
kisawlteng	1	kisawlteng	?
tavuanteng	1	tavuanteng	?
taanzaih	1	taanzaih	?
donnop	1	donnop	?
kizekaisak	1	kizekaisak	?
kiniamkhiatsuk	1	kiniamkhiatsuk	?
geinai	1	geinai	?
tuntom	1	tuntom	?
ginalopa	1	ginalopa	?
masawlin	1	masawlin	?
tunkuan	1	tunkuan	?
kizangawp	1	kizangawp	?
dengvuigawp	1	dengvuigawp	?
kiphelkekmang	1	kiphelkekmang	?
kilumlet	1	kilumlet	?
thamang	1	thamang	?
dintheih	1	dintheih	?
guaih	1	guaih	?
buhhum	1	buhhum	?
phawkvat	1	phawkvat	?
kigalbawl	1	kigalbawl	?
kipawlbawl	1	kipawlbawl	?
teepsak	1	teepsak	?
thonga	1	thonga	?
hanphual	1	hanphual	?
kisialzia	1	kisialzia	?
tumpah	1	tumpah	?
emmaus	1	emmaus	?
dinkhawl	1	dinkhawl	?
kleopas	1	kleopas	?
tusawng	1	tusawng	?
tamkhawm	1	tamkhawm	?
haktawm	1	haktawm	?
mangpah	1	mangpah	?
lawpsak	1	lawpsak	?
haankeu	1	haankeu	?
zongpahin	1	zongpahin	?
thambelpi	1	thambelpi	?
kilatkhak	1	kilatkhak	?
kisian	1	kisian	?
limcizaw	1	limcizaw	?
kiamvat	1	kiamvat	?
bethzatha	1	bethzatha	?
phengphang	1	phengphang	?
hawhkhit	1	hawhkhit	?
simpai	1	simpai	?
hawhsim	1	hawhsim	?
gelkhia	1	gelkhia	?
kobawlin	1	kobawlin	?
bulomtang	1	bulomtang	?
tuukong	1	tuukong	?
taisanzaw	1	taisanzaw	?
kicialtawm	1	kicialtawm	?
kineihnuam	1	kineihnuam	?
mankim	1	mankim	?
pukthei	1	pukthei	?
huausim	1	huausim	?
phakhin	1	phakhin	?
kituamin	1	kituamin	?
kitunsa	1	kitunsa	?
kipatma	1	kipatma	?
tawikawmin	1	tawikawmin	?
mangbuhhum	1	mangbuhhum	?
thangsakzo	1	thangsakzo	?
thangsakkik	1	thangsakkik	?
kikhaito	1	kikhaito	?
mawkgen	1	mawkgen	?
silkik	1	silkik	?
kilangtuam	1	kilangtuam	?
kipattung	1	kipattung	?
suahhun	1	suahhun	?
ngenpah	1	ngenpah	?
lalcin	1	lalcin	?
de	1	de	?
kikhihsa	1	kikhihsa	?
suamin	1	suamin	?
khukawm	1	khukawm	?
silhkawmin	1	silhkawmin	?
gabbatha	1	gabbatha	?
latin	1	latin	?
klopas	1	klopas	?
simzuih	1	simzuih	?
taikhawm	1	taikhawm	?
makhelhin	1	makhelhin	?
kikalhnelh	1	kikalhnelh	?
buatbuatin	1	buatbuatin	?
thansak	1	thansak	?
kithehkek	1	kithehkek	?
ngenkhawm	1	ngenkhawm	?
kideihsakin	1	kideihsakin	?
kibehlapsak	1	kibehlapsak	?
diangkawmin	1	diangkawmin	?
manzaw	1	manzaw	?
kikhahkhiat	1	kikhahkhiat	?
kitangsam	1	kitangsam	?
zuakma	1	zuakma	?
zuakkhit	1	zuakkhit	?
puksukpah	1	puksukpah	?
liahkhak	1	liahkhak	?
dengawp	1	dengawp	?
mangzaw	1	mangzaw	?
kipusuahpih	1	kipusuahpih	?
prokhoras	1	prokhoras	?
timon	1	timon	?
phelgawpin	1	phelgawpin	?
khelmang	1	khelmang	?
tenma	1	tenma	?
lalsak	1	lalsak	?
molok	1	molok	?
refan	1	refan	?
laisim	1	laisim	?
kimeetsak	1	kimeetsak	?
teelkhin	1	teelkhin	?
kiphumpah	1	kiphumpah	?
thahsawm	1	thahsawm	?
kisawm	1	kisawm	?
silkhit	1	silkhit	?
tamlai	1	tamlai	?
dawnkhawmin	1	dawnkhawmin	?
kiphuah	1	kiphuah	?
kilumsak	1	kilumsak	?
lokin	1	lokin	?
kitolkhia	1	kitolkhia	?
kihongtawm	1	kihongtawm	?
roda	1	roda	?
manaen	1	manaen	?
sergius	1	sergius	?
phialun	1	phialun	?
buaisakin	1	buaisakin	?
thanuamin	1	thanuamin	?
hawhkikin	1	hawhkikin	?
masakun	1	masakun	?
tunni	1	tunni	?
vuakpih	1	vuakpih	?
singkol	1	singkol	?
gakcipsak	1	gakcipsak	?
laitakpi	1	laitakpi	?
henhanin	1	henhanin	?
epikuras	1	epikuras	?
stoik	1	stoik	?
dionisias	1	dionisias	?
sinsanin	1	sinsanin	?
upzawh	1	upzawh	?
tirannas	1	tirannas	?
skeva	1	skeva	?
pirras	1	pirras	?
sopater	1	sopater	?
sekundus	1	sekundus	?
eutikhas	1	eutikhas	?
khios	1	khios	?
lapnuam	1	lapnuam	?
phawkkawmin	1	phawkkawmin	?
kilen	1	kilen	?
kos	1	kos	?
tapkhap	1	tapkhap	?
beiteng	1	beiteng	?
kiluangkhiasak	1	kiluangkhiasak	?
gawlmek	1	gawlmek	?
sosuahin	1	sosuahin	?
kibuai	1	kibuai	?
silsiangsak	1	silsiangsak	?
betsak	1	betsak	?
kibet	1	kibet	?
kitawngpah	1	kitawngpah	?
hupha	1	hupha	?
teitawi	1	teitawi	?
pheltheih	1	pheltheih	?
pulaknop	1	pulaknop	?
drusilla	1	drusilla	?
porsias	1	porsias	?
kikan	1	kikan	?
sinnateng	1	sinnateng	?
lysia	1	lysia	?
myra	1	myra	?
kiphuzo	1	kiphuzo	?
leidawk	1	leidawk	?
lasia	1	lasia	?
foenik	1	foenik	?
kineh	1	kineh	?
kikhihkhawm	1	kikhihkhawm	?
kitapkhak	1	kitapkhak	?
kinaita	1	kinaita	?
meipi	1	meipi	?
gilsan	1	gilsan	?
tuankik	1	tuankik	?
sirakus	1	sirakus	?
regium	1	regium	?
taikhak	1	taikhak	?
hailua	1	hailua	?
sialam	1	sialam	?
kiphellah	1	kiphellah	?
kilangneih	1	kilangneih	?
liattheih	1	liattheih	?
kilangzaw	1	kilangzaw	?
kipawlkhin	1	kipawlkhin	?
kiphamawh	1	kiphamawh	?
teelkholhsa	1	teelkholhsa	?
guanthei	1	guanthei	?
huhnuam	1	huhnuam	?
kheelzo	1	kheelzo	?
lasuk	1	lasuk	?
gitnat	1	gitnat	?
kipehthei	1	kipehthei	?
kipuahphasak	1	kipuahphasak	?
kituakzah	1	kituakzah	?
hop	1	hop	?
kikhawlthei	1	kikhawlthei	?
kigentel	1	kigentel	?
pukding	1	pukding	?
kihilhthei	1	kihilhthei	?
oltakin	1	oltakin	?
kimuhnop	1	kimuhnop	?
foebe	1	foebe	?
epainetas	1	epainetas	?
thongkiatpih	1	thongkiatpih	?
junias	1	junias	?
urbanas	1	urbanas	?
stakhus	1	stakhus	?
herodion	1	herodion	?
trifosa	1	trifosa	?
persis	1	persis	?
flegon	1	flegon	?
hermas	1	hermas	?
filologas	1	filologas	?
julia	1	julia	?
olympas	1	olympas	?
kizopkhak	1	kizopkhak	?
sosipater	1	sosipater	?
tertias	1	tertias	?
kuartas	1	kuartas	?
khloe	1	khloe	?
phelsuah	1	phelsuah	?
hehhuai	1	hehhuai	?
kuankuanta	1	kuankuanta	?
dongtakin	1	dongtakin	?
meikat	1	meikat	?
pholakin	1	pholakin	?
haukhin	1	haukhin	?
kisimmawhbawl	1	kisimmawhbawl	?
kizahtakbawl	1	kizahtakbawl	?
kinotsuk	1	kinotsuk	?
kinotto	1	kinotto	?
lehpiak	1	lehpiak	?
gumthuak	1	gumthuak	?
leivuithem	1	leivuithem	?
hawhbaih	1	hawhbaih	?
kihaibawl	1	kihaibawl	?
kipawlsa	1	kipawlsa	?
kinialkha	1	kinialkha	?
tanggawl	1	tanggawl	?
kipelhzaw	1	kipelhzaw	?
dongkhin	1	dongkhin	?
kitengthei	1	kitengthei	?
zehphi	1	zehphi	?
utbangin	1	utbangin	?
kisiathei	1	kisiathei	?
mawktai	1	mawktai	?
mawktuptup	1	mawktuptup	?
kithehzak	1	kithehzak	?
tulum	1	tulum	?
sulum	1	sulum	?
beikuan	1	beikuan	?
kihihthei	1	kihihthei	?
kingakkim	1	kingakkim	?
tektekin	1	tektekin	?
limkep	1	limkep	?
kulzaw	1	kulzaw	?
hontang	1	hontang	?
zelzul	1	zelzul	?
mangbuhci	1	mangbuhci	?
melsia	1	melsia	?
khuplet	1	khuplet	?
taamthei	1	taamthei	?
tadihin	1	tadihin	?
hawhpah	1	hawhpah	?
fortunatas	1	fortunatas	?
huhsawn	1	huhsawn	?
simthei	1	simthei	?
mawkkheel	1	mawkkheel	?
silvanas	1	silvanas	?
mapiak	1	mapiak	?
kipkhin	1	kipkhin	?
gimpiaknasa	1	gimpiaknasa	?
hehnemzaw	1	hehnemzaw	?
mangzo	1	mangzo	?
sisakthei	1	sisakthei	?
taanlua	1	taanlua	?
kizuizaw	1	kizuizaw	?
tuazahin	1	tuazahin	?
beilam	1	beilam	?
kisepsep	1	kisepsep	?
kihingkik	1	kihingkik	?
