item_type	item_id	verse_id	tedim_text	segmented	glossed	kjv_text	example_quality	word_count	sense_id	usage_type	function_match
lemma	khangsak	01048016	siatna khempeuh panin kei hong tankhia vantungmi in hih tangvalte thupha pia hen la, amaute sungah keima min le ka pa Abraham le Isaac' min kizomsak hen la, leitungah amaute mi honpi khatin khangsak ta hen!” a ci hi.	khangsak	raise.up	the Angel which redeemed me from all evil, bless the lads; and let my name be named on them, and the name of my fathers Abraham and Isaac; and let them grow into a multitude in the midst of the earth.	additional	39	khangsak.1	lexical	1
lemma	khangsak	04032014	En un, Israel mite tungah Topa' hehluatna a khangsakto lai dingin, na pu na pate uh' tangin hong khang na hi uh hiam!	khangsak-to	raise.up-CONT	And, behold, ye are risen up in your fathers' stead, an increase of sinful men, to augment yet the fierce anger of the LORD toward Israel.	additional	23	khangsak.1	lexical	1
lemma	nau	01019036	Tua ahih ciangin Lot' tanu tegel in a pa uh tawh naupaii uh hi.	nau-paii	child-row	Thus were both the daughters of Lot with child by their father.	shortest	14	nau.1	lexical	1
lemma	nau	01021015	Thawl sunga tui a bei ciangin amah in sawlbawk nuai khatah naupang lawn hi.	nau-pang	child-small	And the water was spent in the bottle, and she cast the child under one of the shrubs.	transparent	14	nau.1	lexical	1
lemma	nau	01003016	Tua ciangin numei kiangah, “Naupaiina-ah na gimna nakpitakin ka khangsak ding a, na a sapipi-in nau na nei ding hi. Ahi zongin na pasal mah na deih ding a, amah in nang tungah hong uk ding hi,” a ci hi.	nau	child	Unto the woman he said, I will greatly multiply thy sorrow and thy conception; in sorrow thou shalt bring forth children; and thy desire shall be to thy husband, and he shall rule over thee.	additional	40	nau.1	lexical	1
lemma	nau	01004025	Adam in a zi luppih leuleu hi. Amah in tapa khat nei a, a min Seth ci hi. Bang hang hiam cih leh, “Kain in Abel that ahih manin Abel' tangin Pasian in kei a dingin naupang khat hong sehsak hi,” amah in ci hi.	nau-pang	child-small	And Adam knew his wife again; and she bare a son, and called his name Seth: For God, said she , hath appointed me another seed instead of Abel, whom Cain slew.	additional	45	nau.1	lexical	1
lemma	nau	01016011	Tua ciangin Topa' vantungmi in ama kiangah, “En in, nau na paii a, tapa khat na nei ding hi. Ama min Ishmael na phuak ding hi. Bang hang hiam cih leh Topa in nangma thuakna hong mu khin hi.	nau	child	And the angel of the LORD said unto her, Behold, thou art with child, and shalt bear a son, and shalt call his name Ishmael; because the LORD hath heard thy affliction.	additional	39	nau.1	lexical	1
lemma	tawn	01021033	Abraham in Beersheba-ah makeng kung khat suan a, tua lai munah Tawntung Pasian, Topa a bia hi.	tawn-tung	ever-always	And Abraham planted a grove in Beer-sheba, and called there on the name of the LORD , the everlasting God.	shortest	17	tawn.1	lexical	1
lemma	tawn	01031054	Jakob in mualtungah biakpiakna pia-in an ne dingin a behte a sam hi. Amaute in an ne uh a, zan tawntung mualtungah a om uh hi.	tawn-tung	ever-always	Then Jacob offered sacrifice upon the mount, and called his brethren to eat bread: and they did eat bread, and tarried all night in the mount.	transparent	26	tawn.1	lexical	1
lemma	tawn	01003017	Tua ciangin mipa kiangah, “Nang in na zi' thu mangin, 'Nang in na ne kei ding hi,' ci-in nang kong thupiak singgah ne na hih ciangin, nangma hangin leitang in samsiatna ngah hi. Na nuntak tawntung gimpi-in na semin na annek ding na zong ding hi.	tawn-tung	ever-always	And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed is the ground for thy sake; in sorrow shalt thou eat of it all the days of thy life;	additional	46	tawn.1	lexical	1
lemma	tawn	01003022	Tua ciangin Topa Pasian in, “En un, mipa pen eite khat tawh kibang a, a pha le a sia thei hi. Amah in nuntakna singgah ne-in a hin tawntung khak loh nadingin i vaihawm ding hi,” ci hi.	tawn-tung	ever-always	And the LORD God said, Behold, the man is become as one of us, to know good and evil: and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:	additional	38	tawn.1	lexical	1
lemma	tawn	01009012	Tua ciangin Pasian in, “Hih pen, kei le note le note tawh a om nuntakna a nei khempeuh kikalah mailam khang tawntung ah thuciamna lim ahi hi.	tawn-tung	ever-always	And God said, This is the token of the covenant which I make between me and you and every living creature that is with you, for perpetual generations:	additional	27	tawn.1	lexical	1
lemma	ling	07005005	Topa' mai-ah mualte kiling hi, Israel Pasian, Topa' mai Sinai galkhatah.	ki-ling	REFL-shake	The mountains melted from before the LORD , Even that Sinai from before the LORD God of Israel.	shortest	11	ling.1	unresolved	1
lemma	ling	01003018	Ling le kiakte, nang a dingin hong pokhiasak ding a, nang in gamlak kungte na ne ding hi.	ling	pile	thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;	transparent	18	ling.1	unresolved	1
lemma	ling	01049024	Ahih hangin ama thal ling loin om a, a khutte kizaptelsak hi. Jakob' Vanglian Pa' khut (Israel Suangpi, Tuucingpa' min),	ling	pile	But his bow abode in strength, And the arms of his hands were made strong By the hands of the mighty God of Jacob; (From thence is the shepherd, the stone of Israel:)	additional	20	ling.1	unresolved	1
lemma	ling	02015014	Midangte in hih thu za khin uh a, amaute ling uh hi. Filistia-ah a teng mite lau-in lingcip uh hi.	ling	pile	The people shall hear, and be afraid: Sorrow shall take hold on the inhabitants of Palestina.	additional	20	ling.1	unresolved	1
lemma	ling	02015015	Tu-in Edom ukpite lungkia uh a, Moab makaite, lingcip uh hi. Kanaan-ah a teng mi khempeuh a hanna uh beita hi.	ling-cip	sorrow-INTENS	Then the dukes of Edom shall be amazed; The mighty men of Moab, trembling shall take hold upon them; All the inhabitants of Canaan shall melt away.	additional	21	ling.1	unresolved	1
lemma	kia	02009026	Israel mite a omna Goshen gam bekah gialpi kia lo hi.	kia	fall	Only in the land of Goshen, where the children of Israel were , was there no hail.	shortest	11	kia.1	lexical	1
lemma	kia	02015005	Tui in amaute tuum a, suangtum bangin a thukna sungah amaute kia suk uh hi.	kia	fall	The depths have covered them: They sank into the bottom as a stone.	transparent	15	kia.1	lexical	1
lemma	kia	01003018	Ling le kiakte, nang a dingin hong pokhiasak ding a, nang in gamlak kungte na ne ding hi.	kiak-te	fear.II-PL	thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;	additional	18	kia.1	lexical	1
lemma	kia	01014010	Siddim Kuam pen kultal khukte tawh kidim a, Sodom le Gomorrah kumpite a tai uh ciangin pawlkhat tua khukte sungah kia uh a, a omlai teng mualtungah tai uh hi.	kia	fall	And the vale of Siddim was full of slimepits; and the kings of Sodom and Gomorrah fled, and fell there; and they that remained fled to the mountain.	additional	30	kia.1	lexical	1
lemma	kia	01022013	Tua ciangin Abraham khuadak kawikawi a, khaumang lakah a ki-a a awk tuutal khat a nungah na om hi. Abraham pai-in tua tuutal kai a, ama tapa' tangin meihal biakna-in a pia hi.	kia	fall	And Abraham lifted up his eyes, and looked, and behold behind him a ram caught in a thicket by his horns: and Abraham went and took the ram, and offered him up for a burnt offering in the stead of his son.	additional	33	kia.1	lexical	1
lemma	ciah	01028021	lungnuam takin ka pa' inn-ah ka ciahkik leh, Topa pen keima Pasian hi ding a,	ciah-kik	return-ITER	so that I come again to my father's house in peace; then shall the LORD be my God:	shortest	15	ciah.1	lexical	1
lemma	ciah	01014016	Tua ciangin amah in Lot le ama na khempeuh, numeite le a galmatte tawh a ciahpih kik hi.	ciah-pih	return-APPL	And he brought back all the goods, and also brought again his brother Lot, and his goods, and the women also, and the people.	transparent	18	ciah.1	lexical	1
lemma	ciah	01003019	Lei-ah na ciahkik matengin khua-ul kai-in na na sep ciang bekin an na ne ding hi. Bang hang hiam cih leh lei sung panin nang hong kipiangsak a, nang, leivui na hih manin, leivui mah na suakkik ding hi,” a ci hi.	ciah-kik	return-ITER	in the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art , and unto dust shalt thou return.	additional	42	ciah.1	lexical	1
lemma	ciah	01008009	Ahih hangin, leitung khempeuhah tuite omlai-in, a khawl nading mu lo ahih manin teembaw-ah hong ciahkik hi. Tua ahih ciangin amah in a khut zanin a vakhu man a, teembaw sungah paipih hi.	ciah-kik	return-ITER	but the dove found no rest for the sole of her foot, and she returned unto him into the ark, for the waters were on the face of the whole earth: then he put forth his hand, and took her, and pulled her in unto him into the ark.	additional	33	ciah.1	lexical	1
lemma	ciah	01008011	Nitak ciangin ama kiangah a vakhu hong ciahkik a, oliv teh a tukkhiat thak khat a mukah petin hong tunpih hi. Tua ahih ciangin leitung panin tuite kiam khinta hi, ci-in Noah in a thei hi.	ciah-kik	return-ITER	and the dove came in to him in the evening; and, lo, in her mouth was an olive leaf pluckt off: so Noah knew that the waters were abated from off the earth.	additional	36	ciah.1	lexical	1
lemma	matengin	01033003	Amah ahihleh amaute' mai-ah pai-in, a sanggampa' kiang nai a tun matengin leilak lamah sagihvei a kun hi.	matengin	until	And he passed over before them, and bowed himself to the ground seven times, until he came near to his brother.	shortest	18	matengin.1	lexical	1
lemma	matengin	04032021	Topa in a mai panin a galte a hawlkhiat matengin hiam a tawi note khempeuh in ama mai-ah Jordan kantanin,	matengin	until	and will go all of you armed over Jordan before the LORD , until he hath driven out his enemies from before him,	transparent	20	matengin.1	lexical	1
lemma	matengin	01003019	Lei-ah na ciahkik matengin khua-ul kai-in na na sep ciang bekin an na ne ding hi. Bang hang hiam cih leh lei sung panin nang hong kipiangsak a, nang, leivui na hih manin, leivui mah na suakkik ding hi,” a ci hi.	matengin	until	in the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art , and unto dust shalt thou return.	additional	42	matengin.1	lexical	1
lemma	matengin	01024033	Tua ciangin nek dingin a mai-ah an kilui hi. Ahih hangin amah in, “Ka thu ka gen khit matengin an ka ne kei ding hi,” a cih ciangin amah in, “Gen in,” a ci hi.	matengin	until	And there was set meat before him to eat: but he said, I will not eat, until I have told mine errand. And he said, Speak on.	additional	35	matengin.1	lexical	1
lemma	matengin	01028015	En in, keimah in nang hong ompihin na paina peuhah kong kem ding a, hih leitangah nang kong paipih kik ding hi. Bang hang hiam cih leh nang' tunga kong gensa thute ka hih khit matengin nang kong nusia kei ding hi,” a ci hi.	matengin	until	And, behold, I am with thee, and will keep thee in all places whither thou goest, and will bring thee again into this land; for I will not leave thee, until I have done that which I have spoken to thee of.	additional	45	matengin.1	lexical	1
lemma	sep	01031006	Ka tha neih khempeuh tawh na pa' na ka sepna na thei uh hi.	sep-na	work-NMLZ	And ye know that with all my power I have served your father.	shortest	14	sep.1	lexical	1
lemma	sep	02004028	Topa in amah a sawlna thute khempeuh le ama sep dinga a sawl limte khempeuh Moses in Aaron' tungah a gen hi.	sep	work	And Moses told Aaron all the words of the LORD who had sent him, and all the signs which he had commanded him.	transparent	22	sep.1	lexical	1
lemma	sep	01003019	Lei-ah na ciahkik matengin khua-ul kai-in na na sep ciang bekin an na ne ding hi. Bang hang hiam cih leh lei sung panin nang hong kipiangsak a, nang, leivui na hih manin, leivui mah na suakkik ding hi,” a ci hi.	sep	work	in the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art , and unto dust shalt thou return.	additional	42	sep.1	lexical	1
lemma	sep	01011006	Topa in, “En un, amaute minam khat hi uh a, amaute khempeuh in kampau khat nei uh hi. Hih pen amau' sep ding a kipatna bek ahi hi. Tu-in sep dinga amau' vaihawmte amau a dingin hi thei nawn lo ding hi.	sep	work	And the LORD said, Behold, the people is one, and they have all one language; and this they begin to do: and now nothing will be restrained from them, which they have imagined to do.	additional	42	sep.1	lexical	1
lemma	sep	01015014	Ahi zongin na a sepsak uh minamte' tungah thukhenna ka tungsak ding a, tua khit ciangin neihsa tampi tawh amaute paikhia ding uh hi.	sep-sak	work-CAUS	and also that nation, whom they shall serve, will I judge: and afterward shall they come out with great substance.	additional	24	sep.1	lexical	1
lemma	Eve	54002013	Bang hang hiam cih leh a masa-in Adam kipiangsak a, tua ciangin Eve kipiangsak pan hi.	Eve	EVE	For Adam was first formed, then Eve.	shortest	16		lexical	1
lemma	Eve	01003020	Mipa in a zi' min pen Eve, ci hi. Bang hang hiam cih leh amah pen mihing khempeuh' nu ahi hi.	Eve	EVE	And Adam called his wife's name Eve; because she was the mother of all living.	transparent	21		lexical	1
lemma	Eve	01004001	Tu-in mipa in ama zi Eve luppih a, amah gai-in Kain nei a, “ Topa' huhna tawh mi khat ka ngah khin hi,” ci hi.	Eve	EVE	And Adam knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man from the LORD .	additional	25		lexical	1
lemma	Eve	47011003	Ahi zongin gulpi in ama zuau ngian tawh Eve a khemzawh bangin na lungsim uh kihei-in Khrih tungah na kipiaknate uh na nusiatkhak ding uh ka lunghimawh hi.	Eve	EVE	But I fear, lest by any means, as the serpent beguiled Eve through his subtilty, so your minds should be corrupted from the simplicity that is in Christ.	additional	28		lexical	1
lemma	silh	02040014	Tua ciangin ama tapate zong paipihin puantungsilhte na silhsak ding a,	silh-sak	clothe-CAUS	And thou shalt bring his sons, and clothe them with coats:	shortest	11	silh.1	lexical	1
lemma	silh	01003021	Topa Pasian in mipa le a zi a dingin savun puan bawl a, amaute silhsak hi.	silh-sak	clothe-CAUS	Unto Adam also and to his wife did the LORD God make coats of skins, and clothed them.	transparent	16	silh.1	lexical	1
lemma	silh	01009021	Amah in leenggahzu ne-in kham a, a puanbuk sungah bangmah silh loin a lum hi.	silh	clothe	and he drank of the wine, and was drunken; and he was uncovered within his tent.	additional	15	silh.1	lexical	1
lemma	silh	01027015	Tua ciangin Rebekah in inn-a a kep, ama ta upa zaw Esau' puan hoihpente la-in a ta nauzaw Jakob a silhsak hi.	silh-sak	clothe-CAUS	And Rebekah took goodly raiment of her eldest son Esau, which were with her in the house, and put them upon Jacob her younger son:	additional	22	silh.1	lexical	1
lemma	silh	01027016	Amah in keelnote' vun ama khut tung le a neelna mun a ngawng sanah silhsak a,	silh-sak	clothe-CAUS	and she put the skins of the kids of the goats upon his hands, and upon the smooth of his neck:	additional	16	silh.1	lexical	1
lemma	eite	01019031	A u pen in a nau tungah, “I pa lah teek ta a, leitung ngeina bangin eite hong luppih ding pasal khat zong om lo hi.	eite	1PL.PRO	And the firstborn said unto the younger, Our father is old, and there is not a man in the earth to come in unto us after the manner of all the earth:	shortest	26	eite.1	grammatical	1
