# language_name:	Lautu Chin
# closest ISO 639-3:	clt
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lautu Chin
# URL:	https://www.bible.com/bible/2640
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
40006032	Hingpa hing ca Khazing a zang lipa tie ta ama palung rie a thyikhyi tawpa tana a cuo. Vuoruo lie a awpa nama Paa ta hingpa bangkhuo hing namaa hu diy tapa kha a pachang.
40006033	Cacuonakawta Khazing pena hne aa dangna kha huv taa ungla hmanghrangpa bangkhuo zaw hing aca pi puo ngiethie'a yi.
40006034	Cacuonakaw mawluo cuota nama palung rie thyi kha se, mawluo ta ama cuota a palung rie thyi thluo se. Ata ning'apa ruvnaana hing ata ning cuota aa de.
40007001	Nama zaw bie ripa pa na cuo li riypata malie bie kha va ripa kha.
40007002	Tahematapakieca malie bie na ripa pa haakhata nama zaw bie ripa pata na cuo aa. Malie cuota nama na hmuopa panangna khata na nama zaw panangpa ta na cuo aa.
40007003	Na ming chunglie thingtung hmuo siysaa ri li pata tuokhaatama na uvnu ming chunglie mingbuo kha na mang?
40007004	Na ming chunglie thingtung a aw pata tuokhaatama na uvnu ca, ‘na ming chunglie mingbuo kha ca lapa'a ang,’ na ta the?
40007005	Nama, phahruo a cuopa, nama ming chung taata thingtung kha thuepathla taa lamuo na uvnu ming chunglie mingbuo thue riypa kha siephele khata na hmung the'a ta.
40007006	A pathepa hmang kha uv va pi kha ung. Nama lungvaa kha va hmielie va thaw kha ung. A phyi ta a chaapuo khu taata caa vya palichiy'a te a ca sie'a yi.
40007007	Hie ungla pi pata nama cuo aa; huv ungla nama hmung aa; cakhaw ungla ingchiy kha aca pahaw'a yi.
40007008	Tahematapakieca a hiepa bangkhuo ca pipa cuo'a yite, a huvpa bangkhuo ca ama hmung aa, a cakhawpa bangkhuo ca ingchiy kha pahaw pata ama cuo aa.
40007009	Nama saata ta viechuo acaa hiepa yi ta alung a pipa pakha chuo nama aw'a ma?
40007010	Ngaa acaa hiepa yi ta pariy a pipa pakha chuo nama aw'a ma?
40007011	Niema a pha lipa tie ta nama saata kha tuokhaatama hmangphapa i pi aa tapa nama pachang kieca, vuoruo lie a awpa nama paa changchiy taca ama'a lie a hiepa tie kha hmangphapa khatluv tama a pi'a yi?
40007012	Malie ta ima cunglie vya tue yi se tapata nama khingpa haakhata malie cunglie kha va tue tie ung. Ama cana phungbie hne profet tie pacuvna ta a cuo.
40007013	Chiypakaa baata taakhata a ngie tie ung. Tahematapakieca rana luo a sipa chiypakaa ca ku te a luopuv zaw a na, a ziypa zaw ama hluvsa.
40007014	Cuorasala hringna luopuv a sipa chiypakaa ca baa te a luo zaw a ruv, a hmungpa cawsaa zaw ama cawta.
40007015	Profetpakhipa tie kha a raaring tie ung. Tuv vang a buv pata niema'a luo a vaw yite, cuorasala ama chung luo ca cahnie a hruopa na ama lu.
40007016	Iema ca ama thyipaa kha mang ungla nama pachang aa. Ahling kung taata mingsuv thyi ama lu buo ma? Saakuvmuokalaw kung taata thyikuv ama lu buo ma?.
40007017	Cahaangiethiecata thingkung phapa ta thyiphapa pathyi te thingkung pha lipa ta thyiphalipa a pathyi.
40007018	Thingkung phapa ta thyiphalipa pathyi vyi, thingkung pha lipa ta thyiphapa pathyi ra vyi.
40007019	Thyiphapa a pathyi lipa thingkung bangkhuo ca hu pata myi luo thawpa a cuo aa.
40007020	Cahaa cata profetpakhipa tie ca ama thyipaa khata nama pachang aa.
40007021	“Abyipa, Abyipa naa tapa bangkhuo vuoruo pena chung luo a ngie diy'a vayi, cuorasala vuoruo lie a awpa i Paa khingna a tuepa dyina a ngie aa.
40007022	Capa ning thue ca cawsaa hluvpuv ta, ‘Abyipa, Abyipa! na ming ta Khazing thuophaabie ma za ri, na ming ta khuevuo zaw za papya yi pate, na ming ta kharuehaa hmang zaw ma za tue cuo vama?’ ama ta aa.
40007023	Catiyta kama ta, ‘Ca pachang buo vayi ang. Cakuo ung, cawsaa pha lipa zaw, i ta'a yi,’ a ta.
40007024	“Cakhutaata i bie hing thyi te a ziypa ca alung cunglie ing a sapa cawsaa singpapaa haatana a cuo.
40007025	Khy a saa, tiy a le, thliy khuopuv ta a vya hruo te capa ing ca a nuo tiyta alung cunglie sapa a cuo nakawta a lie vyi.
40007026	I bie thyi raalaa te a ziy lipa ca viehnang cunglie ing a sapa a ngaapapaa haatana a cuo.
40007027	Khy a saa, tiy a le, thliy khuopuv ta a vya hruo te a nuo ca capa ing ca a lie te, a ra patlaa diy,” a ta.
40007028	Zingsuv ta hing bie palang a ri khu taata cawsaazaapuv ca a pacuv na zya kha ama kharue a haasa,
40007029	tahematapakieca phungbie saya tie haakhata cuo li pata nawhnyituv tie haakhata a pacuv yi.
40008001	Zingsuv ca tluocung taakhata za cung te cawsaa hluvpuv ta ama ziy.
40008002	Caahminghmaa a phyapa pakha a vaw te a hmielie a pakhuv pane te, “Abyipa, na khing kieca ina pathe sa khu ciy,” a ta.
40008003	Zingsuv ta a kuv pazuo te a hrie, “I khing. Pathe tie,” a ta. Capapaa ca a pasana taata sungkha ta a tluo.
40008004	Cakhutaa Zingsuv ta, “Ahunghmuo chang kha yi, cadyiseca tluobyipa'a luo kha vaa la vaa pahmung sa tie, cakhutaa cawsaa hmiekunglie i tluo tli tapa paluosana ta Moses ta tue riypa a tapa hriykhungrina kha tue tie”, a ta.
40008005	Zingsuv ca Kapernaum khy luo a vaa ngie ning kha riebyi pakha ta a vya taw te,
40008006	“Abyipa, i changtaapa pakha ca pakya te a pasa a ruv hringhruo nakawta ing liena a laa thluo,” a ta.
40008007	Zingsuv ta, “A vaw'a ang te i patluo sa aa,” a ta.
40008008	Riebyipa ta, “Abyipa, kama ca i ingchung luo nama a vaw riypata a tla va ang. Cuorasala na ryi kaakha na pathlie kieca i changtaapa ca a tluo aa.
40008009	Kama zaw hing Abyi le viepa rawlie a awpa i cuo pahaata, i rawlie rieka i hnyi ra. Pakha kha, “Cakuo,” i ta kie cakuo te, a hrangpa pakha kha, “A vaw,” i ta kieca aa vaw; cakhutaa i sii kha, “Hingpa hing tue,” i ta kieca a tue,” a ta.
40008010	Zingsuv ta capa bie ca a thyi tiyta a nang-uosa te a ziypa tie kha, “Hinghaapa zangna a hnyipa Israel ming pakha hmuo hmung buo va ang.
40008011	Biehmisi tana ica chang yi: hinghaapaapa zangna hing Israel ming chunglie hmuota hmung va ang. Ica chang yi, ningchiy ningtla taata cawsaa hluvpuv ca a vaw'a yite, vuoruo pena chunglie kha Abraham, Isak, Jakob zaw hneta sa ama ning pakhaw nguoluo ning kha
40008012	vuoruo pena a cu riypa tie tlaku kha ale khyzingna luo thawpa ta cuo'a yite, ama lie kha caa yite ama haa ama rie aa,” a ta.
40008013	Cakhutaa Zingsuv ta riebyipa kha, “Cakuo tie; na zangna haata na cuota tuepa cuose,” a ta. Riebyipa changtaapa ca capa cuo lie cata a tluo.
40008014	Zingsuv ta Piter ing luo kha a ngie ca, Peter piynung ca luvce ta za pasa te iehmang lie aa zie pakha a hmung.
40008015	A kuv kha hrie te, a nge lingpa kha tluo te, thu te ama kha a mangsang.
40008016	Capa zuoluo cata khuevuo ta a tuepa cawsaa a hluvpuv kha ama'a luo ama vya chiykhyi. A ryi kaakha ta thlaapa kha papya diy te a pasapa bangkhuo kha a patluo sa yi.
40008017	Hingpa hing profet Isaiah ta, “Ama ta ma tluo linapa kha la te ma pasana zaw kha phya te a sikhyi,” a tapa a tlingna riypata a cuo.
40008018	Zingsuv ta a thaalie cawsaa hluvpuv kha a hmung tiy yi ta, riyliy huesuo luo vaa riypata a chang yi.
40008019	Phungbie saya pakha a vaw te, “Saya, na sina bangkhuo tana ica ziy aa,” a ta.
40008020	Zingsuv ta, “Cahnie zaw ta khue hnyi yite pavaa zaw ta buv ama hnyi, cuorasala Cawsaa Saacapaa ca luv china hmang hmuota hnyi vyi,” a ta.
40008021	Ama a ziytuv a cuopa a hrangpa pakha ta, “Abyipa, kaa'a ang te i paa kha va paby taa thi'a ang,” a ta.
40008022	Zingsuv ta, “Na ziy tie, a thiypa tie khata ama'a thiypa ca paby thluo yi se,” a ta.
40008023	Zingsuv ca sawkawpalaw luo kie te ziytuv tie ta ama paziy.
40008024	Thliychie khuopuv ta a vya hruo te sawkawpalaw ca tiylaw ta buvkhung aa nang, cuorasala Zingsuv ca aa hmung.
40008025	Ziytuv tie ta vaa yite ama pathu. “Malie khuo tie, Abyipa! vuotaa ma thiy diy'a nang hing” ama ta.
40008026	Zingsuv ta, “Zangna diydyapa zaw, Khaapanakawma nama thlaa a zang?” a ta yi. Cakhutaa thu te thliy hne riyliy kha a chuo ca nesiyliy khata ama die.
40008027	Ama kharue ta haa te, “Tuokhaapa cawsaa ma a cuo ryarya, thliy hne riyliy tahmuo a ri amaa ngie,” ama ta.
40008028	Zingsuv ca riyliy huesuo Gadara ama tapa ruo luo kha a va chiy tiyta khuevuo ta aa hryipa cawsaa pahning ca thluo taata kya pya yite ama kha amaa taw. Hingpa tie hing ciy amaa chiysa nakawta capa luopuv ca ahungtahmuo ziy nguo vayi.
40008029	Sungkhapuv ta khi yite, “Khazing Saacapaa, tuokhaama malie na tue khing? A cuo aa de hluo tama kiema riethyi pi riypata naa vaw,” ama ta.
40008030	Iema'a taata a hla lina hmang lie va a hluvpuv kha ama tle nguoluo.
40008031	Khuevuo tie ta Zingsuv kha paakie yite, “Malie na papya kieca va chung luo hue malie pangie sa thi tie,” ama ta.
40008032	Zingsuv ta, vaa ung! a ta yi. Cacuonakaw pya yite va chung luo ca ama vaa ngie. Va bangkhuo ca lungkuo taata riyliy chung luo a zupathla yite tiy lieta ama thiy diy.
40008033	Va a khiepa tie ca khychung luo kha a ruo yite khuevuo a hnyipa cunglie a cuopa bangkhuo kha ama va chang.
40008034	Cacuonakaw khychung taata cawsaa bangkhuo kha Zingsuv a taw riypata pya yite, ama hmung ca, ama ruo taata pya riypata paa ama kie.
40009001	Zingsuv ca sawkawpalaw chung luo kha kie te riyliy kha va te pakhaa te a khy luo kha a pha.
40009002	A pakyapa pakha kha a pangphaa hne a vya puvle yite amaa luo amaa vaw khyi. Zingsuv ta khatluv tama ama zang tapa kha a hmung tiy yi ta a pakyapapaa kha, “I sapaa, na palung a cahra sa, na suena ca a ngiethe pata a cuo tli,” a ta.
40009003	Cakhutaa phungbie saya tie chekha ta iema hne iema kha, “Hingpapaa hing Khazing ese patana bie a ri,” amaa ta.
40009004	Cuorasala Zingsuv ta khaapama ama rue tapa kha a pachang nakawta, “Khaapanakawma hmang pha lipa ca nama rue?
40009005	“Na suenapa ca a ngiethe pata na cuo tli,” tapa ma a na vie, a cuo li kie, ‘Thu la cakuo tie,’ tapa ma?
40009006	Cuorasala Cawsaa Saacapaa ta hing chuelyi lie hing sue a ngiethe khuna naw a hnyi tapa kha nama pachang the na riypatana a cuo ta te a pakyapapaa kha, “Thu, na pangphaa kha a la lah ing luo cakuo,” a ta.
40009007	Cawsaapapaa ca thu te ing luo a cakuo.
40009008	Cawsaazaapuv ca ama kha ama hmung tiyta, ama nang ta uosa te, cawsaapa zaw'a lieta hinghaapa nawhnyina a pipa Khazing kha ama pathuosa.
40009009	Zingsuv ca a vya cakuole pa khata Matthai ama tapapaa ngukhyina zung lie aa tu nguoluo pakha hmung te, “Na ziy tie,” a ta. Matthai ca thu te ama kha a ziy.
40009010	Cakhutaata sa ning riypata ingchung lie aa tu ning kha, ngukhyituv hluvpuv, hne a suepa tie kha a vaw yite Zingsuv hne ziytuv tie'a lie kha amaa tu ra.
40009011	Farasi tie ta ama hmung ca ziytuv tie kyihuo khata, “Khaapanakawma nama sayapa hing ngukhyituv tie'a nata a suepa zaw hneta sa a ning?” ama ta.
40009012	Zingsuv ta a thyi tiyta, “A tluopa cawsaa ca siybyi a hu vayi, a pasapa dyina a hu yi, a ta.
40009013	Cakuo ungla, ‘Hriykhung a rina laata cawsaa nangdue thena khana i khingpa ta a cuo,’ a tapa Caapathepa bie ta a ri khingna kha va rue tie ung. Cawsaa aa dangpa ku riypata a vaw va ang, a suepa ku riypatana i vaw,” a ta.
40009014	Cakhutaata Johan a ziytuv tie kha Zingsuv'a luo a vaw yite, “Khaapanakawma kiema hne Farasi ming hing sa maa uv lawmaw pata nama caa ziytuv tie hing sa uv li pata ama aw?” ama ta.
40009015	Zingsuv ta, “Nungchiyna pyi luo kupa tie ca napuv a chiytuvpapaa iema'a lie a aw kalie chung ca ngiechi pata ama aw the'a ma? Nung a chiytuvpapaa kha iema'a taata aa chena cuo kha vya tlung'a te cathue cata sa kha ama uv thluo'a lie.
40009016	Ahungtahmuo cawhlungpa kha cawthaapa ta abie thla buo vayi, a pangbie khata tlaa khyi hryly'a te a khue kha a ku hryly aa.
40009017	Cahaa cata savang ungthyi hlungpa chung luo kha mingsuv tiy ahrang raw buo vayi, ama raw kieca savang kha kyi'a te mingsuv tiy kha a zuv diy aa, savang ungthyi zaw a ra diy puo aa. Calaacata savang thaapa chung luo kha mingsuv tiy ahrang ama raw kieca a suohning ta amaa bang hne aa,” a ta.
40009018	Zingsuv ta capa bie iema'a lie a ri nguoluo ning kha apungna-ing uvthyi pakha a vaw te, a hmiekunglie kha a pakhuv pane te, “Ata bala hingna i sacanungnung a thiy, cuorasala a vaw la a cunglie na kuv na khang kieca a tluo aa,” a ta.
40009019	Zingsuv ca thu te ziytuv tie hne khata ama kha ama paziy.
40009020	Capa ning cata kung hraa hlyihning chung thiylang pasana ta a pasapa canungnung pakha ca Zingsuv hnang luo taakhata a vaw te a pangpeta kha a taw.
40009021	Amaa na ama ta, “a pang hing i taw khu kieca i tluo aa,” aa ta.
40009022	Zingsuv ca a vya pali te capa nung ca a hmung. “I sacanung, na palung a cahra sa, na zangna na caa patluo,” a ta. Capahnecata canungnung ca a tluo.
40009023	Zingsuv ca Judah ming uvthyipapaa ingchung luo kha a ngie tiyta khang hne daa hne tung yite cawsaa amaa kalaa patlawpa kha a hmung ca,
40009024	“Pya diy ung, hingpa haatiynung hing thiy vyi, aa hmung nguoluo,” a ta. Ama bangkhuo ta ama pahnyisue.
40009025	Cuorasala cawsaa ama pya diy pahne ta Zingsuv ca haatiynung khuo luo kha a ngie te, a buo ta va patuv te a kya thu.
40009026	Capa thuohlaa ca a cahriy ruo bangkhuo ta a pathuo diy.
40009027	Zingsuv ca capa hmang taacata pya te a cakuole pa khata mingcuepa pahning ta vya paziyle yite, “David Saacapaa, ngie malie chi thi tie,” ta yite ama khi.
40009028	Zingsuv ca ing chung luo a ngie tiyta mingcuepa pahning ca ama'a luo kha amaa vaw. Zingsuv ta, “Kama hingta ica patluo sa khu yi tapata nama zang ma?” a ta yi. “Abyipa, ma zang,” ama ta.
40009029	Zingsuv ta ama ming kha hrie te, “Nama zangnapa haata cuose!” ta yite,
40009030	ama ming ca a vuo pakhaa. Zingsuv ta, “Hingpa kaw hing ahunghmuo pachang sa'a va ungciy,” ta te iema kha a cusa pata a thlu yi.
40009031	Cuorasala cakuo yite Zingsuv thuohlaa kha capa pe bangkhuo khata ama pathyi.
40009032	Iema ama cakuo khu taata khuevuo a hnyi nakawta bie a ri the lipa pakha kha Zingsuv'a luo amaa vaw khyi.
40009033	Khuevuo a papya khu pahne ta, cawsaapapaa ca bie a ri khu. Cawsaa bangkhuo ama kharue ta haasa te, “Israel ming chunglie hinghaapa hmang hing hmung buo va puv,” ama ta.
40009034	Cuorasala Farasi ming ta, “Khuevuo tie byipa ming tana khuevuo a papya khu,” ama ta.
40009035	Zingsuv ca khypuv khyta bang-khuo kha tlawle te, apungna-ing chunglie kha vuoruo pena thuophaabie kha pacuv yite, pasanapa phangting ta a pasapa zaw kha a patluo sa yi.
40009036	Cawsaazaapuv kha a hmung tiy yi ta iema cunglie kha kawpacuona a hnyi, tahematapakieca khietuv a hnyi lipa tuv haata riethyi vuosuo pata ama aw nakawta a cuo.
40009037	Cacuonakaw ziytuv tie kha, “Sa hrie riypa a hluvsa a aw raalaa pata a hrietuv ca a cawta dyina a aw yi;
40009038	cacuonakaw sa hrie riypa a hnyituv Abyipa'a luo kha sa a hrietuv a hluvsa a za pathlie riypata thlaa chuo tie ung,” a ta.
40010001	Zingsuv ta ziytuv hlyihning tie kha ku yite a pyalyipa thlaapa tie papya khuna hne pasana bangkhuo patluo sa khuna kha a pi yi.
40010002	Hingpa hing lucuotuv hlyihning tie ming ta a cuo: pakhana ta Simon (Piter ama tapa paa) hne a nuta Andru; Zebedi saacapaapa Jeim hne a nuta Johan;
40010003	Filip hne Bartholomew; Thomas hne ngukhyituv Matthai, Alfeas saacapaapa Jeim, hne Tadias;
40010004	Phangcuo Simon hne Zingsuv a lyituv Judas Iskariot ta ama cuo.
40010005	Zingsuv ta pahraahlyihning tie kha pathlie yite a raw luo haahingta bie a taa yi: “Jentail ming ruo luo cuose, Samaria ming khy luo cuose a ngie kha ung.
40010006	Cuorasala Israel mingphang chung taata a viepa tuv zaw'a luo kha vaa tie ung.
40010007	Vaa ungla thuophaabie kha va phu tie ung, ‘Vuoruo pena ca aa ngie tli!’
40010008	A pasapa kha patluo sa tie ung, a thiypa kha pathu pakhaa ung, caahminghmaa ta a pasapa kha pathe sa ungla khuevuo kha papya tie ung. Niema ca a selawpa ta nama hmung, cacuonakaw a selawpa ta pi tie ung.
40010009	Siy, ngu hne thiyhring tuokaa kha a cake kha ung.
40010010	Khy tlawna riypa sahrie, buohryi zunghning, phyipakaw hne khuecahryi zaw kha a phya kha ung. Rehrietuv ca amaa hupa kha ring riypa ama cuo.
40010011	Tuokhaapa khypuv cuose khyta cuose namaa ngie tiyta palung tluosa pata ingtlung caa pa-awpa tie'a luo kha a ngie ungla nama si hluo li ama ing lie kha va aw ung.
40010012	Ama ingchung luo namaa ngie tiyta bie a chang ung.
40010013	Capa ing ca aa phuv kieca ama cunglie diena tlung sala, aa phuv li kieca diena ca niema'a luo vya kaa se.
40010014	Pakhakha ta niema kha ca cuhluo lipa yi ta, nama bie zaw kha naa a thlie li kieca, khapa ing a cuo li kie khy kha nama sise tiyta nama phyipazaa lie buvcing kha a cakhawsue siy tie ung.
40010015	Biehmisi tana ica chang yi: Bierinapa ning thueta ca Sodom hne Gomorrah khy khana capa khy laa cata a diy vie aa.
40010016	Naathlie tie ung! Cahnie hraw luo pathliepa tuv haatana niema kha ica pathlie yi. Cacuonakawta pariy haata sing ungla thuvruv haata nama nang ne se.
40010017	A raaring tie ung! Bierina zung luo ca chiykhyi'a yite apungna-ing lie kha asung ta aca tuv'a yi.
40010018	Kama kawlieta iema hne Jentail ming cunglie tehte cuo riypata uvtuv byi hne siepahruo hmie luo kha aca chiykhyi'a yi.
40010019	Bierina zung luo aca chiykhyi tiy yi ta tuokhaatama i ri aa tapa hne khaapa ma i ri aa tapa kha nama palung rie thyi kha se. Na ri riypa ca khapa cuo lie kha pi pata na cuo aa.
40010020	Bie a rituv hing niema cuo va ungciy, cuorasala nama Paa'a taata Thlaapa ta niema hmuo pata bie a ri patana a cuo.
40010021	Uvcanu mamaa kha thie riypata malie kuv luo a pi'a yite, nung hne paa zaw ta saata kha cahaa cata ama tue aa, saata zaw khata nung hne paa kha a du'a yite thie riypata malie kuv luo kha ama pi aa.
40010022	Kama kawlieta cawsaa mekaa ta aca hue'a yi. Cuorasala a chuona te ta a ang pathla khupa ca khuo pata ama cuo aa.
40010023	Khy kha lieta hrisaathieruena nama ang kieca khy hrang luo kha a ruo tie ung. Biehmisi tana ica chang yi: Cawsaa Saacapaa aa zuv hluo ta Israel ruo khy bangkhuo hing patlung diy hmuo'a va ungciy.
40010024	“Siengaachie ca a saya laata le vie vyi, sii zaw a byipaapa laata le vie vyi.
40010025	Siengaachie pakha ca a saya tluv a ta kieca aa de, sii pakha zaw a byipaapa tluv a ta kieca aa de. Ingchungkhue lie a luv ce kha Beelzebul ama ta kieca, ingchungkhue ming changchiy ca khatluv tama thuo pachipa ama cuo aa,” a ta.
40010026	Cacuonakaw iema kha ciy kha ung. Pahruvpa bangkhuo hing pahawpa cuo'a te, a paruv ta tuepa bangkhuo hing pachang pata a cuo aa.
40010027	A zingna chunglie ica changpa yi hing a khena chunglie va ri ungla a paruv ta nama thyipa kha ingcung taata phu tie ung.
40010028	Pangpa dyi thie khu te thlaapa a thie khu lipa kha ciy kha ung, pangpa hne thlaapa a suohning ta hell chunglie a thie khupa kha ciy vie tie ung.
40010029	Mingbaw sahning ca piesepa suokha tana ama zaa cuo vama? Cuorasala khapa mingbaw sakha kha hmuo nama Paa pachang li pata alyi luo tla'a vyi.
40010030	Nama luv lie nama suobuv hmuota a ri diy.
40010031	Cacuonakawta nama thlaa zang kha se, niema ca mingbaw a hluvpuv laata nama sungnaa vie.
40010032	“Cacuonakawta cawsaa hmielie kama naa cuokhyipa ahunghmuota vuoruo i Paa hmiekunglieta i cuokhyi ra aa.
40010033	Cuorasala malie hmielie naa thawpa ca vuoruo i Paa hmielie ama zaw kha i thaw ra aa,” a ta.
40010034	“Alyi luo diena phya riypatana aa vaw tapata na rue kha ung. Diena phya riypata a vaw va ang, cuorasala zueziy phya riypatana i vaw.
40010035	I vaw hnuochuopa ca saacapaa kha paa padu sa riypa, sacanung kha nung padu sa riypa hne, munung kha navaapa nung padusa riypatana a cuo.
40010036	Nama carie tie ca nama chungkhue cawsaa mamaapa khatana ama cuo aa.
40010037	“Kama laata a paa a cuo li kie a nung a due viepa ca kama hneta a phuv vyi; a saacapaa a cuo li kie a sacanung a due viepa ca kama hneta a phuv vyi.
40010038	Ahunghmuo cuose a vieluo kha a puv pata kama hnang naa ziy lipa ca kama hneta a phuv vyi.
40010039	Ahunghmuo a hringnapa kha pabang a khingpa ca a hringnapa kha pahli'a te, cuorasala kama cuota a hringnapa a pahlipa ca hringna kha a hmung aa.
40010040	“Niema caa cuhluopa ca kama kha na cuhluo te, kama naa cuhluopa ca kama naa pathliepa kha a cuhluo.
40010041	Profet kha profet a cuo nakaw ta a cuhluopa ca profet lawmuo kha hmung'a te, aa dangpa cawsaa kha aa dang nakawta a cuhluopa ca a dangna lawmuo kha a hmung aa.
40010042	Biehmisi tana ica chang yi: ahunghmuo cuose hing lieta a cawcepa pakha hing kama naa ziytuv a cuo nakawta tiy cakaapa nuokha a pipa ca lawmuo kha hmung li pata aw'a vyi,” a ta.
40011001	Zingsuv ca ziytuv hlyihning kha bietaana a hnyi khu taayita, capa khypuv chunglie ta pacuv riypa hne phungri riypata capa hmang taa ca a pya.
40011002	Tiynawtuv Johan ca Zingsuv ta a tuepa hmang kaw kha thaw-ing chung taata a thyi tiyta, a hnangziytuv tie' a taakhata
