word	count
tihlan	28
Araba	28
buaina	28
lungnih	28
der	28
duhawm	28
kengtu	28
Jephtha	28
chhui	28
Elia	28
Amnona	28
Jona	28
hurna	28
chhûngnung	28
Isuaa	28
lina	27
zâwl	27
huana	27
hriain	27
saruak	27
fapaten	27
chhuakte	27
fu	27
betu	27
ngut	27
ngaihin	27
Hmeichhia	27
chumiah	27
lehna	27
chhûl	27
deuhte	27
tibawrhbâng	27
vui	27
hawn	27
inzawm	27
puithiamho	27
Zidon	27
Thlalêr	27
tisawm	27
ṭhenkhatin	27
hlâwkna	27
delh	27
pawmgranet	27
tireh	27
suangtuah	27
vântlâng	27
ṭhial	27
chungchângah	27
Chawlhniah	27
pâwlte	27
kawt	27
Grêp	27
fan	27
tirhte	27
tihin	27
nam	27
tâwpah	27
âwk	27
tihbo	27
lalna	27
mual	27
chhandamin	27
Thim	27
ril	27
mittui	27
hêkna	27
Pilatan	27
Barnaba	27
Makedonia	27
awmpui	26
let	26
inhawng	26
Uain	26
hawiin	26
pêl	26
sawia	26
nuṭa	26
neihsak	26
hruaitu	26
kâr	26
chik	26
ze	26
bova	26
Lung	26
benga	26
Zera	26
Pharaoan	26
lehah	26
ṭum	26
kumte	26
lûah	26
sîrah	26
barli	26
mawlh	26
pûktîr	26
thingri	26
rangkachakin	26
hûng	26
lia	26
lamlêt	26
bung	26
khabe	26
chungchânga	26
chhâk	26
ṭhinte	26
Chuta	26
zâwnga	26
rorêlnate	26
Arnon	26
titlâwm	26
êngah	26
khirh	26
Ramoth	26
ṭhîna	26
duhsakna	26
inrâwn	26
kîl	26
zual	26
Zeruii	26
fâwn	26
ringtu	26
Ezra	26
lalnu	26
bêng	26
dodâl	26
chapona	26
thûin	25
hriamhrei	25
sawmriat	25
zasarih	25
bâk	25
tihboralin	25
Hiv	25
Sela	25
fapaa	25
rîla	25
chiang	25
tehkhâwng	25
pha	25
tling	25
bawh	25
meikhu	25
pûkah	25
engkimah	25
rûka	25
âtthlâk	25
Thisen	25
ip	25
hrangin	25
chîn	25
chawlhna	25
thlenin	25
den	25
thian	25
sebâwng	25
roluah	25
chawlh	25
lehkhabuah	25
inthiarfihlîm	25
thuhriattîrna	25
kawp	25
pumin	25
sângthum	25
dâwnin	25
khawii	25
hriaa	25
hretute	25
inang	25
ngaihtuahna	25
Dik	25
dûl	25
lala	25
semes	25
ziaktu	25
Jothama	25
vânglai	25
chei	25
tihduhdah	25
huante	25
Adonija	25
tisualtute	25
Tarsis	25
Nebata	25
lohnaah	25
Maaseia	25
Daria	25
Hriatna	25
bûksak	25
tuifinriata	24
Euphrates	24
siamna	24
rûn	24
tiṭha	24
panin	24
phawrh	24
phûlah	24
inngaihtuah	24
naupangte	24
dap	24
Asera	24
zêlah	24
Han	24
Tamari	24
vete	24
tûrzia	24
kawhhmuh	24
thisenah	24
tiduhdah	24
khûm	24
tikhauh	24
tuiah	24
dawi	24
dingin	24
hlak	24
chiin	24
maihûn	24
dum	24
khawh	24
bawlhhlawhna	24
vâwr	24
Kulh	24
hêngho	24
enkawltute	24
pên	24
tleh	24
indonaah	24
vah	24
huam	24
tuihâl	24
Hla	24
inthup	24
Lakis	24
thlum	24
Abija	24
inpe	24
Mikaia	24
hlawhtling	24
kulhte	24
Johanana	24
Thianghlimin	24
thawhlehna	24
Kristaa	24
ṭeuh	23
elo	23
Sema	23
ṭihna	23
Gaza	23
Gomorra	23
Periz	23
pâwnah	23
tisaa	23
bâwngno	23
thiltithei	23
kah	23
ngainêp	23
sate	23
tihrehawm	23
ngaa	23
luanna	23
luhtîr	23
Hêngho	23
khawsak	23
chutia	23
intithianghlim	23
pêngte	23
Puan	23
khumtîr	23
zawngten	23
apianga	23
thiha	23
ṭhenawmte	23
inthian	23
hmunahte	23
chûngah	23
laichîn	23
inkhâwmpui	23
hruite	23
tlânchhe	23
chawimawia	23
Khandaih	23
danga	23
chawpte	23
khur	23
hawisana	23
pasarihte	23
nuaih	23
Asdod	23
Ekron	23
ṭhua	23
Mizpe	23
luahtu	23
zâwlneiho	23
pumpelh	23
chek	23
Baasa	23
dawthei	23
kumin	23
ṭawngin	23
Baruka	23
thianghlimna	23
zahpui	23
nîahte	23
Rom	23
awp	22
inchhîr	22
kang	22
naupan	22
bânsan	22
zâra	22
sasaw	22
Abrahaman	22
nuihsan	22
buk	22
Heta	22
Ran	22
nghâwng	22
Chung	22
Isakara	22
hnungah	22
pelh	22
têl	22
tlânsan	22
hausakna	22
insûm	22
tlantu	22
thinurin	22
chuvâng	22
Phinehasa	22
thlêng	22
naktûkah	22
Hnai	22
inkâr	22
zahawm	22
fiahna	22
tlachham	22
lungawi	22
lunga	22
hmangaiha	22
chhohna	22
hin	22
lungphêk	22
enthla	22
pêkte	22
ngaiha	22
Lâwm	22
zawha	22
thlena	22
tihlau	22
kalh	22
tiṭiau	22
Isakar	22
Eliaba	22
Aser	22
târ	22
pal	22
Oga	22
piah	22
zuang	22
maha	22
ruama	22
pênsan	22
dotu	22
thehthang	22
pahin	22
duah	22
Abisaia	22
dîlah	22
tihnghehin	22
thuhriattîrte	22
lainat	22
Lalnu	22
Hazaela	22
Saluma	22
ṭawngka	22
Kura	22
Hriat	22
ringtute	22
thliarkâr	22
Chhandamtu	22
tenawmna	22
inngaih	22
khêngbet	22
Lalpaah	22
neite	21
pathumna	21
huanah	21
leiin	21
fâr	21
pindante	21
sâwmna	21
Sidon	21
inṭhen	21
Hor	21
lua	21
bosan	21
zâwna	21
hlawhtlintîr	21
buhpâwl	21
Duh	21
kawchhûngah	21
Jakoban	21
lotu	21
mêt	21
Mizpa	21
luhpui	21
Khawi	21
Thlamuang	21
chenin	21
khumah	21
chhîpa	21
tichhuak	21
Lungpui	21
ṭawih	21
Mipa	21
riahhmunah	21
Ithamara	21
lungkham	21
pindanah	21
zankhuain	21
pang	21
ngîl	21
chhawng	21
lehlama	21
hrêng	21
thai	21
ṭûl	21
rimtuite	21
Hmâr	21
belh	21
latu	21
leha	21
amaha	21
laizâwn	21
ṭheuhva	21
Jubili	21
Rei	21
indawt	21
tirhna	21
hialin	21
tithinur	21
phuah	21
lohzia	21
lohvah	21
Sisera	21
hup	21
êma	21
Jabes	21
Naomi	21
Boaza	21
saksak	21
Joela	21
Ahija	21
veng	21
Akisa	21
Nabala	21
Jorama	21
palite	21
kâin	21
lalten	21
Media	21
hmasâng	21
Mesulama	21
Nethania	21
Susan	21
kawtthlêr	21
thimah	21
thufing	21
tlângaupui	21
iang	21
nungte	21
kaihthawhin	21
Timothea	21
Ephesi	21
khâwmte	20
Chi	20
anpui	20
thaute	20
berin	20
Chûngho	20
Ninevi	20
tâkte	20
keia	20
Bela	20
tlin	20
lehhawi	20
thlenna	20
duhna	20
awmnaa	20
thusawite	20
Naphtalia	20
zeng	20
rûkin	20
sabengtungte	20
Va	20
ngen	20
inti	20
Chaw	20
hlat	20
Gersona	20
zetin	20
Sakawr	20
ngaihtuahin	20
Makira	20
nausên	20
lamahte	20
thilmakte	20
maite	20
Nadaba	20
thisena	20
thûr	20
Thlalêra	20
hmeh	20
Sen	20
auh	20
kîrtîr	20
theiha	20
hawtu	20
zeh	20
zâwnfungte	20
chilh	20
lazai	20
lâm	20
Thlarauvin	20
bawhchhe	20
hlântu	20
ruangte	20
ṭai	20
dan	20
lâka	20
zahthlâk	20
ham	20
thupha	20
ṭangkai	20
duha	20
sâwmte	20
chheh	20
phai	20
zâwkah	20
hmeithaite	20
Vawi	20
beitute	20
dingte	20
sângah	20
E	20
palai	20
Kisa	20
Obed	20
edoma	20
lalṭhutthlêngah	20
hadada	20
Obadia	20
bengkhawn	20
Nabotha	20
Jehoasa	20
Ahikama	20
Puithiamte	20
tle	20
keimahah	20
hnehchhiahna	20
thuhril	20
chutiangin	20
chhanhim	20
dâwr	20
mantîrtu	20
thawhleh	20
Asia	20
Isuaah	20
Rinnain	20
ruak	19
rannung	19
palina	19
lain	19
lêm	19
hnah	19
bawkkhupin	19
Kaina	19
tukverh	19
zeta	19
lawnga	19
Uza	19
châr	19
inhriat	19
Nahora	19
Saraii	19
thumnaah	19
hnihnaah	19
laichînte	19
sanghâwngseite	19
rinawmna	19
buntîr	19
botîr	19
hoten	19
chuh	19
note	19
Sukkoth	19
khuarkhurumah	19
hriatpui	19
hnutchhiahin	19
luha	19
keinin	19
mita	19
pêka	19
bungraw	19
pakhata	19
luia	19
Elkana	19
Aronan	19
tihrang	19
tungding	19
thlahteho	19
hmêlhem	19
pahnihah	19
khâ	19
takahte	19
chatuanin	19
chuangin	19
khêk	19
awt	19
khah	19
Maichâm	19
êk	19
thilhlana	19
hâlna	19
tliak	19
far	19
vaiin	19
amahin	19
tawi	19
hunbi	19
chhût	19
tlen	19
hripui	19
thuhmun	19
zawngahte	19
tuarin	19
nachâng	19
annin	19
lalṭhutthlênga	19
mana	19
lu	19
Pathianah	19
chhâla	19
Hazor	19
kalsanin	19
ṭhîntute	19
vên	19
ngat	19
ṭhuttîr	19
lungngaih	19
thupawi	19
Khawngaihna	19
chuai	19
rote	19
awptute	19
sângsarih	19
Zâwlneite	19
Hezekian	19
Nebukadnezzaran	19
sain	19
mâwl	19
Dâwt	19
pachhiate	19
ropuite	19
nangmahniah	19
milimte	19
sumhmun	19
Johanan	19
Antiokei	19
thlahin	18
Eden	18
pangah	18
têt	18
chhiahhlawhah	18
faten	18
bâwihpa	18
Elam	18
insem	18
bâwlsak	18
tlâka	18
khal	18
Hun	18
harsa	18
nautê	18
fe	18
nanga	18
hruaia	18
phûl	18
hmuhte	18
Sekema	18
remti	18
hlihsak	18
neitupa	18
Awm	18
bâwihah	18
kea	18
rilrûk	18
Zîng	18
tawlh	18
engtiziaa	18
Hmêlma	18
chhu	18
sinin	18
lunghlu	18
hûnchhan	18
beraw	18
chhuahte	18
ropuinain	18
bante	18
chhiarte	18
kian	18
tuah	18
bual	18
hringtu	18
phat	18
râlkai	18
thâwmah	18
sângahte	18
ṭihbaiawm	18
Libna	18
bungbêlte	18
pua	18
Chhuan	18
hmaih	18
dragon	18
tinung	18
thalte	18
changin	18
jearim	18
Keila	18
Anathoth	18
thlahtuten	18
sawina	18
inzâr	18
lamlian	18
tikhawlo	18
kin	18
Hadadezera	18
Ahithophela	18
pâwnta	18
rahka	18
satu	18
Omria	18
Jezebeli	18
Thutak	18
Jehoahaza	18
Zerubabela	18
hmuhsit	18
tiral	18
Rilru	18
hlawp	18
Khawlohna	18
dikna	18
ngaihtuahte	18
famkimna	18
awze	18
thlêmna	18
vawrh	18
Lalpaa	18
boruak	17
duhin	17
sawmkua	17
innghat	17
zîngahte	17
ir	17
ṭhenin	17
hnihah	17
tîra	17
chea	17
remtih	17
thun	17
laih	17
maichâma	17
rawlh	17
chhamtîr	17
dawngtu	17
sîng	17
veka	17
mutna	17
nihlawh	17
Zebuluna	17
Keima	17
bâwla	17
Luipui	17
timangang	17
thattu	17
Ela	17
ute	17
thawhrimna	17
chhûnah	17
Naamana	17
Ei	17
Thal	17
Horeb	17
ruatte	17
Kut	17
dawithiamte	17
tât	17
kâwlphe	17
Nupui	17
rûkru	17
Hmeithai	17
phut	17
zâwnfung	17
sia	17
âwmbel	17
hmingte	17
thinga	17
tea	17
vawk	17
intibawlhhlawh	17
vuna	17
tawha	17
chil	17
Suahsualna	17
vau	17
aienthiam	17
chhiahhlawhnu	17
nunnain	17
hleih	17
Elisama	17
dâl	17
fian	17
hne	17
ngaw	17
hnâr	17
Aroer	17
luahtîr	17
tlâkchham	17
rovah	17
kutkawih	17
ṭhumvâwr	17
ruih	17
zilhhauna	17
rilṭâm	17
sualin	17
râlmuangin	17
thahrui	17
muanna	17
Tlângte	17
kulhah	17
sâwrna	17
perhkhuang	17
Saulan	17
tem	17
Mikali	17
Nangma	17
meng	17
Lalin	17
Asahela	17
Rekaba	17
Olive	17
ṭhahnem	17
hulhliap	17
bâwk	17
Seraia	17
Nethin	17
Vânte	17
Miten	17
puar	17
hmachhawn	17
mualphovin	17
sawmin	17
duhâm	17
felnaa	17
mitdelte	17
bâr	17
khenbeh	17
khawmual	16
ngana	16
tihder	16
vaivutah	16
Leiah	16
Hama	16
hnuaihnung	16
bâkah	16
nipui	16
insawn	16
tihhran	16
pianna	16
tiropui	16
sawisa	16
sumte	16
hnêk	16
angah	16
rang	16
Sawi	16
putar	16
kêlno	16
hawnsak	16
phûla	16
vein	16
Ana	16
Timna	16
sauh	16
pasalte	16
puitlin	16
zinga	16
hotua	16
keimaha	16
tuarna	16
Hezrona	16
dânah	16
chawlhtîr	16
bâwiha	16
mamawh	16
mipuihote	16
pângngaiin	16
suan	16
vuakna	16
puzawn	16
mupui	16
rîk	16
awin	16
lunghlute	16
Biak	16
rochung	16
Chawlhnite	16
sintîr	16
chiahin	16
pami	16
ngaia	16
thle	16
rochun	16
saa	16
tial	16
bûr	16
Jephunea	16
Hre	16
Mit	16
indonaa	16
hnathawka	16
bopui	16
Chhiahhlawh	16
chhâwn	16
lawngin	16
thisenin	16
Nilêngin	16
kî	16
khatia	16
khawpuiahte	16
hnungtawlh	16
inrem	16
zâp	16
Sum	16
hruih	16
Manoa	16
râlvêngtu	16
chhûngril	16
Abigaili	16
dânin	16
Ziba	16
Amasa	16
Kumkhuain	16
Hemana	16
ṭial	16
leka	16
zalh	16
chauhvah	16
pawisak	16
nuihzatbûr	16
Isaian	16
Matania	16
Eliasiba	16
thiamte	16
zawngtu	16
Tobia	16
tihtlûk	16
tângte	16
zirtîrin	16
Rorêlna	16
thutiamte	16
zahna	16
kila	16
kauva	16
mitthite	16
Thlarauva	16
zirtîrten	16
luahtute	16
nangmahnia	16
Kapernaum	16
Kaisari	16
Kristaah	16
Êng	15
saruakin	15
zawma	15
Tisa	15
ngaihtuahnate	15
tinrêngin	15
Ebera	15
duai	15
Kha	15
hrehawmzia	15
tisaah	15
bawhchhia	15
tansak	15
ruatah	15
tur	15
muang	15
dun	15
malpui	15
duli	15
sakhi	15
buan	15
hawh	15
hlânin	15
tidanglam	15
chawpa	15
sabengtungno	15
ṭawngkam	15
beh	15
ngaiin	15
sûnna	15
Pereza	15
timualpho	15
pathumin	15
lalṭhutphaha	15
nghâwngah	15
chuanin	15
phurhtîr	15
beiin	15
Gosen	15
huang	15
khauh	15
Tlai	15
chhawr	15
thatchhia	15
Uziela	15
naktûk	15
zuitute	15
khawvâr	15
miteho	15
manna	15
bânte	15
phe	15
thia	15
manin	15
nungin	15
Mei	15
chhûmin	15
kâwm	15
khâwnvârte	15
bengah	15
uai	15
êmin	15
thehtu	15
Remna	15
lâwng	15
Ramhuai	15
tihbawlhhlawh	15
ûmin	15
hluihlâwn	15
hmin	15
rimtuia	15
Tangkaraw	15
inbia	15
Hosea	15
Mikaela	15
bâwr	15
lekin	15
buatsaihsak	15
pâwlah	15
vawm	15
Raba	15
ruala	15
hloh	15
zârte	15
nilêngin	15
tâwn	15
chêt	15
intulût	15
thlarauvin	15
thuhrûk	15
Gezer	15
hrûlah	15
Ziglag	15
ṭhup	15
zozai	15
inbei	15
hmingthang	15
tawlailîrah	15
tluk	15
her	15
âwl	15
engtia	15
chawisâng	15
Ahimeleka	15
hlauvin	15
Maaki	15
Nangmahah	15
titâwp	15
hnuaiahte	15
kuai	15
Bania	15
Idova	15
Hirama	15
pangpâr	15
chantîrin	15
ṭhingṭhi	15
Thli	15
Hasabia	15
vênna	15
tihṭhat	15
lothlâwn	15
sup	15
tuarte	15
sâwtna	15
Amahah	15
thuhnuairawlh	15
titlai	15
hriattîrin	15
tîsa	15
hnimhlîngnei	15
bêlvawtu	15
Kaldaite	15
zuat	15
Bâwih	15
Rabbi	15
khawvêlin	15
Tuite	14
ṭhui	14
thîn	14
phênglâwng	14
chuanna	14
zariat	14
zen	14
hmuiah	14
tîrah	14
Hetha	14
Tera	14
Rephaim	14
Eliezera	14
Ken	14
vântirhkohvin	14
zâtin	14
naute	14
Hadada	14
zuahsak	14
thlâwnin	14
Mahanaim	14
bâwngpui	14
Hamora	14
hmingchhiatna	14
rênga	14
tlâkbuak	14
puh	14
phurh	14
keiman	14
hmuhna	14
puithiamhote	14
eiah	14
muthilh	14
hnuhnûngahte	14
unauten	14
hnathawk	14
Gersoma	14
chârah	14
Amrama	14
Aminadaba	14
sanghate	14
tlâktîr	14
inngaitlâwm	14
nem	14
hrithla	14
Miriami	14
kenga	14
Bêl	14
fanaute	14
Hura	14
chhanhimtu	14
pêkah	14
vuain	14
Hretu	14
ngaihven	14
hlakin	14
behna	14
rangkachaka	14
ngheh	14
thuah	14
bawp	14
sebâwngno	14
phul	14
lâwmawm	14
chena	14
Hâlral	14
inthen	14
pût	14
ṭhutna	14
pumhlûm	14
pawma	14
thahin	14
Nethanela	14
Hotu	14
ûma	14
kual	14
Gileada	14
Thlalêrah	14
intiamkamna	14
tualthattu	14
Hermon	14
Gesur	14
chhanah	14
chhêk	14
Ropuina	14
Fel	14
thovin	14
Tangkarua	14
Tirza	14
Geba	14
Ngawi	14
Hotute	14
ṭhute	14
sânga	14
Jerubaala	14
patling	14
atate	14
tawhin	14
nasatzia	14
Ahimaaza	14
Nera	14
duhthusâm	14
kawtthlêrahte	14
themthiamte	14
Joaban	14
hruaitute	14
tihsualtîra	14
tilreh	14
Samaria	14
Eliakima	14
Rabsakea	14
hmânlai	14
Karea	14
Amaria	14
Jeduthuna	14
Kawngkhâr	14
chhânna	14
ṭanpuina	14
Artazerzia	14
thawhlâwm	14
tinghîng	14
Chhiatna	14
Thiam	14
thliin	14
thurêlte	14
Keiin	14
Siamtu	14
heh	14
vul	14
thima	14
thihnaah	14
kaah	14
bangpêngte	14
Baptistu	14
chhiahkhawntute	14
Lazara	14
rinnaa	14
Tita	14
chhelna	14
tîrin	13
Chhûn	13
arsite	13
Kus	13
ngawtin	13
zakua	13
lianho	13
rêngte	13
thlawh	13
ṭanna	13
bângte	13
roluahtu	13
meichher	13
nasain	13
rorêltuah	13
dinna	13
mumangah	13
bâwihnute	13
pahniha	13
chhep	13
phûmna	13
damin	13
riah	13
ahnêkin	13
tâl	13
nulate	13
chhawm	13
thuthang	13
chian	13
murra	13
siamtute	13
zuitu	13
khâwmin	13
lâwkna	13
tlum	13
Unau	13
inhriattîr	13
bungruate	13
Beria	13
Tangka	13
himna	13
ruakin	13
Mahlia	13
Khua	13
khaukhuap	13
thimin	13
sawmna	13
keu	13
chaknain	13
ṭhenawmpa	13
Chutianga	13
put	13
mipuiin	13
Milem	13
theiin	13
bâwma	13
vea	13
thlate	13
kuhmûm	13
pârfung	13
Puanzâr	13
pangate	13
bengte	13
kîte	13
tangkaruaa	13
thuhriattîr	13
tihkhah	13
ropuinaa	13
Vâna	13
inchei	13
lûtin	13
kawtlaiah	13
daipâwnah	13
kâk	13
bawlhhlawhte	13
dama	13
pupangliah	13
meh	13
siamah	13
phaia	13
rilrute	13
hmeichhiain	13
kebai	13
bâwkte	13
luih	13
Simeon	13
pho	13
thupêkin	13
nangmaha	13
hmutute	13
sung	13
Jazer	13
pumah	13
tidik	13
salte	13
râlah	13
puak	13
sina	13
Inthawina	13
lûta	13
engkima	13
puten	13
tikang	13
thinlungte	13
sâwmsak	13
peng	13
horon	13
bihrûkna	13
Debir	13
Askelon	13
chhakta	13
vêkah	13
taksaa	13
Dagona	13
inbelin	13
Beliala	13
Ruthi	13
hmangaihtu	13
nghahna	13
Ahituba	13
Zoba	13
maiah	13
Indona	13
Isbosetha	13
Sephatia	13
Mephibosetha	13
intilang	13
hetiangin	13
Remalia	13
Senakeriba	13
Amoza	13
Jehoiakina	13
kuana	13
Anania	13
Hanana	13
Jehiela	13
tânna	13
hnênahte	13
tihchhiatin	13
Khawchhak	13
ṭawngṭaiin	13
Mihringin	13
tivâr	13
ṭhâwngaleivir	13
Mangan	13
felnain	13
kotu	13
khuarkhuruma	13
vervêkte	13
veivâk	13
chhel	13
anmahniah	13
Sadraka	13
Mesaka	13
Abednegoa	13
Andria	13
Stephana	13
bawkvâka	12
Thi	12
inhre	12
zingah	12
thawkin	12
Abela	12
Enoka	12
Lameka	12
kaina	12
inkhâr	12
pek	12
thlasik	12
thlahho	12
ching	12
Haran	12
pârvano	12
tirethei	12
hiala	12
hetih	12
mâkpa	12
tihsuala	12
bâwngpate	12
thilhlanna	12
muttîr	12
Ephrona	12
bêla	12
eitîr	12
tulh	12
îtsîk	12
ning	12
sahriak	12
thliah	12
hruaite	12
sumdâwng	12
Mumang	12
puitling	12
chêr	12
lâwr	12
hlâwk	12
bûkah	12
Chatuan	12
ṭhaa	12
tuk	12
hnathawhte	12
Abihua	12
Hemiah	12
tihborala	12
Naktûk	12
khawthlang	12
Chhuak	12
nakin	12
tawntirh	12
tiêng	12
angte	12
ulangin	12
ṭîn	12
upahote	12
Fîmkhur	12
Tawtawrâwt	12
zuar	12
tiangin	12
zawi	12
hâlrala	12
lianhote	12
kutphah	12
kawmchâr	12
bêlte	12
hrênna	12
thawka	12
Bâwngpa	12
inthuamin	12
lehte	12
kaih	12
tuithlârin	12
thianghlimin	12
deuhva	12
Sava	12
neiha	12
huatna	12
pawlh	12
mâk	12
zalênna	12
inbum	12
sêng	12
pawimawh	12
Kohath	12
fihlîm	12
thîkna	12
hruia	12
hâlin	12
neitute	12
Zin	12
kalhin	12
enin	12
beia	12
mial	12
dem	12
ngawihsan	12
aṭangte	12
Hazar	12
tualtlânna	12
tai	12
ep	12
uah	12
damna	12
tihmawh	12
thurochhiah	12
tlachhamte	12
kûtah	12
ngui	12
darhna	12
Chak	12
zâwntu	12
sîngli	12
hmuhsitna	12
zîngan	12
kalsana	12
hnâwl	12
Engtiziaa	12
Zeba	12
Zalmuna	12
kulhbîngah	12
tirha	12
inkhâwmho	12
Fa	12
Abinadaba	12
Ro	12
rawkin	12
Zânah	12
daw	12
dârbenthek	12
thlamuantu	12
ngaihtuahtu	12
Kidron	12
Husaia	12
Barzilaia	12
ênna	12
chapote	12
khâwma	12
Naute	12
lili	12
bath	12
ṭawngṭaia	12
sumdâwngtute	12
tihthinrim	12
thiltihtheihzia	12
dial	12
mante	12
Athali	12
hnathawktute	12
chaltlai	12
Nebuzaradana	12
Jedaia	12
Malkija	12
Pasura	12
Chakna	12
nghîn	12
Arabia	12
tumte	12
kawtthlêrah	12
Nasa	12
Ṭawng	12
tihchhiata	12
zawr	12
nuihza	12
auvin	12
nute	12
inhauna	12
Hmangaihna	12
Inlârna	12
ṭâmin	12
rawngbâwltuah	12
mantîrin	12
inriin	12
hrilin	12
simna	12
Zebedaia	12
Vânram	12
derte	12
Bethani	12
Magdalini	12
zirtîrhote	12
Sila	12
Festa	12
puite	11
rukna	11
ngawta	11
ṭanpuiin	11
vâkvai	11
chawiin	11
Japhetha	11
hmasânga	11
tlung	11
ruahpui	11
hlauhna	11
Elama	11
namênin	11
Mamre	11
thlahtîr	11
zâwnah	11
Hagari	11
Sarin	11
vena	11
nâng	11
hruaitîr	11
rêngah	11
hranga	11
puttîr	11
Paddan	11
aram	11
daifîm	11
laa	11
lungphun	11
parukna	11
phoh	11
vârin	11
berâmnote	11
Chutiangin	11
hâwntîr	11
innei	11
tihbawrhbân	11
bengbeh	11
Reuela	11
Kenaza	11
buhphal	11
ṭangin	11
damdawi	11
Era	11
savaten	11
hausak	11
lawk	11
zungbun	11
kalkawng	11
miau	11
sawipui	11
kalkawnga	11
Hebera	11
manah	11
nangniho	11
miah	11
Zîngah	11
hnihte	11
hlâng	11
Abel	11
thiar	11
rorêlsak	11
Hebrona	11
Musia	11
Zikria	11
Nasona	11
than	11
husop	11
Sabengtung	11
tuipuiah	11
Râllâk	11
ngaihthlâka	11
hul	11
Meriba	11
thlaa	11
vit	11
emawin	11
Bawhchhiatna	11
them	11
thamna	11
lungphunte	11
chhangdah	11
hlai	11
bânnate	11
kâwnghrên	11
chalah	11
dahin	11
tlatin	11
zungṭangin	11
tuamtu	11
tihhranna	11
hlante	11
taksaah	11
tithianghlimtu	11
har	11
Khai	11
lainatnaa	11
uirê	11
Hriak	11
insilna	11
thingah	11
tluanin	11
zungṭang	11
puma	11
tua	11
bawha	11
bawl	11
kiansan	11
puana	11
pûta	11
pianpui	11
Phuba	11
sarihnaah	11
chhâwl	11
hnihin	11
azir	11
hnuchhawn	11
pâwlin	11
Nazarit	11
thilpêkte	11
bona	11
ṭapin	11
theite	11
ṭâlh	11
Abirama	11
bâwngla	11
kîrsan	11
tuiahte	11
Dibon	11
thuchah	11
deuhvah	11
lawngte	11
Zelophehada	11
thui	11
tihtlâwm	11
Jaira	11
Rimon	11
Ribla	11
luipui	11
ruahtui	11
tisei	11
ngaichâng	11
ngainat	11
hotuten	11
hriatte	11
ziaksak	11
awkâ	11
Hmasâng	11
hmânah	11
sîngthum	11
Git	11
Ziph	11
râwng	11
Baraka	11
Gideonan	11
tihchim	11
khawperah	11
bote	11
puanzaisîn	11
hmunte	11
tichhetu	11
Obeda	11
Elihua	11
Hani	11
chhiahhlawhin	11
âwmphaw	11
bangah	11
chhûngkuate	11
Kereth	11
hrilhtu	11
Baana	11
khuma	11
Hanuna	11
Jonadaba	11
inhria	11
nunrâwng	11
Ruah	11
Netophath	11
âr	11
sîngriat	11
bangte	11
angzia	11
Ophir	11
taima	11
zin	11
Gehazia	11
Rezina	11
Joa	11
ṭhahnemngaihna	11
Hlim	11
thlâksak	11
Isia	11
Goga	11
Jeiela	11
Hurama	11
Ornana	11
mihringin	11
Hagaia	11
lehkhathawn	11
thuneitute	11
lâwmin	11
sakawlhte	11
nîte	11
kaihthawh	11
Lu	11
hmuia	11
Sidar	11
Engkim	11
Thuhnuairawlhte	11
lainatnate	11
Khawvêla	11
nek	11
Lehkhabu	11
âwngphah	11
tihlâwm	11
îtsîkna	11
hah	11
Nile	11
tinrêngah	11
puia	11
Jeremian	11
Neria	11
lim	11
inruat	11
mêkin	11
Zakaria	11
Gehenna	11
Pharisaiten	11
Barabba	11
chawlhsan	10
nêma	10
saruaka	10
nakinah	10
Setha	10
tukverhte	10
Anniho	10
khatnaah	10
chhuahtu	10
chhûmah	10
Gerar	10
ramahte	10
Arpaksada	10
Harana	10
Milkai	10
inhnialna	10
Zoar	10
tlangvâlho	10
nui	10
nalh	10
khawfîng	10
Paran	10
lahin	10
arba	10
ngensak	10
hu	10
insual	10
pein	10
Bilhaii	10
pasalin	10
laizâwnnu	10
ṭiha	10
tian	10
Pawi	10
tlun	10
pakhatte	10
kaitîr	10
neihte	10
Ezera	10
Beora	10
tehchai	10
Taitea	10
mathei	10
monu	10
puanin	10
hrên	10
tântîr	10
noh	10
Josefan	10
hmasate	10
ṭhi	10
inen	10
tâwkin	10
hralha	10
Keimahni	10
inkhâwmnaah	10
hautak	10
Jethroa	10
Serh	10
tihtîr	10
meuhva	10
tihchhuah	10
thlawn	10
thimna	10
eina	10
biang	10
tiboraltu	10
khâwmtîr	10
bât	10
thiltihtheihnain	10
zâwngte	10
tuihna	10
tuihâlin	10
mipate	10
chawitîr	10
aman	10
inthawiin	10
puanzârte	10
sakna	10
fîm	10
Kil	10
fêm	10
suala	10
râng	10
zungpuiah	10
Rimtui	10
Zu	10
tihkeh	10
kilh	10
dawhkâna	10
tung	10
bâwmah	10
puithiamten	10
kawtah	10
dâwtin	10
buma	10
dâwta	10
chhumna	10
intihhranna	10
ṭhuap	10
tuizêm	10
khir	10
inentîr	10
Silhfên	10
sahmul	10
bêlah	10
bawlhhlawha	10
khuain	10
hai	10
inhlawhfa	10
azirin	10
ngaiah	10
huata	10
tiram	10
homer	10
Amihuda	10
bûka	10
khawlohnaah	10
ângchhûngah	10
thiltihtheihnaa	10
tisualtu	10
Dathana	10
chhuakho	10
pharh	10
beitu	10
Nebo	10
barnea	10
râllâka	10
tehin	10
râlmuanga	10
hriatpuitu	10
zawna	10
namên	10
teah	10
bumin	10
