pair_id	form_i	form_ii	gloss	alternation_type	stem_side	attested_form	environment	environment_count_for_side	verse_id	reference	token_index	surface_form	normalized_form	segmentation	gloss_span	lemma	pos	local_context	kjv	print_status	selection_reason	notes
kho-khoh	kho	khoh	labor	+h	form_i	kho	finite_main_or_matrix	38	02036006	Exodus 36:6	35	kikho	kikho	ki-kho	REFL-labor	kho	V	ding uh mite [kikho] hi	And Moses gave commandment, and they caused it to be proclaimed throughout the camp, saying, Let neither man nor woman make any more work for the offering of the sanctuary. So the people were restrained from bringing.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Form I stem `kho` participates in multiple analyzer pairs (kho-khoh, kho-khot); counted under canonical pair kho-khoh. Alternate Form II analyses remain visible in pair summary notes: kho-khot. No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
kho-khoh	kho	khoh	labor	+h	form_i	kho	negative_clause	32	18029023	Job 29:23	1	khote	khote	kho-te	labor-PL	kho	N	Lo [khote] in khuapi guah	And they waited for me as for the rain; And they opened their mouth wide as for the latter rain.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Form I stem `kho` participates in multiple analyzer pairs (kho-khoh, kho-khot); counted under canonical pair kho-khoh. Alternate Form II analyses remain visible in pair summary notes: kho-khot. Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
kho-khoh	kho	khoh	labor	+h	form_i	kho	purpose_nadingin	4	01003023	Genesis 3:23	11	kho	kho	kho	labor	kho	V	kipiansakna leitang a [kho] dingin Eden Huan	therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Form I stem `kho` participates in multiple analyzer pairs (kho-khoh, kho-khot); counted under canonical pair kho-khoh. Alternate Form II analyses remain visible in pair summary notes: kho-khot. Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
kho-khoh	kho	khoh	labor	+h	form_i	kho	unknown_or_needs_review	1	20023030	Proverbs 23:30	4	khote	khote	kho-te	labor-PL	kho	N	ne-a a tut [khote] zu a nenete	They that tarry long at the wine; They that go to seek mixed wine.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	Form I stem `kho` participates in multiple analyzer pairs (kho-khoh, kho-khot); counted under canonical pair kho-khoh. Alternate Form II analyses remain visible in pair summary notes: kho-khot. No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
kho-khoh	kho	khoh	labor	+h	form_ii	khoh	causative_or_derivational_sak	1	40022004	Matthew 22:4	8	khohsaksa	khohsaksa	khoh-sak-sa	labor.II-CAUS-PAST	kho	V	leuleu a Ka [khohsaksa] mite kiangah hih	Again, he sent forth other servants, saying, Tell them which are bidden, Behold, I have prepared my dinner: my oxen and my fatlings are killed, and all things are ready: come unto the marriage.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
kho-khoh	kho	khoh	labor	+h	form_ii	khoh	finite_main_or_matrix	1	24036025	Jeremiah 36:25	13	khoh	khoh	khoh	labor	kho	N	loh nading a [khoh] uh hangin amah	Nevertheless Elnathan and Delaiah and Gemariah had made intercession to the king that he would not burn the roll: but he would not hear them.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
kho-khoh	kho	khoh	labor	+h	form_ii	khoh	unknown_or_needs_review	4	40022003	Matthew 22:3	4	khohsa	khohsa	khoh-sa	invite-NMLZ	kho	N	siim dingin a [khohsa] mite a sam	and sent forth his servants to call them that were bidden to the wedding: and they would not come.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
kho-khot	kho	khot	labor	+t	form_ii	khot	unknown_or_needs_review	2	40019021	Matthew 19:21	15	khotte	khotte	khot-te	labor.II-PL	kho	N	inla na sum [khotte] mizawngte tungah va	Jesus said unto him, If thou wilt be perfect, go and sell that thou hast, and give to the poor, and thou shalt have treasure in heaven: and come and follow me.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	clause_linking_kipan	3	42024047	Luke 24:47	1	khua	khua	khua	town	khua	N	Jerusalem [khua] a kipan minam	and that repentance and remission of sins should be preached in his name among all nations, beginning at Jerusalem.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `a kipan` sequence marks a clause-linking or source/beginning environment. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	dependent_temporal_ciangin	7	11020026	1 Kings 20:26	0	Khuakhal	khuakhal	khua-khal	town-famine	khua	N	[Khuakhal] ciangin Benhadad in	And it came to pass at the return of the year, that Ben-hadad numbered the Syrians, and went up to Aphek, to fight against Israel.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Immediate following `ciangin` provides a conservative dependent-temporal cue. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	finite_main_or_matrix	653	18029007	Job 29:7	0	Khuasung	khuasung	khua-sung	town-inside	khua	V	[Khuasung] upate a kikhop	When I went out to the gate through the city, When I prepared my seat in the street!	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	imperative_or_directive	55	06021042	Joshua 21:42	1	khuapite	khuapite	khua-pi-te	town-big-PL	khua	N	Hih [khuapite] in a kiim	These cities were every one with their suburbs round about them: thus were all these cities.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	negative_clause	60	19038014	Psalms 38:14	1	khua	khua	khua	town	khua	N	Bil [khua] za lo tawnna	Thus I was as a man that heareth not, And in whose mouth are no reproofs.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	nominalized_na	34	19088012	Psalms 88:12	0	Khuamialna	khuamialna	khua-mial-na	town-dark-NMLZ	khua	N	[Khuamialna] sungah na na	Shall thy wonders be known in the dark? And thy righteousness in the land of forgetfulness?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
khua-khuat	khua	khuat	town	+t	form_i	khua	possessed_or_genitive_attributive	27	51004009	Colossians 4:9	1	khuapih	khuapih	khua-pih	town-gate	khua	N	Note [khuapih] mi a citak	with Onesimus, a faithful and beloved brother, who is one of you. They shall make known unto you all things which are done here.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
