iso	wordform	frequency
cnh	thingrua	3
cnh	thingtan	21
cnh	thingthei	13
cnh	thingtheihmung	1
cnh	thingthling	2
cnh	thingthluan	9
cnh	thingthu	3
cnh	thingtian	1
cnh	thingtluan	1
cnh	thingtum	3
cnh	thingzarh	3
cnh	thingṭial	1
cnh	thinhnawh	10
cnh	thinhnawhmi	1
cnh	thinhun	68
cnh	thinhung	14
cnh	thinhunnak	256
cnh	thinhunter	2
cnh	thinlin	1
cnh	thinlinh	11
cnh	thinlinhnak	29
cnh	thinlung	8
cnh	thinphan	3
cnh	thinphang	65
cnh	thinphannak	2
cnh	thinphanter	1
cnh	thinphawhnak	2
cnh	thintawi	2
cnh	thir	133
cnh	thircangai	1
cnh	thirdar	1
cnh	thirfung	4
cnh	thirhri	1
cnh	thirkhenh	1
cnh	thirkual	1
cnh	thirzum	1
cnh	thisen	164
cnh	thit	1
cnh	thitlawn	2
cnh	thitlawnthiam	5
cnh	thla	762
cnh	thlacam	55
cnh	thlacamnak	130
cnh	thlacamning	1
cnh	thlacampiak	2
cnh	thlachiat	5
cnh	thladem	38
cnh	thlah	513
cnh	thlahawm	1
cnh	thlahdorh	5
cnh	thlahdorhmi	1
cnh	thlahhnawh	26
cnh	thlahhnawhmi	2
cnh	thlahhnawhtu	1
cnh	thlahmi	59
cnh	thlahmipa	1
cnh	thlahnak	7
cnh	thlahpah	1
cnh	thlahpiak	10
cnh	thlahtak	1
cnh	thlahter	1
cnh	thlahthlam	2
cnh	thlahtu	44
cnh	thlai	85
cnh	thlaici	94
cnh	thlaih	36
cnh	thlaihmi	4
cnh	thlaihnah	1
cnh	thlaihnak	1
cnh	thlaihring	2
cnh	thlaikheu	1
cnh	thlaikho	1
cnh	thlaimi	14
cnh	thlainak	12
cnh	thlaipiak	1
cnh	thlaiter	1
cnh	thlaiti	1
cnh	thlaitu	2
cnh	thlak	111
cnh	thlakawk	3
cnh	thlakhnawh	3
cnh	thlaki	1
cnh	thlakmi	10
cnh	thlakmipa	1
cnh	thlaknak	5
cnh	thlalang	16
cnh	thlalangawng	36
cnh	thlalau	1
cnh	thlalaunak	1
cnh	thlam	340
cnh	thlamh	1
cnh	thlamhnak	1
cnh	thlami	1
cnh	thlamlang	2
cnh	thlan	135
cnh	thlang	9
cnh	thlangah	1
cnh	thlangh	3
cnh	thlanghnap	2
cnh	thlanghnun	2
cnh	thlanglei	116
cnh	thlanglei-nichuahlei	1
cnh	thlanhri	1
cnh	thlanka	2
cnh	thlankhar	2
cnh	thlankhor	2
cnh	thlanlung	1
cnh	thlanmual	1
cnh	thlante	1
cnh	thlapa	43
cnh	thlar	2
cnh	thlarau	249
cnh	thlasak	1
cnh	thlathlauh	2
cnh	thlatu	5
cnh	thlau	16
cnh	thlauh	32
cnh	thlauhmi	6
cnh	thlauhnak	1
cnh	thlaumi	2
cnh	thlautak	1
cnh	thlavai	1
cnh	thlawh	10
cnh	thlawhnak	1
cnh	thlawhpiak	2
cnh	thlawtthlau	1
cnh	thlazung	3
cnh	thle	3
cnh	thleh	61
cnh	thlehbaoh	4
cnh	thlehmi	3
cnh	thlehning	1
cnh	thlehpiak	1
cnh	thlei	12
cnh	thleidan	42
cnh	thleidang	12
cnh	thleidangmi	2
cnh	thleidangtu	2
cnh	thleidanmi	6
cnh	thleidannak	50
cnh	thlek	18
cnh	thlekmi	2
cnh	thlen	60
cnh	thleng	47
cnh	thlengtu	5
cnh	thlenmi	2
cnh	thlennak	6
cnh	thlenpiak	1
cnh	thlep	5
cnh	thlepmi	1
cnh	thler	3
cnh	thlerh	1
cnh	thlerthlur	1
cnh	thlet	110
cnh	thlethnawh	1
cnh	thletmi	29
cnh	thletnak	3
cnh	thli	161
cnh	thliahmah	7
cnh	thlichia	27
cnh	thlidaihnak	1
cnh	thlik	1
cnh	thlim	3
cnh	thlimi	1
cnh	thling	1
cnh	thlingthla	2
cnh	thlingthlatu	1
cnh	thlir	3
cnh	thlite	3
cnh	thlithup	2
cnh	thlitu	51
cnh	thlizil	3
cnh	thlo	3
cnh	thlok	1
cnh	thlokdah	1
cnh	thlomi	1
cnh	thlongh	5
cnh	thlonghpiak	1
cnh	thlongmi	1
cnh	thlop	5
cnh	thlopnak	1
cnh	thloppiak	1
cnh	thlor	1
cnh	thlorh	1
cnh	thlotu	2
cnh	thlu	5
cnh	thlua	6
cnh	thluachuah	161
cnh	thluachuahnak	195
cnh	thluachuahpek	1
cnh	thluachuak	14
cnh	thluachuakmi	7
cnh	thluachuaknu	1
cnh	thluahmah	40
cnh	thluahmahtu	1
cnh	thluaimai	2
cnh	thluamthlam	1
cnh	thluan	15
cnh	thluanchuak	2
cnh	thluangthluan	23
cnh	thluarthlap	2
cnh	thluk	9
cnh	thlulo	11
cnh	thlum	42
cnh	thlummi	4
cnh	thlumnak	1
cnh	thlumter	2
cnh	thlumthlum	3
cnh	thlup	2
cnh	thlur	1
cnh	thlutu	1
cnh	tho	381
cnh	tholh	1
cnh	tholung	9
cnh	thomi	9
cnh	thong	550
cnh	thongbawi	1
cnh	thongh	6
cnh	thonghmi	1
cnh	thonghnak	1
cnh	thonginn	24
cnh	thonglawi	32
cnh	thongmi	1
cnh	thongthlaknak	1
cnh	thongthong	19
cnh	thongtla	34
cnh	thongtlahawi	1
cnh	thongtlak	2
cnh	thongtlaknak	1
cnh	thongtlami	1
cnh	thongtlapa	1
cnh	thongtu	2
cnh	thonh	3
cnh	thor	9
cnh	thormi	4
cnh	thotu	2
cnh	thu	30
cnh	thuah	5
cnh	thuahmi	1
cnh	thuahthah	2
cnh	thuam	60
cnh	thuamh	18
cnh	thuamhnak	4
cnh	thuamhtu	2
cnh	thuammi	14
cnh	thuamthil	1
cnh	thuan	6
cnh	thuang	5
cnh	thuanghna	1
cnh	thuangtu	4
cnh	thuanmi	2
cnh	thuannak	1
cnh	thuantum	1
cnh	thuh	166
cnh	thuhkanh	9
cnh	thuhmi	51
cnh	thuhnak	40
cnh	thuhning	1
cnh	thuhphenh	2
cnh	thuhphenhnak	1
cnh	thuhpiak	2
cnh	thuhtak	13
cnh	thuhtertu	1
cnh	thuhtu	1
cnh	thuk	76
cnh	thukmi	29
cnh	thuknak	5
cnh	thukpi	15
cnh	thum	579
cnh	thumi	5
cnh	thumnak	66
cnh	thumte	1
cnh	thung	5
cnh	thungrang	2
cnh	thup	86
cnh	thupmi	15
cnh	thur	20
cnh	thurhhnawmh	72
cnh	thurhhnawmhmi	1
cnh	thurhhnawmhnak	11
cnh	thurhhnawmhpiak	1
cnh	thurhhnawmhter	10
cnh	thurhhnawmhtermi	2
cnh	thurhhnawmhtertu	2
cnh	thurhnawm	12
cnh	thurhnawmh	7
cnh	thurhnawmhnak	7
cnh	thurhnawmhter	11
cnh	thurhnawmhtertu	3
cnh	thurhnawmmi	12
cnh	thurhnawmter	2
cnh	thurmi	4
cnh	thurnak	2
cnh	thurter	40
cnh	thurternak	1
cnh	thurtertu	2
cnh	thut	11
cnh	thutnak	7
cnh	thutning	1
cnh	thutter	3
cnh	ti	10730
cnh	ti-ar	2
cnh	ti-rawl	1
cnh	ti-um	9
cnh	tia	3
cnh	tiah	6180
cnh	tiam	3
cnh	tiammi	1
cnh	tian	6
cnh	tiang	783
cnh	tiangah	35
cnh	tiangin	229
cnh	tiangmi	1
cnh	tiangtiang	1
cnh	tianhnawh	2
cnh	tianmi	2
cnh	tiannak	2
cnh	tiao	1
cnh	tiate	2
cnh	tibual	2
cnh	tichung	1
cnh	ticung	1
cnh	tidai	2
cnh	tidil	12
cnh	tidin	2
cnh	tidinnak	2
cnh	tidong	3
cnh	tih	21
cnh	tihal	20
cnh	tihalmi	2
cnh	tihang	6
cnh	tihna	2
cnh	tihnak	2
cnh	tihnawh	4
cnh	tihnawhchan	2
cnh	tihpiak	1
cnh	tihram	2
cnh	tihrang	1
cnh	tiin	349
cnh	tik	121
cnh	tikah	3082
cnh	tikam	15
cnh	tikhal	3
cnh	tikheirem	1
cnh	tikholh	1
cnh	tikhonnak	1
cnh	tikhor	78
cnh	tikhu	2
cnh	tikik	3
cnh	tikuang	5
cnh	tikulh	45
cnh	til	4
cnh	tilak	2
cnh	tilaknak	3
cnh	tilam	1
cnh	tilawng	23
cnh	tildit	7
cnh	tilditmi	20
cnh	tilet	46
cnh	tili	25
cnh	tilian	31
cnh	tilianpi	2
cnh	tilmu	1
cnh	tiluannak	1
cnh	tim	145
cnh	timh	161
cnh	timhcia	16
cnh	timhhnawhmi	1
cnh	timhlamh	3
cnh	timhlamhmi	1
cnh	timhlamhnak	1
cnh	timhlamhter	2
cnh	timhmi	51
cnh	timhnak	11
cnh	timhning	3
cnh	timhpiak	7
cnh	timhpiakmi	4
cnh	timhpiaktu	1
cnh	timhter	2
cnh	timhtuah	12
cnh	timhtuahmi	1
cnh	timhtuahnak	9
cnh	timhtuahning	1
cnh	timhtuahpiak	3
cnh	timi	492
cnh	timipa	1
cnh	timmi	7
cnh	timtu	5
cnh	timtuah	1
cnh	tin	28
cnh	tinak	96
cnh	tinco	1
cnh	ting	1
cnh	tingala	2
cnh	tingtang	61
cnh	tinh	13
cnh	tinhmi	91
cnh	tinhnak	3
cnh	tinhning	3
cnh	tinhpiakmi	1
cnh	tining	30
cnh	tinsih	1
cnh	tinter	1
cnh	tintuk	2
cnh	tintuknak	2
cnh	tinvo	8
cnh	tinṭe	1
cnh	tipawng	1
cnh	tipi	1
cnh	tipiak	1
cnh	tipil	33
cnh	tipilnak	52
cnh	tipilpek	1
cnh	tiput	19
cnh	tiral	1
cnh	tirawl	12
cnh	tisartlam	2
cnh	tisik	2
cnh	tisor	4
cnh	tisualnak	1
cnh	tit	17
cnh	titak	1
cnh	titer	3
cnh	titermi	1
cnh	titertu	1
cnh	tithan	2
cnh	tithantu	2
cnh	tithawl	2
cnh	tithlum	1
cnh	tithuk	2
cnh	titlang	7
cnh	titnak	4
cnh	titsa	29
cnh	titter	2
cnh	titu	31
cnh	tiva	347
cnh	tivacek	1
cnh	tivakam	5
cnh	tivakok	2
cnh	tivapi	1
cnh	tivapual	1
cnh	tivaral	1
cnh	tivarek	5
cnh	tivate	19
cnh	tla	244
cnh	tlabulbal	1
cnh	tlah	1
cnh	tlahirhiar	1
cnh	tlai	193
cnh	tlaih	381
cnh	tlaihchan	10
cnh	tlaihchanmi	3
cnh	tlaihchannak	3
cnh	tlaihchihmi	1
cnh	tlaihhrem	4
cnh	tlaihkanh	1
cnh	tlaihkhih	2
cnh	tlaihlan	14
cnh	tlaihmi	32
cnh	tlaihnak	4
cnh	tlaihpiak	4
cnh	tlaihter	9
cnh	tlaihtleng	2
cnh	tlaimi	24
cnh	tlaipi	2
cnh	tlaiter	4
cnh	tlaitu	22
cnh	tlak	329
cnh	tlak-um	4
cnh	tlakdawn	1
cnh	tlakhnawh	5
cnh	tlakhnawhmi	2
cnh	tlakmi	66
cnh	tlakmite	1
cnh	tlaknak	13
cnh	tlakning	9
cnh	tlakphuat	4
cnh	tlakpi	2
cnh	tlakrawh	10
cnh	tlakser	1
cnh	tlakter	23
cnh	tlakternak	1
cnh	tlaktertu	3
cnh	tlam	12
cnh	tlami	44
cnh	tlamtling	30
cnh	tlamtlingmi	1
cnh	tlamtlinh	1
cnh	tlamtlinnak	1
cnh	tlamtlinter	1
cnh	tlan	13
cnh	tlang	568
cnh	tlangau	1
cnh	tlangautu	2
cnh	tlangbawi	854
cnh	tlangbawipa	1
cnh	tlangbo	1
cnh	tlangchuak	1
cnh	tlangcung	3
cnh	tlangkawm	11
cnh	tlanglam	1
cnh	tlanglei	1
cnh	tlangngaikuang	8
cnh	tlangpang	11
cnh	tlangpangzau	2
cnh	tlangpar	30
cnh	tlangpi	5
cnh	tlangram	82
cnh	tlangrawn	7
cnh	tlangrel	3
cnh	tlangri	1
cnh	tlangsang	2
cnh	tlangtlang	2
cnh	tlangtlatu	1
cnh	tlangval	117
cnh	tlangvalpa	25
cnh	tlangvalpate	1
cnh	tlangvalte	2
cnh	tlanh	54
cnh	tlanhmi	6
cnh	tlanhnak	20
cnh	tlanhpiaktu	1
cnh	tlanhter	1
cnh	tlanter	5
cnh	tlantu	7
cnh	tlanval	13
cnh	tlanvalnak	1
cnh	tlap	25
cnh	tlar	19
cnh	tlari	2
cnh	tlatkai	1
cnh	tlatkainak	1
cnh	tlatu	1
cnh	tlau	40
cnh	tlaumi	20
cnh	tlaumipa	1
cnh	tlaunak	3
cnh	tlauter	1
cnh	tlautertu	2
cnh	tlawh	2
cnh	tlawhciar	2
cnh	tlawhter	1
cnh	tlawm	71
cnh	tlawmmi	3
cnh	tlawmnak	1
cnh	tlawmning	2
cnh	tlawmpal	225
cnh	tlawmpalte	12
cnh	tlawmtam	7
cnh	tlawmte	86
cnh	tlawmter	1
cnh	tlawmtuai	1
cnh	tlawn	35
cnh	tlawng	33
cnh	tlawngmi	6
cnh	tlawngpah	1
cnh	tlawnnak	10
cnh	tlawnpah	2
cnh	tlawnpi	1
cnh	tlawnpiak	1
cnh	tlawnthiam	1
cnh	tle	1
cnh	tleh	1
cnh	tlek	17
cnh	tlem	1
cnh	tlen	4
cnh	tleng	13
cnh	tlengh	10
cnh	tlenghnak	8
cnh	tlennak	1
cnh	tlep	1
cnh	tlerh	9
cnh	tlerhkhonh	1
cnh	tlerhmi	1
cnh	tlerhnak	2
cnh	tleu	31
cnh	tleumi	5
cnh	tli	55
cnh	tliahmah	1
cnh	tliang	4
cnh	tlik	22
cnh	tlikhnawh	5
cnh	tlikning	2
cnh	tlikpah	1
cnh	tlikpi	1
cnh	tliktak	1
cnh	tlikzuamnak	1
cnh	tlimi	6
cnh	tlimipa	1
cnh	tlin	81
cnh	tling	177
cnh	tlingkhan	1
cnh	tlingkhandang	1
cnh	tlingmi	25
cnh	tlingte	6
cnh	tlinh	16
cnh	tlinhmi	1
cnh	tlinnak	15
cnh	tlinter	96
cnh	tlinternak	11
cnh	tlintertu	3
cnh	tlitu	2
cnh	tlok	3
cnh	tlokmi	1
cnh	tlol	2
cnh	tlolh	9
cnh	tlolhmi	4
cnh	tlolhnak	1
cnh	tlomi	1
cnh	tlon	5
cnh	tlong	22
cnh	tlonghter	2
cnh	tlongleng	1
cnh	tlongmi	14
cnh	tlonlennak	3
cnh	tlonnak	124
cnh	tlonter	10
cnh	tlor	1
cnh	tlorhnalh	1
cnh	tlornal	2
cnh	tlu	105
cnh	tluan	2
cnh	tluang	11
cnh	tluangkhawn	1
cnh	tluangkhawnhnawh	1
cnh	tluangkhawnmi	1
cnh	tluangkhawnnak	4
cnh	tluanter	3
cnh	tluk	206
cnh	tlukin	52
cnh	tluknak	14
cnh	tlukrilhnak	2
cnh	tlukrilhter	1
cnh	tlukrilhternak	1
cnh	tlukrilhtertu	2
cnh	tlukte	2
cnh	tlukter	9
cnh	tluktertu	3
cnh	tluktu	1
cnh	tlum	16
cnh	tlumh	2
cnh	tlumi	7
cnh	tlummi	1
cnh	tlumral	1
cnh	tlumralnak	1
cnh	tlun	98
cnh	tlung	301
cnh	tlungmi	45
cnh	tlunh	9
cnh	tlunhnawh	32
cnh	tlunhnawhtu	1
cnh	tlunhter	2
cnh	tlunhtu	3
cnh	tluninn	17
cnh	tlunmi	1
cnh	tlunnak	3
cnh	tlunpi	14
cnh	tlunpimi	2
cnh	tlunpitu	1
cnh	tluntak	2
cnh	tlunte	1
cnh	tlunter	277
cnh	tluntermi	21
cnh	tluntertu	15
cnh	to	7
cnh	toh	9
cnh	tohmi	2
cnh	tohnak	1
cnh	toi	37
cnh	toiah	56
cnh	toidor	7
cnh	toidormi	3
cnh	toidornak	16
cnh	toidorte	1
cnh	toih	63
cnh	toihmi	5
cnh	toihnak	3
cnh	toihtu	3
cnh	tom	28
cnh	tomi	1
cnh	tommi	1
cnh	ton	195
cnh	tonak	1
cnh	tong	89
cnh	tongh	33
cnh	tonghmang	2
cnh	tonghnak	2
cnh	tonghter	2
cnh	tonghtham	2
cnh	tongmi	12
cnh	tongtu	2
cnh	tonh	7
cnh	tonhmi	2
cnh	tonmi	12
cnh	tonnak	119
cnh	tonter	7
cnh	topaz	7
cnh	tor	4
cnh	torcawl	1
cnh	torh	1
cnh	tu	520
cnh	tuah	4338
cnh	tuahhmawh	1
cnh	tuahmi	1020
cnh	tuahmipa	3
cnh	tuahnak	149
cnh	tuahning	12
cnh	tuahningte	1
cnh	tuahpah	1
cnh	tuahpi	3
cnh	tuahpiak	62
cnh	tuahpiakmi	10
cnh	tuahpiakmipa	1
cnh	tuahpiakning	1
cnh	tuahsermi	1
cnh	tuahsernak	54
cnh	tuahtak	1
cnh	tuahter	10
cnh	tuahtermi	1
cnh	tuahterning	1
cnh	tuahtertu	3
cnh	tuahto	1
cnh	tuahtonak	1
cnh	tuahtoning	1
cnh	tuahtu	76
cnh	tuahtupa	1
cnh	tuai	30
cnh	tuaibur	1
cnh	tuainak	8
cnh	tuaino	1
cnh	tuaitam	2
cnh	tuaitamnak	1
cnh	tuaitamtu	3
cnh	tuaiter	3
cnh	tuaitertu	1
cnh	tuak	28
cnh	tuakmi	10
cnh	tuaknak	1
cnh	tuakning	10
cnh	tuakpiak	3
cnh	tuaktan	3
cnh	tuaktanmi	1
cnh	tuaktanning	1
cnh	tual	134
cnh	tuam	25
cnh	tuamhlawmnak	1
cnh	tuammi	1
cnh	tuammipa	1
cnh	tuammuai	7
cnh	tuammuaitu	7
cnh	tuamnak	2
cnh	tuampiak	1
cnh	tuamtu	19
cnh	tuan	29
cnh	tuanbia	10
cnh	tuang	1
cnh	tuanhter	1
cnh	tuante	5
cnh	tuar	4
cnh	tuarmi	2
cnh	tuarter	1
cnh	tuavon	15
cnh	tuchan	2
cnh	tufa	2
cnh	tufar	1
cnh	tuh	52
cnh	tuhmi	17
cnh	tuhmipa	1
cnh	tuhmui	5
cnh	tuhnak	3
cnh	tuhtu	12
cnh	tuk	677
cnh	tukdennak	1
cnh	tukforh	7
cnh	tukforhnak	10
cnh	tukmi	22
cnh	tukmipa	1
cnh	tuknak	51
cnh	tukpiak	2
cnh	tukpiakmi	1
cnh	tuksa	5
cnh	tuksapur	21
cnh	tuksum	1
cnh	tukter	7
cnh	tuktuk	1
cnh	tukum	2
cnh	tule	3
cnh	tum	159
cnh	tumbul	3
cnh	tumi	2
cnh	tumkung	18
cnh	tummi	7
cnh	tumnak	9
cnh	tumpah	3
cnh	tumpi	1
cnh	tumpiak	2
cnh	tumtahmi	1
cnh	tumtlai	1
cnh	tumtu	13
cnh	tun	5
cnh	tunaite	3
cnh	tung	209
cnh	tungdanh	3
cnh	tunglei	1
cnh	tungmang	2
cnh	tungphun	2
cnh	tungpi	34
cnh	tungtai	4
cnh	tungthiang	1
cnh	tungtlang	2
cnh	tungtu	1
cnh	tungvang	2
cnh	tungvangpalh	8
cnh	tunmer	2
cnh	tunmi	1
cnh	tunu	1
cnh	tupa	14
cnh	tupi	38
cnh	turung	1
cnh	tutan	2
cnh	tutu	12
cnh	tuu	233
cnh	tuufa	135
cnh	tuufate	2
cnh	tuuhmul	35
cnh	tuuhnuk	1
cnh	tuukawm	3
cnh	tuukawng	148
cnh	tuukhal	68
cnh	tuuki	1
cnh	tuupi	1
cnh	tuurun	102
cnh	tuute	1
cnh	tuutum	5
cnh	tuzan	11
cnh	u	4194
cnh	u-kang	1
cnh	u-pharsin	2
cnh	uahmahmi	2
cnh	uahnak	1
cnh	uai	20
cnh	ual	1
cnh	ualpat	1
cnh	uam	3
cnh	uammi	1
cnh	uamnak	1
cnh	uan	2
cnh	uang	2
cnh	uangthlar	3
cnh	uangthlarmi	1
cnh	uanmi	1
cnh	uanthlar	1
cnh	uanthlarmi	3
cnh	uanthlarnak	2
cnh	uarthlarnak	1
cnh	uh	12
cnh	ui	2
cnh	uico	34
cnh	uk	221
cnh	ukang	6
cnh	ukbawi	4
cnh	ukmak	2
cnh	ukmi	15
cnh	uknak	41
cnh	ukning	3
cnh	ukter	4
cnh	uktu	299
cnh	uktupa	3
cnh	ul	43
cnh	ule	19
cnh	ulh	87
cnh	ulh-amh	1
cnh	ulh-amhmi	2
cnh	ulhamhmi	1
cnh	ulhmi	3
cnh	ulhnak	23
cnh	ulhter	1
cnh	ulmi	1
cnh	um	4765
cnh	umcamcin	2
cnh	umh	5
cnh	umhar	3
cnh	umhmun	9
cnh	umhnawh	11
cnh	umhnawhmi	2
cnh	umkalning	2
cnh	umkheng	77
cnh	ummi	1894
cnh	ummipa	3
cnh	umnak	476
cnh	umning	9
cnh	umpi	42
cnh	umpiak	2
cnh	umpimi	2
cnh	umpinak	1
cnh	umpitu	3
cnh	umpu	3
cnh	umruang	8
cnh	umsertu	5
cnh	umtak	8
cnh	umte	1
cnh	umter	191
cnh	umtermi	3
cnh	umternak	1
cnh	umtertu	12
cnh	umtu	13
cnh	umtuning	78
cnh	umtuzia	3
cnh	unau	522
cnh	unaule	9
cnh	unaunu	5
cnh	unaupa	14
cnh	ung	2
cnh	ungkung	8
cnh	unman	1
cnh	unute	1
cnh	upa	399
cnh	upadi	10
cnh	upapa	2
cnh	upat	92
cnh	upatmi	11
cnh	upatnak	147
cnh	upatter	1
cnh	upattu	1
cnh	ur	6
cnh	urmar	2
cnh	utlak	11
cnh	va	2338
cnh	vaa	90
cnh	vaam	4
cnh	vaamtertu	1
cnh	vaar	7
cnh	vaca	3
cnh	vacung	9
cnh	vah	10
cnh	vahhnawh	1
cnh	vahla	1
cnh	vahpi	3
cnh	vahter	1
cnh	vahtermi	1
cnh	vahternak	1
cnh	vahvaih	3
cnh	vahvaihnak	2
cnh	vai	12
cnh	vaibar	1
cnh	vaih	1
cnh	vaihnak	3
cnh	vaihpiak	1
cnh	vaihter	4
cnh	vailam	49
cnh	vailamtahnak	15
cnh	vaimi	2
cnh	vainam	301
cnh	vaireu	5
cnh	vaivuanhter	1
cnh	vak	32
cnh	vaking	2
cnh	vakmi	9
cnh	vakvai	1
cnh	vakvaimi	1
cnh	val	9
cnh	vale	21
cnh	valhhnawh	1
cnh	valno	1
cnh	valpa	6
cnh	vam	1
cnh	vamh	5
cnh	vamhnak	1
cnh	vami	1
cnh	vampang	218
cnh	vamtu	1
cnh	van	361
cnh	vanchiami	3
cnh	vanchiat	4
cnh	vanchiatnak	22
cnh	vancung	246
cnh	vancungmi	280
cnh	vandap	2
cnh	vandawm	1
cnh	vang	37
cnh	vanh	1
cnh	vanhramdeng	20
cnh	vankam	2
cnh	vankhawng	1
cnh	vanlai	2
cnh	vanle	1
cnh	vanlei	1
cnh	vanluh	3
cnh	vanluhnak	3
cnh	vanmi	17
cnh	vannak	20
cnh	vanrang	14
cnh	vansang	21
cnh	vansang-auhnak	1
cnh	vansangau	1
cnh	vansannak	1
cnh	vanva	1
cnh	vanṭha	3
cnh	vanṭhat	1
cnh	vanṭhatnak	14
cnh	vapa	2
cnh	varang	2
cnh	varek	6
cnh	vat	9
cnh	vate	26
cnh	vatter	3
cnh	vawlei	1081
cnh	vawleicung	97
cnh	vawleimi	1
cnh	vawleite	3
cnh	vawlh	1
cnh	vawlhpamh	8
cnh	vawlhpamhmi	2
cnh	vawlhpamhnak	3
cnh	vawlpam	3
cnh	vawlpammi	2
cnh	vawlpamtu	1
cnh	vawr	1
cnh	vawrvok	1
cnh	vazun	1
cnh	vaṭeng	1
cnh	ve	1490
cnh	veeng	1
cnh	veh	2
cnh	vekvek	2
cnh	vel	131
cnh	velchum	189
cnh	velh	17
cnh	velhnak	6
cnh	velmi	1
cnh	velngeih	1
cnh	velngeihnak	32
cnh	velngeimi	1
cnh	velter	2
cnh	veltu	1
cnh	vemi	67
cnh	ven	33
cnh	venak	8
cnh	veng	13
cnh	vengtu	14
cnh	vengvung	1
cnh	venh	3
cnh	vennak	5
cnh	venpiak	1
cnh	venter	1
cnh	vervur	1
cnh	veve	94
cnh	vial	31
cnh	vialte	4196
cnh	vih	3
cnh	vihmi	1
cnh	vingvan	1
cnh	virver	1
cnh	virverte	1
cnh	vo	53
cnh	voh	2
cnh	voi	231
cnh	voihfung	1
cnh	voimi	3
cnh	voining	1
cnh	vok	16
cnh	vokkuang	1
cnh	vokkuanglawng	1
cnh	voksa	2
cnh	vom	10
cnh	vompi	2
cnh	vorh	19
cnh	vorhmi	1
cnh	vorhtu	1
cnh	vuai	6
cnh	vuaimai	2
cnh	vuaiter	1
cnh	vuak	3
cnh	vual	2
cnh	vuan	3
cnh	vuanmi	1
cnh	vuanthok	4
cnh	vuanzi	6
cnh	vui	186
cnh	vuidip	1
cnh	vuih	3
cnh	vuiho	3
cnh	vuimi	6
cnh	vuinak	20
cnh	vuiter	6
cnh	vuitu	5
cnh	vukvak	1
cnh	vun	226
cnh	vung	321
cnh	vungmang	3
cnh	vungmangmi	1
cnh	vurmar	5
cnh	vutcam	44
cnh	za	650
cnh	zaa	10
cnh	zaam	28
cnh	zaammi	1
cnh	zaamtak	4
cnh	zaamter	1
cnh	zaang	19
cnh	zaang-awl	1
cnh	zaang-en	2
cnh	zaang-ennak	31
cnh	zaangbang	2
cnh	zaangfah	148
cnh	zaangfahmi	2
cnh	zaangfahnak	201
cnh	zaangfahpiak	1
cnh	zaangfahtu	3
cnh	zaangmi	2
cnh	zaangmite	1
cnh	zaangthu	1
cnh	zaangthupa	2
cnh	zaanter	1
cnh	zaanterpiak	1
cnh	zaat	2
cnh	zabok	5
cnh	zafangmi	1
cnh	zah	12
cnh	zahan	4
cnh	zahnak	4
cnh	zahpi	10
cnh	zahpimi	3
cnh	zahter	1
cnh	zai	24
cnh	zaihla	1
cnh	zaihnawh	8
cnh	zainak	2
cnh	zaitermi	1
cnh	zaizil	1
cnh	zak	36
cnh	zakip	31
cnh	zaktang	2
cnh	zal	39
cnh	zalam	3
cnh	zalh	35
cnh	zalhmi	1
cnh	zalhmipa	1
cnh	zali	1
cnh	zalmi	6
cnh	zalong	1
cnh	zaltu	1
cnh	zam	221
cnh	zami	3
cnh	zammi	18
cnh	zamminu	1
cnh	zammipa	1
cnh	zamnak	8
cnh	zamning	1
cnh	zampi	4
cnh	zamtak	33
cnh	zamtakmi	5
cnh	zamter	16
cnh	zamtertu	1
cnh	zamzam	1
cnh	zan	251
cnh	zanfa	2
cnh	zanfate	2
cnh	zanlai	1
cnh	zanlei	113
cnh	zanleifate	1
cnh	zanleisang	1
cnh	zanmang	2
cnh	zanriah	21
cnh	zanter	6
cnh	zanterpiak	1
cnh	zanṭim	9
cnh	zao	7
cnh	zaoh	6
cnh	zaomi	1
cnh	zap	1
cnh	zapar	2
cnh	zapei	9
cnh	zapi	249
cnh	zaptu	3
cnh	zar	20
cnh	zaran	2
cnh	zarh	55
cnh	zarhmi	2
cnh	zarhnak	1
cnh	zarhtu	1
cnh	zariat	1
cnh	zarmi	2
cnh	zat	169
cnh	zate	1
cnh	zatlang	7
cnh	zatnak	1
cnh	zatning	2
cnh	zatzat	1
cnh	zau	58
cnh	zaumi	5
cnh	zaunak	6
cnh	zauzaumi	1
cnh	zaw	42
cnh	zawh	1
cnh	zawhnak	2
cnh	zawi	2
cnh	zawmhtaih	45
cnh	zawmhtaihmi	2
cnh	zawmhtaihnak	9
cnh	zawmi	27
cnh	zawmipa	1
cnh	zawmtai	1
cnh	zawmtaimi	2
cnh	zawn	128
cnh	zawnah	1
cnh	zawng	2
cnh	zawnh	16
cnh	zawnhnak	10
cnh	zawnruah	4
cnh	zawnruahnak	12
cnh	zawntu	9
cnh	zawt	16
cnh	zawtnak	146
cnh	zawtter	4
cnh	zaza	9
cnh	zaṭial	2
cnh	zeel	1
cnh	zeeng	1
cnh	zei	524
cnh	zei-cahtiah	1
cnh	zeicaah	2
cnh	zeicaahdah	6
cnh	zeicah	8
cnh	zeicahdah	189
cnh	zeicahdik	1
cnh	zeicahhen	1
cnh	zeicahtiah	717
